ts,o,h,l,c,v
1758787200000000,596.14,596.3,596.14,596.25,2671
1758787260000000,596.24,596.28,596.24,596.26,4160
1758787320000000,596.35,596.35,596.35,596.35,912
1758787380000000,596.45,596.45,596.43,596.43,1497
1758787440000000,596.44,596.44,596.44,596.44,625
1758787500000000,596.38,596.43,596.38,596.43,2865
1758787560000000,596.53,596.53,596.51,596.52,2114
1758787620000000,596.55,596.55,596.55,596.55,862
1758787680000000,596.57,596.59,596.56,596.57,1705
1758787740000000,596.58,596.58,596.56,596.56,1806
1758787800000000,596.55,596.55,596.5,596.5,1575
1758787860000000,596.49,596.5,596.49,596.5,1085
1758787920000000,596.44,596.62,596.41,596.62,1852
1758787980000000,596.67,596.7,596.65,596.65,1914
1758788040000000,596.65,596.65,596.61,596.61,1347
1758788100000000,596.64,596.66,596.59,596.66,1372
1758788160000000,596.61,596.64,596.6,596.6,1425
1758788220000000,596.66,596.66,596.64,596.65,1146
1758788280000000,596.65,596.65,596.65,596.65,447
1758788340000000,596.65,596.65,596.6,596.6,1351
1758788400000000,596.59,596.65,596.58,596.61,2082
1758788460000000,596.61,596.65,596.61,596.65,1204
1758788520000000,596.59,596.59,596.58,596.59,1150
1758788640000000,596.51,596.51,596.51,596.51,581
1758788700000000,596.51,596.51,596.51,596.51,209
1758788760000000,596.55,596.55,596.5,596.5,790
1758788820000000,596.57,596.61,596.57,596.61,1087
1758788880000000,596.6,596.6,596.6,596.6,201
1758788940000000,596.52,596.55,596.51,596.55,1670
1758789000000000,596.6,596.62,596.6,596.62,876
1758789060000000,596.61,596.61,596.59,596.59,1077
1758789120000000,596.62,596.62,596.56,596.57,1055
1758789180000000,596.6,596.6,596.6,596.6,460
1758789240000000,596.56,596.56,596.52,596.54,2716
1758789300000000,596.48,596.48,596.42,596.42,1738
1758789420000000,596.53,596.53,596.53,596.53,330
1758789480000000,596.45,596.45,596.43,596.43,762
1758789600000000,596.43,596.46,596.43,596.46,1700
1758789660000000,596.37,596.37,596.33,596.35,1756
1758789720000000,596.34,596.34,596.34,596.34,640
1758789780000000,596.29,596.29,596.24,596.28,1412
1758789840000000,596.29,596.29,596.29,596.29,465
1758789900000000,596.31,596.31,596.3,596.31,1304
1758789960000000,596.28,596.28,596.21,596.21,1030
1758790020000000,596.18,596.18,596.11,596.11,2500
1758790080000000,596.09,596.09,596.07,596.07,1298
1758790140000000,596.02,596.02,595.97,595.97,1130
1758790200000000,595.92,595.92,595.92,595.92,559
1758790320000000,595.8,595.8,595.65,595.65,4070
1758790380000000,595.69,595.69,595.69,595.69,793
1758790440000000,595.83,595.86,595.78,595.8,1778
1758790500000000,595.75,595.82,595.74,595.75,1796
1758790560000000,595.8,595.87,595.8,595.87,2249
1758790620000000,595.87,595.98,595.87,595.87,3782
1758790680000000,595.91,595.91,595.9,595.9,1146
1758790740000000,595.9,595.92,595.9,595.91,1745
1758790800000000,595.88,595.88,595.86,595.86,1427
1758790860000000,595.91,595.91,595.91,595.91,488
1758790920000000,595.83,595.83,595.83,595.83,481
1758790980000000,595.83,595.86,595.74,595.77,6659
1758791040000000,595.75,595.75,595.6,595.66,16819
1758791100000000,595.57,595.57,595.51,595.54,4975
1758791160000000,595.6,595.63,595.57,595.58,3123
1758791220000000,595.68,595.74,595.68,595.74,2142
1758791280000000,595.77,595.77,595.77,595.77,1188
1758791340000000,595.66,595.66,595.66,595.66,865
1758791400000000,595.71,595.73,595.68,595.68,1164
1758791460000000,595.74,595.79,595.7,595.77,2105
1758791520000000,595.76,595.81,595.75,595.78,4078
1758791580000000,595.77,595.82,595.77,595.82,1571
1758791640000000,595.8,595.83,595.8,595.83,1788
1758791700000000,595.83,595.83,595.83,595.83,784
1758791760000000,595.75,595.79,595.75,595.79,1133
1758791820000000,595.81,595.87,595.81,595.87,1797
1758791880000000,595.91,595.97,595.91,595.95,3049
1758791940000000,595.95,596,595.95,595.95,1799
1758792000000000,596,596,595.96,595.96,808
1758792060000000,595.99,596.03,595.96,595.96,1977
1758792120000000,595.92,595.93,595.92,595.93,808
1758792180000000,595.93,595.96,595.93,595.96,574
1758792240000000,595.93,595.95,595.93,595.95,903
1758792300000000,596.02,596.04,596.02,596.04,804
1758792480000000,595.85,595.9,595.84,595.89,1035
1758792540000000,595.88,595.88,595.87,595.87,931
1758792600000000,595.85,595.91,595.8,595.91,2148
1758792720000000,595.75,595.75,595.71,595.71,2137
1758792780000000,595.75,595.8,595.75,595.79,1708
1758792840000000,595.71,595.73,595.71,595.73,1030
1758792900000000,595.8,595.85,595.8,595.84,1937
1758792960000000,595.78,595.9,595.77,595.8,1706
1758793020000000,595.75,595.75,595.65,595.65,1261
1758793080000000,595.66,595.72,595.66,595.72,2389
1758793140000000,595.64,595.64,595.6,595.6,1594
1758793200000000,595.6,595.6,595.45,595.45,2330
1758793260000000,595.42,595.46,595.4,595.42,5966
1758793380000000,595.39,595.42,595.38,595.41,1940
1758793440000000,595.35,595.35,595.25,595.25,1199
1758793500000000,595.28,595.28,594.98,595.08,12444
1758793560000000,595.07,595.13,595.07,595.09,3567
1758793620000000,595.06,595.21,595.06,595.21,849
1758793680000000,595.21,595.21,595.15,595.18,3053
1758793740000000,595.2,595.28,595.2,595.28,2413
1758793800000000,595.31,595.31,595.22,595.23,1974
1758793860000000,595.23,595.25,595.23,595.24,1680
1758793920000000,595.3,595.3,595.26,595.3,2473
1758793980000000,595.27,595.27,595.24,595.24,1636
1758794040000000,595.33,595.36,595.33,595.36,616
1758794100000000,595.44,595.44,595.43,595.43,1699
1758794160000000,595.43,595.43,595.31,595.31,767
1758794220000000,595.27,595.27,595.09,595.2,4329
1758794340000000,595.27,595.28,595.26,595.26,1390
1758794400000000,595.32,595.32,595.1,595.1,1728
1758794460000000,595.11,595.13,595.1,595.11,2928
1758794520000000,595.18,595.28,595.18,595.28,2091
1758794580000000,595.34,595.39,595.25,595.25,3828
1758794640000000,595.25,595.28,595.25,595.28,1649
1758794700000000,595.29,595.29,595.29,595.29,918
1758794760000000,595.32,595.32,595.25,595.27,1441
1758794820000000,595.23,595.3,595.21,595.24,1876
1758794880000000,595.39,595.39,595.39,595.39,921
1758794940000000,595.34,595.42,595.34,595.42,1262
1758795000000000,595.38,595.41,595.38,595.41,1250
1758795060000000,595.4,595.4,595.39,595.39,483
1758795120000000,595.41,595.47,595.4,595.4,3234
1758795180000000,595.38,595.39,595.32,595.32,1115
1758795240000000,595.34,595.34,595.28,595.28,1217
1758795300000000,595.36,595.36,595.36,595.36,208
1758795360000000,595.32,595.33,595.32,595.33,1074
1758795420000000,595.31,595.31,595.25,595.25,2062
1758795480000000,595.15,595.22,595.13,595.22,4109
1758795540000000,595.23,595.36,595.23,595.36,1468
1758795600000000,595.35,595.35,595.34,595.34,1759
1758795660000000,595.24,595.24,595.23,595.23,1166
1758795720000000,595.21,595.21,595.21,595.21,653
1758795780000000,595.17,595.17,595.01,595.01,1782
1758795840000000,595.12,595.18,595.11,595.18,2954
1758795900000000,595,595,594.95,594.95,1371
1758795960000000,594.95,594.95,594.77,594.77,4053
1758796020000000,594.82,594.84,594.81,594.81,2074
1758796080000000,594.8,594.8,594.8,594.8,1025
1758796140000000,594.75,594.87,594.75,594.83,1776
1758796200000000,594.81,594.89,594.78,594.89,4835
1758796260000000,594.86,594.92,594.86,594.92,1143
1758796320000000,594.92,594.99,594.92,594.99,1340
1758796380000000,595.02,595.12,595.02,595.12,3174
1758796440000000,595.23,595.31,595.23,595.31,1926
1758796500000000,595.34,595.39,595.28,595.28,2536
1758796560000000,595.32,595.32,595.23,595.23,1413
1758796620000000,595.2,595.24,595.2,595.24,2447
1758796680000000,595.23,595.23,595.21,595.21,1410
1758796740000000,595.18,595.2,595.18,595.2,1322
1758796800000000,595.04,595.04,594.9,594.95,4021
1758796860000000,594.9,594.9,594.84,594.87,2194
1758796920000000,594.88,594.9,594.88,594.9,653
1758796980000000,594.92,594.95,594.92,594.95,667
1758797040000000,594.82,594.83,594.8,594.8,1821
1758797100000000,594.67,594.67,594.63,594.65,1668
1758797160000000,594.6,594.65,594.6,594.65,1105
1758797220000000,594.52,594.52,594.5,594.5,834
1758797280000000,594.58,594.65,594.58,594.65,1645
1758797340000000,594.67,594.67,594.63,594.63,708
1758797400000000,594.61,594.61,594.52,594.57,1341
1758797460000000,594.52,594.6,594.51,594.57,2870
1758797520000000,594.6,594.73,594.6,594.7,2577
1758797580000000,594.71,594.74,594.71,594.74,802
1758797640000000,594.76,594.76,594.76,594.76,694
1758797700000000,594.8,594.8,594.74,594.74,3872
1758797760000000,594.8,594.87,594.8,594.85,2555
1758797820000000,594.83,594.83,594.77,594.77,1202
1758797880000000,594.86,594.86,594.86,594.86,719
1758797940000000,594.86,594.89,594.83,594.89,4448
1758798000000000,594.93,594.98,594.65,594.65,13145
1758798060000000,594.66,594.66,594.45,594.5,4832
1758798120000000,594.4,594.64,594.37,594.64,3291
1758798180000000,594.65,594.75,594.64,594.7,3921
1758798240000000,594.74,594.74,594.64,594.66,2895
1758798300000000,594.64,594.7,594.61,594.61,1459
1758798360000000,594.59,594.59,594.46,594.46,1372
1758798420000000,594.46,594.46,594.41,594.41,1766
1758798480000000,594.37,594.37,594.35,594.37,963
1758798540000000,594.33,594.35,594.33,594.35,825
1758798600000000,594.331,594.331,594.09,594.09,3583
1758798660000000,594.01,594.01,593.81,593.86,10658
1758798720000000,593.81,593.82,593.7,593.76,2701
1758798780000000,593.75,593.81,593.68,593.75,2179
1758798840000000,593.771,593.82,593.74,593.79,4315
1758798900000000,593.8,593.83,593.8,593.8,2872
1758798960000000,593.84,593.99,593.84,593.89,16448
1758799020000000,593.93,593.93,593.889,593.9,1521
1758799080000000,593.77,593.78,593.74,593.77,1215
