ts,o,h,l,c,v
1758009600000000,593,594,592.82,593.13,4749
1758009660000000,593.14,593.19,593.12,593.17,4727
1758009720000000,593.15,593.36,593.15,593.36,2470
1758009780000000,593.37,593.37,593.37,593.37,775
1758009840000000,593.43,593.48,593.43,593.45,4975
1758009900000000,593.41,593.5,593.37,593.5,4542
1758009960000000,593.56,593.66,593.56,593.66,5159
1758010020000000,593.61,593.66,593.6,593.65,2077
1758010080000000,593.65,593.71,593.5,593.71,13780
1758010140000000,593.67,593.67,593.61,593.66,2296
1758010200000000,593.66,593.68,593.65,593.68,2856
1758010260000000,593.6,593.6,593.6,593.6,904
1758010320000000,593.62,593.67,593.62,593.67,1799
1758010380000000,593.7,593.71,593.68,593.68,939
1758010440000000,593.67,593.67,593.67,593.67,1601
1758010500000000,593.68,593.69,593.63,593.63,2188
1758010560000000,593.75,593.79,593.75,593.79,1905
1758010620000000,593.65,593.65,593.65,593.65,374
1758010800000000,593.55,593.55,593.55,593.55,990
1758010860000000,593.54,593.54,593.54,593.54,1206
1758010920000000,593.58,593.58,593.5,593.55,11442
1758010980000000,593.59,593.61,593.59,593.61,1205
1758011040000000,593.58,593.58,593.52,593.52,11665
1758011100000000,593.7,593.7,593.64,593.64,1274
1758011160000000,593.59,593.59,593.55,593.55,5244
1758011220000000,593.73,593.73,593.73,593.73,487
1758011280000000,593.66,593.66,593.66,593.66,251
1758011340000000,593.64,593.64,593.64,593.64,883
1758011400000000,593.6,593.6,593.6,593.6,616
1758011580000000,593.63,593.63,593.63,593.63,469
1758011640000000,593.58,593.58,593.57,593.57,625
1758011700000000,593.58,593.58,593.58,593.58,630
1758011760000000,593.55,593.58,593.55,593.58,715
1758011820000000,593.56,593.57,593.56,593.57,1318
1758011880000000,593.64,593.64,593.64,593.64,205
1758011940000000,593.61,593.61,593.61,593.61,430
1758012000000000,593.66,593.66,593.66,593.66,395
1758012060000000,593.67,593.68,593.67,593.68,1061
1758012120000000,593.7,593.7,593.69,593.69,663
1758012240000000,593.68,593.69,593.68,593.69,529
1758012300000000,593.75,593.75,593.75,593.75,136
