ts,o,h,l,c,v
1756886400000000,568.13,568.13,567.93,568.03,6585
1756886460000000,568.04,568.12,568,568.12,4378
1756886520000000,568.15,568.18,568.07,568.18,4923
1756886580000000,568.15,568.25,568.11,568.25,4054
1756886640000000,568.29,568.51,568.29,568.51,10484
1756886700000000,568.4,568.47,568.33,568.43,6205
1756886760000000,568.43,568.43,568.43,568.43,799
1756886820000000,568.42,568.57,568.42,568.57,3559
1756886880000000,568.56,568.67,568.56,568.67,5790
1756886940000000,568.7,568.77,568.69,568.77,8156
1756887000000000,568.77,568.8,568.75,568.75,4669
1756887060000000,568.7,568.7,568.68,568.68,2045
1756887120000000,568.76,568.82,568.76,568.78,4200
1756887180000000,568.82,568.88,568.79,568.87,3654
1756887240000000,568.94,569.03,568.94,568.99,4980
1756887300000000,569,569.12,569,569.12,3668
1756887360000000,569.12,569.21,569.1,569.17,6308
1756887420000000,569.17,569.28,569.15,569.27,882
1756887540000000,569.3,569.3,569.28,569.29,1810
1756887600000000,569.22,569.26,569.22,569.25,1549
1756887660000000,569.23,569.23,569.19,569.19,349
1756887720000000,569.15,569.38,569.14,569.38,2381
1756887780000000,569.37,569.44,569.37,569.44,3176
1756887840000000,569.37,569.37,569.25,569.25,1657
1756887900000000,569.22,569.22,569.04,569.04,4205
1756887960000000,569.05,569.13,569.05,569.12,4064
1756888020000000,569.12,569.15,569.12,569.15,562
1756888080000000,569.16,569.16,569.09,569.09,1599
1756888140000000,569.2,569.22,569.2,569.2,2702
1756888200000000,569.14,569.14,569.01,569.01,1115
1756888260000000,569.05,569.1,569.05,569.1,865
1756888320000000,569.04,569.04,569.03,569.03,821
1756888380000000,568.95,569.19,568.95,569.09,6389
1756888440000000,569.12,569.12,569.12,569.12,582
1756888500000000,568.97,568.97,568.84,568.85,3752
1756888560000000,568.92,568.92,568.9,568.92,1234
1756888620000000,568.83,568.84,568.7,568.7,5720
1756888680000000,568.77,568.78,568.76,568.76,865
1756888740000000,568.83,568.88,568.75,568.88,2900
1756888800000000,568.85,568.85,568.83,568.83,1635
1756888860000000,568.88,568.89,568.88,568.89,575
1756888920000000,568.77,568.78,568.77,568.78,319
1756889100000000,568.9,568.9,568.9,568.9,507
1756889220000000,568.87,568.87,568.87,568.87,503
1756889280000000,568.91,568.91,568.9,568.9,1525
1756889400000000,568.82,568.82,568.82,568.82,192
1756889460000000,568.86,568.86,568.86,568.86,421
1756889580000000,568.86,568.87,568.86,568.87,764
1756889640000000,568.9,568.92,568.9,568.92,1116
1756889700000000,568.91,568.91,568.91,568.91,822
1756889760000000,569.01,569.01,568.99,568.99,1200
1756889820000000,569.08,569.08,569.08,569.08,241
1756889940000000,569.14,569.18,569.14,569.18,1228
1756890000000000,569.29,569.3,569.23,569.3,5680
1756890060000000,569.31,569.31,569.07,569.07,1053
1756890120000000,569.1,569.1,569.02,569.02,518
1756890180000000,569.03,569.05,569.03,569.05,413
1756890240000000,569.09,569.09,569.09,569.09,157
1756890300000000,568.88,568.88,568.86,568.86,757
1756890360000000,568.8,568.83,568.78,568.78,2039
1756890420000000,568.84,568.89,568.82,568.89,1747
1756890540000000,568.83,568.85,568.83,568.85,847
1756890600000000,568.76,568.76,568.76,568.76,482
1756890660000000,568.83,568.89,568.81,568.83,4655
1756890780000000,568.83,568.83,568.83,568.83,563
1756890840000000,568.78,568.78,568.77,568.77,561
1756890900000000,568.71,568.87,568.71,568.86,2129
1756890960000000,568.87,568.94,568.87,568.94,538
1756891020000000,569.05,569.05,569,569,544
1756891080000000,569.07,569.07,569.06,569.07,596
1756891200000000,569.1,569.1,569.1,569.1,440
1756891260000000,569.11,569.16,569.11,569.16,2559
1756891320000000,569.11,569.11,569.11,569.11,376
1756891380000000,569.17,569.21,569.17,569.21,957
1756891440000000,569.25,569.31,569.24,569.31,2732
1756891500000000,569.27,569.27,569.27,569.27,490
1756891560000000,569.24,569.3,569.24,569.3,739
1756891680000000,569.3,569.34,569.3,569.34,847
1756891740000000,569.4,569.4,569.4,569.4,344
1756891800000000,569.36,569.37,569.35,569.36,1542
1756891860000000,569.31,569.31,569.27,569.27,680
1756891920000000,569.26,569.27,569.12,569.14,1092
1756891980000000,569.16,569.34,569.16,569.31,1195
1756892040000000,569.36,569.36,569.36,569.36,156
1756892100000000,569.29,569.29,569.29,569.29,231
1756892160000000,569.33,569.37,569.33,569.37,1698
1756892220000000,569.38,569.51,569.38,569.51,2937
1756892280000000,569.51,569.55,569.5,569.55,1870
1756892340000000,569.54,569.54,569.51,569.51,1316
1756892400000000,569.56,569.59,569.55,569.59,2522
1756892460000000,569.64,569.68,569.63,569.68,2920
1756892520000000,569.67,569.69,569.66,569.69,2700
1756892580000000,569.73,569.75,569.69,569.73,2149
1756892640000000,569.71,569.71,569.62,569.62,385
1756892700000000,569.68,569.68,569.68,569.68,573
1756892760000000,569.56,569.56,569.54,569.54,1017
1756892820000000,569.49,569.5,569.49,569.5,1228
1756892880000000,569.49,569.49,569.49,569.49,211
1756892940000000,569.55,569.55,569.52,569.52,358
1756893000000000,569.52,569.52,569.52,569.52,412
1756893060000000,569.57,569.57,569.53,569.53,515
1756893120000000,569.66,569.66,569.66,569.66,128
1756893240000000,569.66,569.7,569.66,569.7,510
1756893300000000,569.61,569.64,569.61,569.64,897
1756893540000000,569.62,569.62,569.62,569.62,495
1756893600000000,569.61,569.64,569.61,569.64,635
1756893660000000,569.63,569.65,569.63,569.65,1053
1756893720000000,569.69,569.7,569.6,569.6,1287
1756893780000000,569.59,569.59,569.59,569.59,449
1756893840000000,569.53,569.57,569.53,569.57,608
1756893900000000,569.65,569.69,569.65,569.69,552
1756893960000000,569.57,569.57,569.56,569.56,505
1756894020000000,569.58,569.58,569.53,569.53,884
1756894140000000,569.48,569.48,569.48,569.48,1311
1756894200000000,569.5,569.5,569.38,569.38,596
1756894260000000,569.41,569.41,569.41,569.41,206
1756894320000000,569.48,569.48,569.43,569.43,1507
1756894440000000,569.4,569.4,569.36,569.4,1175
1756894500000000,569.46,569.47,569.4,569.4,1593
1756894560000000,569.38,569.39,569.34,569.34,862
1756894620000000,569.36,569.36,569.35,569.35,465
1756894680000000,569.3,569.32,569.29,569.29,1438
1756894740000000,569.3,569.38,569.3,569.38,626
1756894800000000,569.45,569.45,569.45,569.45,1328
1756894860000000,569.44,569.48,569.41,569.48,3140
1756894920000000,569.46,569.5,569.46,569.5,906
1756894980000000,569.5,569.5,569.45,569.45,2215
1756895100000000,569.5,569.5,569.47,569.47,709
1756895160000000,569.47,569.47,569.47,569.47,647
1756895220000000,569.53,569.58,569.53,569.57,1090
1756895280000000,569.57,569.59,569.56,569.59,1733
1756895340000000,569.65,569.67,569.65,569.67,325
1756895400000000,569.68,569.76,569.68,569.74,1425
1756895460000000,569.69,569.69,569.69,569.69,430
1756895520000000,569.75,569.82,569.74,569.81,1278
1756895580000000,569.82,569.84,569.8,569.82,3290
1756895640000000,569.72,569.72,569.62,569.62,833
1756895700000000,569.55,569.57,569.37,569.37,34986
1756895760000000,569.43,569.43,569.36,569.41,4059
1756895820000000,569.42,569.45,569.4,569.45,1802
1756895940000000,569.52,569.55,569.5,569.55,1798
1756896000000000,569.55,569.55,569.52,569.52,765
1756896060000000,569.48,569.49,569.44,569.49,1500
1756896120000000,569.49,569.5,569.49,569.5,808
1756896180000000,569.52,569.52,569.52,569.52,459
1756896240000000,569.52,569.52,569.52,569.52,415
1756896300000000,569.53,569.56,569.5,569.5,1286
1756896360000000,569.58,569.58,569.58,569.58,1014
1756896420000000,569.53,569.59,569.51,569.59,1629
1756896480000000,569.57,569.57,569.56,569.56,1115
1756896540000000,569.59,569.62,569.59,569.61,1349
1756896720000000,569.55,569.65,569.55,569.65,314
1756896780000000,569.64,569.64,569.63,569.64,863
1756896840000000,569.65,569.73,569.65,569.73,1523
1756896960000000,569.71,569.76,569.71,569.72,1413
1756897020000000,569.61,569.61,569.61,569.61,558
1756897080000000,569.66,569.69,569.66,569.69,850
1756897140000000,569.72,569.74,569.71,569.71,2492
