ts,o,h,l,c,v
1756800000000000,565.6,569.69,565.44,565.87,21282
1756800060000000,565.96,566.08,565.88,566.02,6192
1756800120000000,566.06,566.36,566.06,566.35,5271
1756800180000000,566.26,566.6,566.26,566.57,4876
1756800240000000,566.61,566.66,566.52,566.66,3991
1756800300000000,566.45,566.45,566.17,566.17,5478
1756800360000000,566.34,566.5,566.27,566.45,3701
1756800420000000,566.47,566.52,566.29,566.29,5388
1756800480000000,566.3,566.33,566.18,566.21,3096
1756800540000000,566.27,566.34,566.21,566.34,3048
1756800600000000,566.4,566.42,566.36,566.36,9007
1756800660000000,566.39,566.43,566.37,566.43,4363
1756800720000000,566.53,566.53,566.09,566.15,7051
1756800780000000,566.1,566.11,565.8,565.96,5198
1756800840000000,565.95,565.95,565.87,565.87,1252
1756800900000000,565.93,566.35,565.93,566.35,2055
1756800960000000,566.44,566.6,566.42,566.6,1459
1756801020000000,566.66,566.66,566.45,566.45,3398
1756801080000000,566.32,566.5,566.32,566.5,1333
1756801140000000,566.38,566.59,566.38,566.59,1519
1756801200000000,566.54,566.62,566.53,566.62,1540
1756801260000000,566.67,566.78,566.62,566.69,1078
1756801320000000,566.69,566.71,566.69,566.7,1001
1756801380000000,566.75,566.76,566.66,566.74,2464
1756801440000000,566.7,566.75,566.69,566.75,1227
1756801500000000,566.53,566.53,566.48,566.48,788
1756801560000000,566.45,566.47,566.4,566.47,2237
1756801680000000,566.43,566.45,566.43,566.45,824
1756801740000000,566.44,566.44,566.41,566.41,876
1756801800000000,566.4,566.48,566.4,566.48,765
1756801860000000,566.4,566.41,566.39,566.39,2570
1756801920000000,566.29,566.38,566.29,566.29,2687
1756801980000000,566.33,566.34,566.25,566.29,1988
1756802040000000,566.23,566.23,566.22,566.22,1061
1756802100000000,566.24,566.45,566.23,566.45,4052
1756802160000000,566.54,566.6,566.54,566.55,2209
1756802220000000,566.51,566.59,566.5,566.59,3693
1756802280000000,566.5,566.53,566.5,566.53,381
1756802340000000,566.52,566.54,566.52,566.54,1052
1756802400000000,566.55,566.71,566.55,566.71,1173
1756802460000000,566.75,566.81,566.75,566.8,3350
1756802520000000,566.86,566.86,566.84,566.84,2219
1756802580000000,566.84,566.98,566.84,566.91,3648
1756802640000000,566.86,566.89,566.84,566.89,1824
1756802700000000,566.88,566.92,566.88,566.92,2636
1756802760000000,566.87,566.9,566.8,566.9,2299
1756802820000000,566.88,566.88,566.88,566.88,785
1756802880000000,566.8,566.8,566.71,566.71,2200
1756802940000000,566.74,566.74,566.72,566.72,1093
1756803000000000,566.69,566.69,566.69,566.69,543
1756803060000000,566.66,566.66,566.48,566.48,3003
1756803120000000,566.48,566.48,566.37,566.37,2708
1756803180000000,566.42,566.45,566.4,566.4,2545
1756803240000000,566.49,566.54,566.49,566.54,1319
1756803300000000,566.53,566.53,566.51,566.51,926
1756803360000000,566.45,566.49,566.42,566.49,1280
1756803420000000,566.62,566.62,566.47,566.47,1819
1756803480000000,566.4,566.4,566.37,566.37,1263
1756803540000000,566.37,566.4,566.37,566.4,247
1756803600000000,566.44,566.44,566.27,566.27,4436
1756803660000000,566.23,566.29,566.23,566.29,16836
1756803720000000,566.42,566.42,566.42,566.42,473
1756803840000000,566.57,566.63,566.57,566.63,1099
1756803900000000,566.58,566.66,566.58,566.61,2926
1756803960000000,566.59,566.62,566.59,566.62,2991
1756804020000000,566.6,566.6,566.51,566.51,2448
1756804080000000,566.56,566.56,566.45,566.45,2099
1756804140000000,566.43,566.46,566.43,566.46,641
1756804200000000,566.33,566.38,566.33,566.37,3286
1756804260000000,566.33,566.35,566.33,566.35,1073
1756804320000000,566.41,566.47,566.41,566.47,926
1756804440000000,566.4,566.42,566.4,566.42,507
1756804500000000,566.57,566.58,566.57,566.58,1370
1756804560000000,566.6,566.6,566.6,566.6,1089
1756804620000000,566.62,566.64,566.59,566.64,2219
1756804680000000,566.62,566.62,566.62,566.62,985
1756804740000000,566.8,566.8,566.77,566.77,2489
1756804800000000,566.8,566.89,566.8,566.89,2481
1756804860000000,566.81,566.81,566.79,566.79,641
1756804920000000,566.75,566.76,566.75,566.76,913
1756804980000000,566.61,566.65,566.6,566.65,2308
