ts,o,h,l,c,v
1759132800000000,599.2,599.28,599,599.25,8569
1759132860000000,599.29,599.5,599.28,599.49,6063
1759132920000000,599.51,599.53,599.43,599.49,3349
1759132980000000,599.52,599.61,599.49,599.61,2270
1759133040000000,599.61,599.64,599.56,599.56,1212
1759133100000000,599.56,599.64,599.47,599.64,3679
1759133160000000,599.65,599.65,599.54,599.54,2643
1759133220000000,599.59,599.59,599.57,599.57,1181
1759133280000000,599.6,599.6,599.56,599.56,1783
1759133340000000,599.69,599.7,599.68,599.68,1798
1759133400000000,599.65,599.7,599.65,599.7,1474
1759133460000000,599.69,599.77,599.66,599.74,9011
1759133520000000,599.7,599.71,599.66,599.71,1052
1759133580000000,599.65,599.7,599.65,599.7,1528
1759133640000000,599.7,599.7,599.64,599.64,2620
1759133700000000,599.69,599.69,599.67,599.68,1509
1759133760000000,599.68,599.68,599.56,599.56,1761
1759133820000000,599.71,599.71,599.7,599.7,720
1759133880000000,599.63,599.63,599.59,599.59,1552
1759133940000000,599.59,599.6,599.54,599.55,2037
1759134000000000,599.54,599.58,599.54,599.58,971
1759134060000000,599.62,599.63,599.57,599.57,2595
1759134120000000,599.5,599.55,599.5,599.54,1419
1759134180000000,599.54,599.58,599.54,599.58,1731
1759134360000000,599.71,599.71,599.7,599.71,1043
1759134420000000,599.72,599.72,599.7,599.7,1918
1759134480000000,599.76,599.76,599.6,599.6,4077
1759134540000000,599.62,599.69,599.59,599.69,5857
1759134600000000,599.75,599.8,599.74,599.74,2770
1759134660000000,599.72,599.77,599.69,599.77,3385
1759134720000000,599.76,599.8,599.75,599.79,2062
1759134780000000,599.77,599.79,599.77,599.78,1651
1759134840000000,599.73,599.73,599.68,599.71,1831
1759134900000000,599.7,599.7,599.7,599.7,369
1759134960000000,599.79,599.86,599.79,599.86,977
1759135020000000,599.84,599.85,599.83,599.85,1006
1759135080000000,599.84,599.92,599.84,599.92,6562
1759135140000000,599.91,599.91,599.91,599.91,2329
