ts,o,h,l,c,v
1757577600000000,581.62,582.16,581.62,582.03,2045
1757577660000000,582.2,582.27,582.2,582.24,2410
1757577720000000,582.22,582.3,582.22,582.23,1754
1757577780000000,582.25,582.27,582.25,582.27,850
1757577840000000,582.23,582.23,582.2,582.2,485
1757577900000000,582.17,582.17,582.13,582.14,2869
1757577960000000,582.1,582.18,582.1,582.18,2063
1757578020000000,582.23,582.23,582.23,582.23,450
1757578080000000,582.17,582.17,582.17,582.17,1161
1757578140000000,582.17,582.17,582.16,582.17,918
1757578200000000,582.14,582.2,582.14,582.2,1262
1757578320000000,582.22,582.23,582.22,582.23,831
1757578380000000,582.27,582.34,582.27,582.28,4228
1757578500000000,582.3,582.3,582.3,582.3,429
1757578560000000,582.35,582.37,582.35,582.37,653
1757578620000000,582.34,582.34,582.34,582.34,613
1757578680000000,582.29,582.29,582.29,582.29,722
1757578740000000,582.18,582.18,582.16,582.16,1467
1757578800000000,582.16,582.16,582.16,582.16,583
1757578920000000,582.25,582.25,582.25,582.25,296
1757578980000000,582.15,582.15,582.15,582.15,728
1757579040000000,582.09,582.11,582.07,582.08,689
1757579100000000,582.12,582.13,582.1,582.1,1872
1757579160000000,582.06,582.06,582.06,582.06,492
1757579220000000,581.98,581.99,581.98,581.99,421
1757579280000000,582.04,582.09,582.04,582.04,1299
1757579340000000,581.99,581.99,581.99,581.99,151
1757579400000000,581.97,581.97,581.97,581.97,452
1757579460000000,581.96,581.96,581.96,581.96,718
1757579520000000,581.94,581.94,581.89,581.92,2024
1757579580000000,581.94,581.94,581.94,581.94,300
1757579640000000,581.92,581.92,581.91,581.91,321
1757579700000000,581.94,581.94,581.93,581.93,1219
1757579820000000,581.82,581.82,581.81,581.82,1890
1757579880000000,581.87,581.87,581.86,581.86,1321
1757579940000000,581.88,581.88,581.88,581.88,457
1757580000000000,581.9,581.91,581.9,581.9,1203
1757580060000000,581.89,581.89,581.82,581.82,2226
1757580240000000,581.98,582,581.98,582,1568
1757580300000000,581.94,581.94,581.94,581.94,386
1757580420000000,582.01,582.02,582.01,582.02,999
1757580540000000,581.95,581.95,581.95,581.95,198
1757580600000000,581.95,581.95,581.95,581.95,327
1757580660000000,581.91,581.93,581.91,581.93,790
1757580720000000,581.94,581.97,581.94,581.96,1561
1757580780000000,581.97,581.97,581.97,581.97,522
1757580840000000,582.01,582.01,581.97,581.98,984
1757580900000000,581.97,581.97,581.97,581.97,323
1757580960000000,581.98,581.98,581.98,581.98,479
1757581200000000,581.96,582,581.96,581.99,1165
1757581260000000,582,582,582,582,405
1757581320000000,582.03,582.03,582.02,582.02,723
1757581380000000,582.04,582.04,582.04,582.04,547
1757581440000000,581.98,581.98,581.98,581.98,403
1757581500000000,581.98,581.98,581.98,581.98,274
1757581560000000,581.99,581.99,581.99,581.99,210
1757581620000000,582.03,582.07,582.03,582.07,1493
1757581680000000,582.04,582.04,582.04,582.04,1792
1757581740000000,582,582,582,582,506
1757581800000000,582,582,581.95,581.95,791
1757581860000000,581.92,581.98,581.9,581.98,1359
1757581920000000,581.98,582.02,581.96,582.02,813
1757582040000000,582.02,582.02,582.02,582.02,425
1757582160000000,582.08,582.08,582.07,582.08,804
1757582220000000,582.07,582.12,582.07,582.09,2629
1757582280000000,582.06,582.07,582.06,582.07,973
1757582340000000,582.08,582.08,582.08,582.08,104
1757582400000000,582.12,582.12,582.03,582.03,1962
1757582460000000,582.03,582.04,582.03,582.04,1155
1757582520000000,582.1,582.1,582.1,582.1,523
1757582580000000,582.05,582.05,582,582,968
1757582640000000,581.98,581.98,581.98,581.98,620
1757582700000000,582.03,582.03,582,582,727
1757582760000000,581.99,582,581.97,581.99,1188
1757582820000000,581.97,581.97,581.93,581.93,1184
1757582880000000,582,582,582,582,217
1757582940000000,582.03,582.03,582.03,582.03,1074
1757583000000000,581.99,581.99,581.97,581.97,2057
1757583060000000,581.94,581.94,581.94,581.94,826
1757583180000000,582,582,582,582,104
1757583300000000,581.88,581.88,581.88,581.88,622
1757583360000000,581.88,581.88,581.88,581.88,469
1757583420000000,581.82,581.83,581.82,581.82,1629
1757583480000000,581.78,581.78,581.78,581.78,773
1757583540000000,581.8,581.8,581.8,581.8,560
1757583660000000,581.79,581.8,581.79,581.8,1873
1757583720000000,581.83,581.83,581.83,581.83,474
1757583780000000,581.82,581.82,581.76,581.76,367
1757583840000000,581.76,581.76,581.76,581.76,187
1757583900000000,581.74,581.74,581.68,581.7,3036
1757583960000000,581.63,581.63,581.6,581.6,1623
1757584020000000,581.68,581.7,581.68,581.69,1502
1757584080000000,581.7,581.7,581.7,581.7,553
1757584140000000,581.74,581.74,581.74,581.74,186
1757584260000000,581.8,581.82,581.78,581.82,1787
1757584320000000,581.76,581.76,581.76,581.76,550
1757584380000000,581.84,581.84,581.84,581.84,683
1757584440000000,581.84,581.84,581.84,581.84,289
1757584500000000,581.86,581.86,581.86,581.86,581
1757584560000000,581.85,581.85,581.85,581.85,501
1757584620000000,581.87,581.87,581.87,581.87,320
1757584680000000,581.89,581.89,581.88,581.89,1196
1757584740000000,581.88,581.89,581.88,581.89,366
1757584800000000,581.9,581.92,581.9,581.9,935
1757584860000000,581.88,581.88,581.88,581.88,390
1757584920000000,581.88,581.9,581.88,581.9,1013
1757584980000000,581.95,582.01,581.95,582.01,625
1757585040000000,582.05,582.05,582.05,582.05,886
1757585100000000,582.1,582.1,582.06,582.06,1601
1757585160000000,582.17,582.2,582.12,582.12,3701
1757585220000000,582.14,582.14,582,582,1843
1757585280000000,582.07,582.09,582.07,582.09,723
1757585340000000,582.14,582.14,582.14,582.14,499
1757585400000000,582.17,582.17,582.17,582.17,552
1757585460000000,582.17,582.2,582.17,582.2,1161
1757585580000000,582.18,582.21,582.18,582.18,1413
1757585640000000,582.19,582.19,582.19,582.19,587
1757585700000000,582.18,582.18,582.18,582.18,608
1757585820000000,582.27,582.27,582.27,582.27,624
1757585880000000,582.26,582.3,582.22,582.22,2722
1757585940000000,582.25,582.25,582.22,582.23,1371
1757586120000000,582.34,582.34,582.34,582.34,1201
1757586240000000,582.27,582.27,582.27,582.27,1161
1757586300000000,582.23,582.24,582.23,582.24,669
1757586360000000,582.24,582.24,582.24,582.24,390
1757586480000000,582.24,582.24,582.24,582.24,174
1757586540000000,582.28,582.31,582.28,582.31,1285
1757586720000000,582.31,582.33,582.31,582.33,381
1757586780000000,582.34,582.34,582.34,582.34,232
1757586840000000,582.31,582.31,582.3,582.3,644
1757586900000000,582.26,582.28,582.24,582.28,2000
1757587080000000,582.36,582.36,582.36,582.36,104
1757587140000000,582.39,582.4,582.39,582.4,634
1757587200000000,582.41,582.44,582.41,582.44,1325
1757587260000000,582.47,582.5,582.36,582.37,2209
1757587320000000,582.33,582.33,582.33,582.33,735
1757587440000000,582.36,582.36,582.36,582.36,716
1757587500000000,582.34,582.35,582.34,582.35,556
1757587560000000,582.33,582.35,582.32,582.35,653
1757587620000000,582.38,582.4,582.38,582.4,557
1757587740000000,582.43,582.45,582.43,582.45,1065
1757587860000000,582.5,582.5,582.5,582.5,513
1757587920000000,582.49,582.49,582.46,582.48,3170
1757587980000000,582.48,582.48,582.48,582.48,592
1757588040000000,582.48,582.53,582.48,582.53,909
1757588100000000,582.53,582.55,582.53,582.55,1362
1757588160000000,582.54,582.56,582.54,582.56,1065
