ts,o,h,l,c,v
1758528000000000,597.01,597.07,596.94,597.07,3619
1758528060000000,597.2,597.24,597.14,597.24,3847
1758528120000000,597.22,597.22,597.17,597.17,1798
1758528180000000,597.02,597.02,596.9,596.9,3999
1758528240000000,596.92,597.15,596.9,597.15,2397
1758528300000000,597.18,597.22,597.18,597.22,1137
1758528360000000,597.2,597.25,597.13,597.13,3524
1758528420000000,597.15,597.15,597.1,597.13,2817
1758528480000000,597.11,597.22,597.11,597.22,1947
1758528540000000,597.25,597.28,597.25,597.27,927
1758528600000000,597.26,597.37,597.26,597.36,1545
1758528660000000,597.48,597.66,597.46,597.66,5316
1758528720000000,597.75,597.75,597.75,597.75,1410
1758528780000000,597.7,597.7,597.6,597.6,1660
1758528840000000,597.53,597.59,597.5,597.59,11610
1758528900000000,597.55,597.69,597.55,597.69,1874
1758528960000000,597.64,597.7,597.64,597.7,407
1758529020000000,597.72,597.79,597.72,597.78,2210
1758529080000000,597.85,597.9,597.84,597.87,2495
1758529140000000,597.84,597.94,597.84,597.94,2376
1758529200000000,597.85,597.85,597.81,597.81,1166
1758529260000000,597.87,597.89,597.86,597.89,1716
1758529320000000,597.82,597.82,597.71,597.71,1092
1758529380000000,597.72,597.72,597.67,597.67,1369
1758529440000000,597.67,597.67,597.67,597.67,883
1758529500000000,597.68,597.78,597.68,597.78,1839
1758529560000000,597.78,597.83,597.72,597.76,2919
1758529620000000,597.65,597.68,597.65,597.68,1701
1758529680000000,597.67,597.7,597.67,597.69,2468
1758529740000000,597.67,597.67,597.61,597.61,2269
1758529800000000,597.56,597.66,597.56,597.66,1173
1758529860000000,597.63,597.69,597.63,597.69,2494
1758529920000000,597.72,597.72,597.68,597.68,446
1758529980000000,597.67,597.71,597.64,597.67,1689
1758530040000000,597.71,597.72,597.64,597.66,1955
1758530100000000,597.68,597.73,597.68,597.73,706
1758530160000000,597.66,597.66,597.66,597.66,443
1758530220000000,597.65,597.67,597.65,597.66,3017
1758530280000000,597.66,597.71,597.65,597.71,697
1758530340000000,597.73,597.73,597.73,597.73,624
1758530400000000,597.59,597.68,597.59,597.68,3330
1758530460000000,597.62,597.62,597.61,597.61,1746
1758530520000000,597.65,597.65,597.6,597.62,2352
1758530580000000,597.6,597.6,597.57,597.57,2398
1758530640000000,597.65,597.65,597.65,597.65,496
1758530700000000,597.66,597.66,597.52,597.53,2158
1758530760000000,597.52,597.53,597.52,597.53,693
1758530880000000,597.54,597.54,597.52,597.54,1879
1758530940000000,597.49,597.49,597.43,597.43,728
1758531000000000,597.41,597.44,597.41,597.44,1110
1758531060000000,597.33,597.33,597.31,597.31,935
1758531120000000,597.33,597.33,597.28,597.33,3288
1758531180000000,597.41,597.47,597.39,597.47,2920
1758531240000000,597.27,597.27,597.26,597.27,950
1758531300000000,597.19,597.2,597.19,597.2,1749
1758531360000000,597.2,597.22,597.18,597.22,1478
1758531420000000,597.17,597.17,597.09,597.1,1693
1758531480000000,597.06,597.06,596.93,596.93,2645
1758531540000000,596.91,596.92,596.9,596.91,2273
1758531600000000,596.98,596.98,596.97,596.97,515
1758531660000000,597.04,597.04,596.98,596.99,1564
1758531720000000,597.03,597.09,596.99,597.09,5145
1758531780000000,597.07,597.07,597.02,597.07,3249
1758531840000000,597.01,597.01,596.84,596.88,3864
1758531900000000,596.82,596.82,596.72,596.72,2070
1758531960000000,596.68,596.68,596.53,596.53,1712
1758532020000000,596.6,596.67,596.6,596.67,2662
1758532080000000,596.65,596.7,596.6,596.67,3263
1758532140000000,596.6,596.6,596.57,596.59,2604
1758532200000000,596.65,596.68,596.65,596.67,1715
1758532260000000,596.63,596.69,596.62,596.69,1899
1758532320000000,596.7,596.7,596.57,596.57,7700
1758532380000000,596.58,596.58,596.47,596.47,1329
1758532440000000,596.53,596.54,596.42,596.44,2978
1758532500000000,596.53,596.6,596.53,596.6,1311
1758532560000000,596.74,596.9,596.74,596.9,4026
1758532620000000,596.88,596.88,596.82,596.85,3085
1758532680000000,596.87,596.91,596.87,596.91,1220
1758532740000000,596.93,596.93,596.93,596.93,1100
1758532800000000,596.79,596.86,596.78,596.86,2215
1758532860000000,596.89,596.92,596.86,596.92,2825
1758532920000000,596.91,596.91,596.81,596.88,4149
1758532980000000,596.85,596.89,596.84,596.84,1072
1758533040000000,596.82,596.82,596.82,596.82,457
1758533100000000,596.83,596.86,596.83,596.86,340
1758533160000000,596.93,596.95,596.93,596.95,2534
1758533220000000,596.9,596.9,596.9,596.9,1009
1758533280000000,597,597.03,596.97,596.97,2305
1758533340000000,597.02,597.02,597.02,597.02,325
1758533400000000,597.01,597.05,596.99,597.02,1369
1758533460000000,597.01,597.01,596.94,596.98,1552
1758533520000000,596.94,596.94,596.9,596.9,655
1758533580000000,596.92,597,596.92,597,1439
1758533640000000,596.9,596.95,596.9,596.94,1817
1758533700000000,596.95,596.95,596.95,596.95,808
1758533760000000,596.91,596.94,596.91,596.94,1132
1758533820000000,596.88,596.88,596.86,596.87,1543
1758533880000000,596.85,596.85,596.72,596.72,3524
1758533940000000,596.84,596.84,596.78,596.78,948
1758534000000000,596.86,596.87,596.86,596.87,634
1758534060000000,596.81,596.87,596.81,596.86,1307
1758534120000000,596.82,596.82,596.82,596.82,865
1758534180000000,596.78,596.78,596.76,596.76,779
1758534240000000,596.77,596.77,596.76,596.77,963
1758534300000000,596.82,596.82,596.82,596.82,1296
1758534360000000,596.81,596.81,596.8,596.8,840
1758534420000000,596.78,596.78,596.76,596.76,551
1758534540000000,596.8,596.8,596.8,596.8,377
1758534600000000,596.81,596.85,596.81,596.82,1334
1758534660000000,596.83,596.86,596.83,596.86,1444
1758534720000000,596.79,596.91,596.79,596.91,1060
1758534780000000,596.87,596.92,596.85,596.88,2001
1758534840000000,596.84,596.91,596.84,596.91,1032
1758534900000000,596.9,596.9,596.88,596.89,3957
1758534960000000,596.84,596.84,596.83,596.83,538
1758535080000000,596.9,596.9,596.9,596.9,817
1758535200000000,596.87,596.87,596.87,596.87,845
1758535260000000,596.84,596.89,596.84,596.89,1511
1758535320000000,596.94,596.97,596.94,596.96,7814
1758535380000000,596.92,596.92,596.92,596.92,493
1758535440000000,596.93,596.99,596.93,596.99,1442
1758535500000000,596.99,597,596.98,597,1205
1758535620000000,597.01,597.07,597.01,597.07,863
1758535680000000,597.14,597.18,597.14,597.18,1278
1758535740000000,597.2,597.2,597.16,597.16,604
1758535800000000,597.21,597.22,597.2,597.22,3393
1758535860000000,597.22,597.25,597.22,597.25,2984
1758535920000000,597.21,597.21,597.21,597.21,1035
