ts,o,h,l,c,v
1758202200000000,24421.21318002588,24421.71227133465,24404.36871172957,24404.36871172957,0.0
1758202260000000,24404.65662138635,24433.08845981407,24404.65662138635,24429.74779406247,0.0
1758202320000000,24434.58513927871,24444.7885918585,24433.99649526125,24436.2312552359,0.0
1758202380000000,24436.30383754048,24452.8991219209,24430.75353858568,24448.03997032844,0.0
1758202440000000,24446.90997807818,24446.90997807818,24430.25511901704,24445.58122513876,0.0
1758202500000000,24444.77006114988,24455.36153670165,24439.68149174215,24450.71211176817,0.0
1758202560000000,24448.14825772021,24458.36712116331,24445.38999534825,24450.93345384488,0.0
1758202620000000,24450.01336992131,24457.66037664103,24440.06415442607,24440.06415442607,0.0
1758202680000000,24440.98951768213,24451.04184825277,24424.39278056884,24424.76569310986,0.0
1758202740000000,24423.33024619965,24434.7660545119,24414.29492667282,24414.29492667282,0.0
1758202800000000,24414.83830894733,24418.30996754242,24389.6487313381,24389.6487313381,0.0
1758202860000000,24391.56051405361,24401.33073653606,24383.60893932119,24390.53303777838,0.0
1758202920000000,24389.92771457364,24399.80484086142,24381.56295398618,24388.51851954116,0.0
1758202980000000,24386.83160618708,24399.38688926357,24385.6665919716,24395.37560448501,0.0
1758203040000000,24394.46467565934,24394.69338723805,24377.3934321347,24377.72173537297,0.0
1758203100000000,24374.7903851285,24374.87066870475,24360.90832927331,24365.84541038492,0.0
1758203160000000,24365.96768796909,24365.96768796909,24347.54107387689,24365.30337005758,0.0
1758203220000000,24365.66345425121,24372.62326610968,24358.63079011068,24370.73859951785,0.0
1758203280000000,24372.29201309237,24380.52067300745,24361.99990939722,24379.70705326849,0.0
1758203340000000,24380.07444602799,24405.06161144658,24380.07444602799,24402.27977833336,0.0
1758203400000000,24402.87039719183,24435.07425469651,24402.61741035366,24435.06358359932,0.0
1758203460000000,24434.7118778502,24442.59057961031,24431.56008907736,24434.68327653134,0.0
1758203520000000,24432.94138037629,24438.73338431218,24428.1958907257,24428.1958907257,0.0
1758203580000000,24428.8465618032,24433.89057904398,24420.95996333314,24427.45625961207,0.0
1758203640000000,24427.16824490303,24429.38260340772,24405.10313147453,24412.6482844101,0.0
1758203700000000,24411.83393821112,24419.65006749476,24400.29710781742,24405.12648382334,0.0
1758203760000000,24404.21662218258,24405.21865546546,24391.66437367525,24399.06853286979,0.0
1758203820000000,24398.75261955122,24424.54655905783,24395.83284209186,24416.65389736995,0.0
1758203880000000,24418.03432854674,24421.54078594548,24414.8084217872,24421.54078594548,0.0
1758203940000000,24422.03093454529,24439.37784063455,24420.49965345949,24438.41009190558,0.0
1758204000000000,24439.54588982575,24454.35994205161,24439.54588982575,24444.865093034,0.0
1758204060000000,24444.57367650799,24450.8519065389,24440.63125779549,24441.65654517213,0.0
1758204120000000,24442.28758430593,24454.62524415465,24441.65635591044,24454.62524415465,0.0
1758204180000000,24454.68815103902,24462.55904274795,24452.74090348392,24459.83420543332,0.0
1758204240000000,24459.68693094501,24467.38819855188,24456.48924810384,24465.03616531638,0.0
1758204300000000,24464.86031685234,24474.43170071306,24464.29255306798,24473.29800469209,0.0
1758204360000000,24472.36956602286,24479.8169017048,24471.4858458468,24479.13721011217,0.0
