ts,o,h,l,c,v
1759325400000000,24539.24928752798,24539.24928752798,24524.59741003588,24524.59741003588,0.0
1759325460000000,24523.03647237414,24575.483198424,24520.14922998614,24572.14433457842,0.0
1759325520000000,24574.36674593323,24589.99706051729,24569.5060411987,24589.99706051729,0.0
1759325580000000,24590.79370542566,24605.82119649424,24584.08982328942,24604.64354676901,0.0
1759325640000000,24604.83365117542,24610.37904981819,24587.20944094154,24593.27605556703,0.0
1759325700000000,24593.59168831139,24605.70404134553,24588.83484066234,24605.70404134553,0.0
1759325760000000,24606.52393712283,24618.53412103285,24604.7791499125,24615.28884077629,0.0
1759325820000000,24616.99871220212,24624.29983301458,24611.05521343254,24611.05521343254,0.0
1759325880000000,24610.37515178542,24621.74055162902,24602.07027712108,24602.91600880607,0.0
1759325940000000,24604.12035750936,24615.80087901996,24603.59361292434,24609.75590764769,0.0
1759326000000000,24609.01612176756,24617.68368148727,24604.61119855813,24609.60866620657,0.0
1759326060000000,24609.09034172885,24610.83673110875,24592.31811865665,24592.31811865665,0.0
1759326120000000,24596.74944668466,24601.71097780476,24589.50836952154,24599.05665390779,0.0
1759326180000000,24600.89673829193,24602.49009424431,24592.17954182042,24601.84730619099,0.0
1759326240000000,24601.57856317486,24610.1362772661,24601.57856317486,24609.65637653148,0.0
1759326300000000,24609.08954950998,24616.28439169365,24594.06162088365,24594.06162088365,0.0
1759326360000000,24595.14702096345,24600.77390390489,24588.49567541162,24600.01033677679,0.0
1759326420000000,24601.11065805205,24601.11065805205,24584.43944783428,24584.43944783428,0.0
1759326480000000,24585.77292174487,24592.72057197772,24560.72965548512,24560.72965548512,0.0
1759326540000000,24557.57487385265,24557.57487385265,24524.63270151837,24526.83985416424,0.0
1759326600000000,24523.04028264473,24536.53975159871,24517.75851886782,24535.89465812022,0.0
1759326660000000,24535.8005014871,24544.53472134736,24533.01567820899,24537.23203494147,0.0
1759326720000000,24537.11882545103,24544.1670907281,24532.36216536048,24535.95421893071,0.0
1759326780000000,24536.597089629,24552.45603532508,24532.53310310326,24552.32966737917,0.0
1759326840000000,24553.17645557681,24562.74603015467,24550.75455450252,24560.69137708515,0.0
1759326900000000,24560.04143918936,24560.04143918936,24552.07604763424,24559.8887647417,0.0
1759326960000000,24559.24951832002,24581.68040534763,24557.78638913714,24581.68040534763,0.0
1759327020000000,24582.89266487195,24588.61919081387,24576.03819743069,24582.13383452021,0.0
1759327080000000,24581.81657036118,24581.81657036118,24566.63145221574,24566.63145221574,0.0
1759327140000000,24566.49681856019,24570.50628845803,24550.71914046367,24559.52253975246,0.0
1759327200000000,24558.89435384403,24575.08786560616,24549.0357110461,24570.31526839284,0.0
1759327260000000,24570.54034884765,24582.23207079629,24570.54034884765,24578.08142746087,0.0
1759327320000000,24578.17163380053,24587.70955871263,24577.26558520937,24577.71428617342,0.0
1759327380000000,24579.39994150553,24599.80428414543,24579.39994150553,24594.49343607712,0.0
1759327440000000,24594.85948714567,24606.23502176323,24594.85948714567,24605.15618835345,0.0
1759327500000000,24605.79740102159,24606.520618258,24598.89024800528,24599.03857876521,0.0
1759327560000000,24598.81267635257,24600.65306678044,24589.21653791039,24594.26655843087,0.0
1759327620000000,24595.91804598436,24599.15843850727,24588.37540955001,24588.37540955001,0.0
1759327680000000,24587.87907883072,24592.28435785037,24580.74189831532,24586.21055457769,0.0
1759327740000000,24588.07988213134,24596.28434470907,24587.81309397632,24596.28434470907,0.0
1759327800000000,24596.65335126075,24604.50203126837,24594.91225755169,24604.50203126837,0.0
1759327860000000,24603.9182482307,24610.29311861104,24602.1160529983,24609.72824799027,0.0
1759327920000000,24609.61518096875,24612.22071767504,24606.00911701893,24610.80515668263,0.0
1759327980000000,24609.31392133896,24612.63084957717,24603.66183430506,24611.37517636602,0.0
1759328040000000,24612.69425172715,24617.85202659503,24610.2956475952,24614.54346398075,0.0
1759328100000000,24614.68961958288,24617.09019991563,24611.57352538657,24613.8674877214,0.0
1759328160000000,24613.17957151026,24618.75309790172,24612.08377911379,24618.75309790172,0.0
1759328220000000,24618.06772354271,24620.07824940833,24612.62790673601,24620.07824940833,0.0
1759328280000000,24620.28971807185,24629.02912232167,24620.28971807185,24629.02912232167,0.0
1759328340000000,24628.95998637696,24642.98989579364,24628.95998637696,24642.33374978216,0.0
1759328400000000,24641.88575926912,24647.56883942449,24640.4490252577,24644.85262025911,0.0
1759328460000000,24645.74158360957,24661.10312082311,24645.30532312404,24657.55812146195,0.0
1759328520000000,24657.87387181912,24661.1610050576,24651.41189418577,24655.20507709374,0.0
1759328580000000,24654.61282076966,24657.88768131077,24649.40870218149,24654.02589889651,0.0
1759328640000000,24653.11531863375,24654.41004326755,24649.35862187019,24652.02552151748,0.0
1759328700000000,24651.97586704012,24666.52818072966,24651.97586704012,24666.52818072966,0.0
1759328760000000,24666.2624672765,24666.53917496654,24658.97110527885,24665.7981827942,0.0
1759328820000000,24666.01664766795,24669.39602917805,24663.27927437273,24667.41731566949,0.0
1759328880000000,24668.32561819447,24675.43552400762,24668.32561819447,24675.43552400762,0.0
1759328940000000,24676.09177247514,24676.29136034631,24662.61772735005,24667.25456667002,0.0
1759329000000000,24667.31695694056,24671.18208454137,24667.31695694056,24670.10427165546,0.0
1759329060000000,24670.23156204847,24670.23156204847,24661.37691087266,24661.65034233258,0.0
1759329120000000,24662.19381721467,24665.82982851933,24658.24004267433,24665.19325625349,0.0
1759329180000000,24665.70543544391,24667.72724822495,24661.16145193688,24662.96810692866,0.0
1759329240000000,24663.69713498874,24681.09362672677,24663.17696007042,24680.83660547505,0.0
1759329300000000,24680.86064174378,24689.6414168527,24678.66098243393,24688.18770274834,0.0
1759329360000000,24688.74079465944,24693.92107802503,24683.54977817318,24687.62994430603,0.0
1759329420000000,24688.63481812059,24688.63481812059,24680.60676091364,24682.53286744198,0.0
1759329480000000,24682.21098949502,24684.99473082981,24678.97391177319,24684.99473082981,0.0
1759329540000000,24686.23111858272,24687.4460794202,24677.84337974287,24678.75766519491,0.0
1759329600000000,24680.00123954754,24680.17919891173,24665.41464437666,24672.02174731804,0.0
1759329660000000,24673.30996101006,24676.10085239082,24666.99512909922,24674.60439837248,0.0
1759329720000000,24672.70470798245,24677.76451939299,24669.12118953607,24677.57675705911,0.0
1759329780000000,24677.91135118334,24679.33215233513,24672.80600756259,24672.98715406804,0.0
1759329840000000,24673.33112822958,24674.9294615259,24668.28933653095,24671.9474053094,0.0
1759329900000000,24672.28714677426,24672.28714677426,24663.94174541316,24663.94174541316,0.0
1759329960000000,24664.37089939903,24669.45088354858,24661.61959491465,24668.75691502626,0.0
1759330020000000,24668.7254086467,24674.06810313455,24664.25849406376,24667.04100554074,0.0
1759330080000000,24666.49706839695,24671.48085826532,24665.0691390032,24670.70870991115,0.0
1759330140000000,24670.47980723666,24670.47980723666,24664.22128474606,24667.77311954469,0.0
