ts,o,h,l,c,v
1758268800000000,595.29,595.48,595.19,595.45,6104
1758268860000000,595.44,595.44,595.38,595.38,920
1758268920000000,595.29,595.32,595.26,595.26,3547
1758268980000000,595.24,595.27,595.24,595.27,1754
1758269040000000,595.31,595.45,595.31,595.45,2701
1758269100000000,595.43,595.52,595.36,595.52,3742
1758269160000000,595.5,595.5,595.45,595.46,1769
1758269220000000,595.48,595.49,595.48,595.49,1655
1758269280000000,595.48,595.48,595.44,595.45,3984
1758269340000000,595.5,595.58,595.5,595.58,1975
1758269400000000,595.57,595.62,595.56,595.56,3394
1758269460000000,595.62,595.62,595.58,595.58,1004
1758269520000000,595.6,595.68,595.6,595.68,1470
1758269580000000,595.71,595.71,595.71,595.71,889
1758269640000000,595.7,595.7,595.65,595.65,1142
1758269700000000,595.64,595.69,595.6,595.6,2226
1758269760000000,595.7,595.78,595.7,595.78,1948
1758269820000000,595.72,595.72,595.72,595.72,1925
1758269880000000,595.7,595.7,595.65,595.65,834
1758269940000000,595.77,595.77,595.7,595.72,820
1758270000000000,595.76,595.81,595.76,595.8,1300
1758270060000000,595.8,595.85,595.8,595.85,945
1758270120000000,595.8,595.8,595.8,595.8,1564
1758270180000000,595.74,595.74,595.74,595.74,169
1758270240000000,595.8,595.82,595.8,595.82,395
1758270300000000,595.8,595.81,595.76,595.76,970
1758270360000000,595.73,595.78,595.71,595.78,876
1758270420000000,595.76,595.76,595.76,595.76,658
1758270540000000,595.88,595.89,595.88,595.89,1249
1758270600000000,595.89,595.89,595.88,595.88,660
1758270660000000,595.9,595.9,595.88,595.88,1219
1758270780000000,595.89,595.89,595.85,595.87,3076
1758270900000000,595.94,596,595.94,595.98,3259
1758270960000000,595.93,595.93,595.93,595.93,714
1758271020000000,595.93,596,595.93,596,988
1758271080000000,595.94,595.94,595.94,595.94,343
1758271140000000,595.9,595.9,595.89,595.89,516
1758271200000000,595.9,595.91,595.89,595.89,1284
1758271260000000,595.88,595.88,595.82,595.82,2471
1758271320000000,595.79,595.8,595.73,595.73,691
1758271380000000,595.7,595.83,595.7,595.83,1574
1758271500000000,595.8,595.8,595.8,595.8,108
1758271560000000,595.78,595.78,595.76,595.76,307
1758271620000000,595.78,595.78,595.75,595.75,1675
1758271680000000,595.73,595.73,595.7,595.7,901
1758271740000000,595.71,595.71,595.71,595.71,453
1758271800000000,595.73,595.75,595.72,595.75,631
1758271860000000,595.79,595.79,595.79,595.79,386
1758271920000000,595.75,595.77,595.75,595.77,1405
1758272100000000,595.75,595.75,595.74,595.74,1411
1758272220000000,595.82,595.82,595.82,595.82,1069
