ts,o,h,l,c,v
1754553600000000,569.4,569.81,569.27,569.75,11466
1754553660000000,569.71,569.79,569.62,569.66,4291
1754553720000000,569.71,569.86,569.71,569.86,4454
1754553780000000,569.97,569.98,569.84,569.91,4522
1754553840000000,569.98,570.01,569.97,570,5142
1754553900000000,570.05,570.06,569.99,569.99,4181
1754553960000000,570.07,570.07,570.07,570.07,1216
1754554020000000,570.08,570.12,570.08,570.12,1513
1754554080000000,570.15,570.19,570.1,570.13,3488
1754554140000000,570.19,570.19,570.15,570.15,3648
1754554200000000,570.16,570.16,570.16,570.16,1411
1754554260000000,570.1,570.1,570.02,570.02,2294
1754554320000000,570.01,570.01,570,570.01,1326
1754554380000000,570.01,570.01,570.01,570.01,439
1754554440000000,570.01,570.2,570.01,570.2,2664
1754554500000000,570.25,570.25,570.14,570.14,21218
1754554560000000,570.16,570.16,570.16,570.16,11168
1754554680000000,570.12,570.12,570.12,570.12,523
1754554740000000,570.16,570.28,570.16,570.28,22074
1754554800000000,570.3,570.3,570.15,570.15,1338
1754554860000000,570.23,570.3,570.23,570.3,5126
1754554920000000,570.3,570.37,570.29,570.35,25504
1754554980000000,570.29,570.29,570.29,570.29,400
1754555160000000,570.37,570.48,570.37,570.48,1738
1754555220000000,570.66,570.66,570.62,570.62,1697
1754555280000000,570.62,570.91,570.62,570.91,3505
1754555340000000,570.92,570.96,570.87,570.87,2641
1754555400000000,570.8,570.91,570.8,570.85,5279
1754555460000000,570.86,570.86,570.86,570.86,1557
1754555520000000,570.79,570.79,570.79,570.79,575
1754555580000000,570.65,570.65,570.65,570.65,719
1754555640000000,570.62,570.62,570.53,570.53,2505
1754555700000000,570.53,570.53,570.5,570.5,594
1754555760000000,570.32,570.33,570.32,570.33,1435
1754555820000000,570.25,570.25,570.2,570.2,3279
1754555880000000,570.29,570.29,570.29,570.29,394
1754555940000000,570.34,570.36,570.26,570.26,1665
1754556000000000,570.28,570.3,570.2,570.24,2137
1754556060000000,570.21,570.3,570.21,570.3,1341
1754556120000000,570.31,570.31,570.29,570.29,1888
1754556180000000,570.2,570.28,570.18,570.28,2026
1754556240000000,570.32,570.32,570.32,570.32,425
1754556300000000,570.49,570.49,570.49,570.49,371
1754556360000000,570.38,570.38,570.38,570.38,386
1754556480000000,570.43,570.43,570.38,570.38,1916
1754556540000000,570.42,570.42,570.41,570.41,445
1754556600000000,570.46,570.46,570.46,570.46,393
1754556660000000,570.55,570.7,570.55,570.7,1588
1754556720000000,570.7,570.7,570.7,570.7,425
1754556780000000,570.73,570.78,570.73,570.78,2366
1754556900000000,570.78,570.78,570.74,570.77,2151
1754556960000000,570.75,570.75,570.75,570.75,614
1754557020000000,570.71,570.71,570.71,570.71,182
1754557080000000,570.69,570.69,570.64,570.64,825
1754557140000000,570.6,570.6,570.6,570.6,226
1754557260000000,570.3,570.3,570.2,570.29,3994
1754557320000000,570.28,570.28,570.2,570.21,2246
1754557380000000,570.21,570.25,570.19,570.19,1930
1754557440000000,570.37,570.37,570.37,570.37,264
1754557500000000,570.45,570.45,570.45,570.45,339
1754557560000000,570.41,570.41,570.41,570.41,1465
1754557620000000,570.48,570.48,570.48,570.48,1163
1754557680000000,570.55,570.55,570.55,570.55,339
1754557860000000,570.51,570.51,570.51,570.51,637
1754557980000000,570.65,570.69,570.65,570.67,2919
1754558040000000,570.78,570.83,570.76,570.76,848
1754558160000000,570.74,570.77,570.74,570.74,2085
1754558220000000,570.69,570.73,570.68,570.72,3787
1754558280000000,570.64,570.65,570.64,570.65,1406
1754558340000000,570.64,570.64,570.59,570.59,1423
1754558400000000,570.68,570.68,570.68,570.68,301
1754558460000000,570.76,570.76,570.67,570.74,865
1754558520000000,570.72,570.77,570.69,570.77,1784
1754558580000000,570.75,570.77,570.73,570.75,4140
1754558640000000,570.81,570.89,570.81,570.84,1762
1754558700000000,570.87,570.89,570.85,570.88,1777
1754558760000000,570.83,570.83,570.83,570.83,389
1754558880000000,570.77,570.85,570.7,570.85,1938
1754558940000000,570.95,571,570.93,571,4805
1754559000000000,571.05,571.05,571.05,571.05,468
1754559060000000,571.03,571.04,570.99,571.04,1947
1754559120000000,571.11,571.29,571.11,571.25,4088
1754559180000000,571.12,571.12,571.12,571.12,1026
1754559240000000,571.05,571.05,571.05,571.05,625
1754559300000000,570.95,570.95,570.89,570.91,692
1754559360000000,570.91,570.91,570.91,570.91,770
1754559420000000,570.91,570.91,570.91,570.91,836
1754559540000000,570.88,570.88,570.88,570.88,439
1754559600000000,570.88,570.91,570.88,570.91,648
1754559660000000,571.02,571.19,571.02,571.19,622
1754559720000000,571.21,571.22,571.21,571.22,625
1754559780000000,571.29,571.33,571.29,571.33,426
1754559840000000,571.35,571.4,571.35,571.38,1299
1754559900000000,571.41,571.46,571.41,571.46,1581
1754559960000000,571.33,571.41,571.33,571.41,413
1754560080000000,571.36,571.36,571.27,571.27,913
1754560140000000,571.23,571.23,571.23,571.23,168
1754560200000000,571.27,571.27,571.25,571.25,627
1754560260000000,571.44,571.44,571.44,571.44,248
1754560320000000,571.48,571.48,571.41,571.41,1222
1754560380000000,571.52,571.6,571.52,571.53,4684
1754560440000000,571.44,571.47,571.44,571.45,2699
1754560500000000,571.47,571.57,571.47,571.55,2294
1754560560000000,571.57,571.73,571.57,571.61,4302
1754560620000000,571.61,571.69,571.59,571.69,5961
1754560680000000,571.67,571.7,571.62,571.62,2760
1754560740000000,571.61,571.64,571.59,571.6,2643
1754560800000000,571.6,571.6,571.58,571.58,3578
1754560860000000,571.75,571.79,571.74,571.74,7049
1754561040000000,571.68,571.79,571.68,571.79,365
1754561100000000,571.82,571.82,571.75,571.75,2716
1754561160000000,571.83,571.83,571.8,571.8,1615
1754561220000000,571.77,571.77,571.77,571.77,1024
1754561340000000,571.79,571.79,571.79,571.79,530
1754561400000000,571.74,571.74,571.67,571.7,1313
1754561460000000,571.72,571.76,571.71,571.76,3943
1754561520000000,571.8,571.85,571.8,571.85,1314
1754561580000000,571.85,571.99,571.85,571.96,2773
1754561640000000,571.89,571.89,571.89,571.89,445
1754561700000000,572,572.1,571.99,572.05,3516
1754561760000000,572.06,572.07,572.04,572.05,1966
1754561820000000,572.1,572.1,572.05,572.05,2603
1754561880000000,572.13,572.16,572.12,572.12,1665
1754561940000000,572.11,572.19,572.11,572.13,2039
1754562000000000,572.15,572.15,572.06,572.08,1898
1754562060000000,572.17,572.17,572.13,572.13,1132
1754562120000000,572.02,572.06,571.97,571.97,7416
1754562180000000,571.92,571.92,571.87,571.89,1722
1754562240000000,571.81,571.81,571.6,571.65,2953
1754562300000000,571.6,571.66,571.59,571.6,7011
1754562360000000,571.56,571.74,571.56,571.74,2866
1754562420000000,571.72,571.77,571.71,571.71,2233
1754562480000000,571.68,571.73,571.68,571.73,1192
1754562600000000,571.83,571.83,571.71,571.71,1259
1754562660000000,571.75,571.75,571.75,571.75,1409
1754562720000000,571.55,571.8,571.55,571.74,13894
1754562780000000,571.71,571.72,571.71,571.72,2170
1754562840000000,571.72,571.73,571.72,571.73,1461
1754562900000000,571.78,571.84,571.78,571.84,1424
1754562960000000,571.86,571.87,571.82,571.82,2043
1754563020000000,571.75,571.75,571.72,571.74,1224
1754563080000000,571.78,571.78,571.78,571.78,1265
1754563140000000,571.78,571.93,571.76,571.93,6096
1754563200000000,571.96,571.96,571.9,571.9,1070
1754563260000000,571.83,571.83,571.8,571.82,1024
1754563320000000,571.75,571.77,571.7,571.7,1114
1754563380000000,571.68,571.69,571.65,571.69,1971
1754563440000000,571.73,571.75,571.73,571.75,417
1754563500000000,571.88,571.91,571.87,571.91,1060
1754563560000000,571.94,571.98,571.89,571.91,2302
1754563620000000,571.93,572.05,571.93,572.02,5552
1754563740000000,572.02,572.02,571.97,571.97,904
1754563800000000,572.01,572.01,572,572,1078
1754563860000000,572,572,572,572,662
1754563920000000,571.96,571.96,571.96,571.96,942
1754563980000000,571.99,572.06,571.99,572.06,1799
1754564040000000,572.11,572.11,572.07,572.11,1803
1754564100000000,572.11,572.11,572,572,8227
1754564160000000,571.99,571.99,571.98,571.98,5579
1754564220000000,572.01,572.06,572.01,572.06,581
1754564280000000,572.09,572.09,571.98,571.98,870
1754564340000000,571.89,571.91,571.87,571.91,1406
1754564400000000,572.02,572.38,571.81,572.25,34405
1754564460000000,572.29,572.35,572.1,572.12,7430
1754564520000000,572.06,572.06,572,572,9915
1754564580000000,572,572.01,571.95,571.96,1557
1754564640000000,571.95,571.95,571.86,571.95,2052
1754564700000000,572.01,572.01,571.9,571.9,1975
1754564760000000,571.89,571.98,571.89,571.94,2191
1754564820000000,571.9,572.01,571.87,572.01,11371
1754564880000000,572.01,572.01,571.95,571.98,3894
1754564940000000,571.81,571.81,571.81,571.81,761
1754565000000000,571.91,571.91,571.78,571.85,1292
1754565120000000,571.78,571.86,571.78,571.84,2689
1754565180000000,571.76,571.81,571.76,571.8,871
1754565240000000,571.75,571.75,571.7,571.72,2552
1754565300000000,571.79,571.86,571.79,571.83,4042
1754565360000000,571.88,572.01,571.88,572.01,4419
1754565420000000,572.05,572.05,572.05,572.05,592
1754565480000000,572,572,572,572,557
1754565540000000,571.98,572.15,571.98,572.15,8345
1754565660000000,572.069,572.069,572,572.05,1804
1754565720000000,572.02,572.02,571.89,571.89,11013
1754565780000000,571.86,571.86,571.8,571.8,1593
1754565840000000,571.8,571.82,571.79,571.82,2685
1754565900000000,571.86,571.88,571.86,571.88,2901
1754565960000000,571.8,571.8,571.8,571.8,968
1754566020000000,571.77,571.77,571.77,571.77,1187
1754566080000000,571.9,571.91,571.81,571.87,1923
1754566140000000,571.88,571.9,571.85,571.9,2370
1754566260000000,571.84,571.88,571.76,571.76,3864
1754566320000000,571.78,571.85,571.78,571.8,1036
1754566380000000,571.7,571.7,571.58,571.59,5176
1754566440000000,571.57,571.57,571.48,571.54,2226
1754566500000000,571.54,571.57,571.46,571.46,4574
1754566560000000,571.47,571.5,571.29,571.29,7201
1754566620000000,571.3,571.371,571.25,571.29,14619
1754566680000000,571.38,571.38,571.29,571.34,2656
1754566740000000,571.35,571.38,571.34,571.36,2885
1754566800000000,571.26,571.31,571.21,571.3,2922
1754566860000000,571.42,571.53,571.38,571.53,1918
1754566920000000,571.6,571.7,571.6,571.7,2056
1754567040000000,571.49,571.49,571.49,571.49,583
1754567100000000,571.45,571.51,571.45,571.51,1966
1754567160000000,571.37,571.5,571.37,571.5,1147
1754567220000000,571.5,571.5,571.38,571.38,1554
1754567280000000,571.45,571.45,571.45,571.45,744
1754567340000000,571.35,571.43,571.35,571.43,1569
1754567400000000,571.45,571.52,571.44,571.46,3197
1754567460000000,571.45,571.45,571.22,571.24,1650
1754567520000000,571.19,571.19,571.14,571.16,2374
1754567580000000,571.11,571.29,571.1,571.29,4453
1754567640000000,571.36,571.36,571.17,571.17,1445
1754567700000000,571.32,571.32,571.22,571.24,4081
1754567760000000,571.2,571.27,571.2,571.25,1828
1754567820000000,571.27,571.35,571.27,571.35,2028
1754567880000000,571.23,571.24,571.23,571.24,742
1754567940000000,571.24,571.29,571.16,571.21,3606
1754568000000000,571.9,572.5,568.14,571.2399,97064
1754568060000000,571.28,571.32,566.895,566.895,8257
1754568120000000,571.2703,571.3,571.24,571.2901,7302
1754568180000000,571.25,571.25,571.23,571.23,1471
1754568240000000,571.15,571.15,571.1303,571.1303,726
1754568300000000,571.11,571.15,571.06,571.07,5382
1754568360000000,571.1,571.29,571.1,571.29,2747
1754568420000000,571.31,571.35,571.28,571.35,2315
1754568480000000,571.34,571.46,571.34,571.45,2258
1754568540000000,571.48,571.48,571.4001,571.43,5948
1754568600000000,571.34,571.38,571.34,571.37,12238
1754568660000000,571.22,571.35,571.22,571.35,3070
1754568720000000,571.34,571.36,571.2,571.21,11411
1754568780000000,571.36,571.36,571.36,571.36,677
1754568840000000,571.44,571.44,571.35,571.399,1075
1754568900000000,571.37,571.45,571.37,571.44,1792
1754568960000000,571.49,571.63,571.49,571.63,4058
1754569020000000,571.6,571.61,571.5,571.5,3237
1754569080000000,571.5,571.56,571.5,571.56,1464
1754569140000000,571.53,571.53,571.53,571.53,607
1754569200000000,571.43,571.49,571.41,571.49,1146
1754569260000000,571.49,571.5889,571.49,571.5889,933
1754569320000000,571.53,571.65,571.46,571.6,13839
1754569380000000,571.61,571.69,571.61,571.65,3905
1754569440000000,571.65,571.7,571.58,571.58,8311
1754569500000000,571.6,571.6,571.4886,571.54,2777
1754569560000000,571.48,571.5,571.41,571.41,1875
1754569620000000,571.49,571.58,571.43,571.58,6774
1754569680000000,571.56,571.56,571.46,571.46,4407
1754569740000000,571.46,571.6,571.46,571.6,738
1754569800000000,571.49,571.79,571.22,571.79,31686
1754569860000000,571.82,571.92,571.73,571.73,10689
1754569920000000,571.72,571.72,571.63,571.7,5877
1754569980000000,571.69,571.69,571.58,571.58,4090
1754570040000000,571.5,571.61,571.49,571.55,3407
1754570100000000,571.53,571.79,571.51,571.77,4629
1754570160000000,571.77,571.77,571.57,571.57,3719
1754570220000000,571.6283,571.7,571.6283,571.66,6184
1754570280000000,571.69,571.69,571.48,571.48,2764
1754570340000000,571.54,571.699,571.54,571.63,2916
1754570400000000,571.56,571.67,571.56,571.64,4295
1754570460000000,571.56,571.61,571.56,571.57,7593
1754570520000000,571.61,571.68,571.579,571.579,2907
1754570580000000,571.5,571.68,571.49,571.68,3648
1754570700000000,571.6,571.72,571.6,571.72,3349
1754570760000000,571.71,571.77,571.7,571.7,2465
1754570820000000,571.76,571.81,571.76,571.77,2541
1754570880000000,571.73,571.73,571.73,571.73,1196
1754570940000000,571.73,571.73,571.65,571.71,4375
1754571000000000,571.65,571.7,571.53,571.65,13956
1754571060000000,571.65,571.79,571.65,571.79,1329
1754571120000000,571.85,571.9,571.77,571.7801,16651
1754571180000000,571.78,571.8,571.78,571.8,477
1754571240000000,571.8,571.91,571.8,571.91,11518
1754571300000000,571.9,571.9,571.78,571.83,2683
1754571360000000,571.7801,571.84,571.7,571.71,16157
1754571420000000,571.75,571.75,571.56,571.56,13867
1754571480000000,571.55,571.65,571.55,571.6019,2997
1754571540000000,571.57,571.57,571.479,571.52,6455
1754571600000000,571.6201,571.6201,571.53,571.54,2060
1754571660000000,571.61,571.6989,571.61,571.6989,2013
1754571720000000,571.65,571.72,571.65,571.7,2708
1754571780000000,571.78,571.87,571.764,571.8,4138
1754571840000000,571.85,571.98,571.8,571.97,11871
1754571900000000,571.97,571.97,571.8701,571.89,13788
1754571960000000,571.85,571.86,571.8,571.85,2944
1754572020000000,571.839,571.88,571.81,571.84,8223
1754572080000000,571.94,572.01,571.94,572.01,5087
1754572140000000,571.99,572.04,571.99,572.04,3032
1754572200000000,572.03,572.03,571.99,571.99,2666
1754572260000000,572.03,572.0301,571.97,572,6266
1754572320000000,571.94,571.97,571.82,571.82,9922
1754572380000000,571.77,571.78,571.75,571.78,6722
1754572440000000,571.78,571.78,571.7,571.7,4912
1754572500000000,571.76,571.77,571.67,571.67,2662
1754572560000000,571.63,571.81,571.62,571.81,11352
1754572620000000,571.81,571.8501,571.8,571.84,2629
1754572680000000,571.794,572.0004,571.794,572.0004,9352
1754572740000000,571.99,571.99,571.99,571.99,619
1754572800000000,571.97,572,571.94,571.95,3561
1754572860000000,571.979,571.98,571.92,571.96,5827
1754572920000000,571.96,571.97,571.9,571.92,1477
1754572980000000,571.91,571.92,571.87,571.87,3322
1754573040000000,571.92,571.95,571.85,571.93,3776
1754573100000000,571.9,571.9,571.7091,571.7091,3286
1754573160000000,571.76,571.76,571.64,571.69,3286
1754573220000000,571.72,571.72,571.6,571.62,6505
1754573280000000,571.59,571.59,571.4,571.4801,18764
1754573340000000,571.4999,571.63,571.4999,571.63,6463
1754573400000000,571.67,571.69,571.21,571.36,705563
1754573460000000,571.37,571.96,571.2,571.83,268029
1754573520000000,571.825,572.02,571.39,572,272218
