ts,o,h,l,c,v
1755590400000000,576.75,576.76,576.56,576.75,2638
1755590460000000,576.75,576.85,576.75,576.85,2128
1755590520000000,576.92,576.92,576.73,576.74,2790
1755590640000000,576.68,576.68,576.61,576.61,1125
1755590700000000,576.47,576.52,576.47,576.52,3735
1755590760000000,576.47,576.47,576.47,576.47,142
1755590940000000,576.43,576.43,576.43,576.43,458
1755591000000000,576.36,576.36,576.36,576.36,752
1755591060000000,576.21,576.23,576.09,576.12,1383
1755591180000000,576.13,576.13,576.13,576.13,582
1755591240000000,576.15,576.15,576.07,576.07,795
1755591420000000,576.11,576.11,576.11,576.11,232
1755591480000000,576.12,576.15,576.12,576.15,422
1755591600000000,576.18,576.18,576.18,576.18,587
1755591720000000,576.31,576.31,576.31,576.31,106
1755591780000000,576.37,576.38,576.37,576.38,623
1755591960000000,576.44,576.44,576.44,576.44,368
1755592020000000,576.47,576.47,576.47,576.47,157
1755592080000000,576.48,576.48,576.48,576.48,404
1755592260000000,576.54,576.54,576.54,576.54,200
1755592500000000,576.55,576.55,576.55,576.55,950
1755592620000000,576.47,576.47,576.47,576.47,330
1755592980000000,576.6,576.7,576.6,576.7,813
1755593040000000,576.68,576.68,576.68,576.68,586
1755593220000000,576.77,576.77,576.77,576.77,102
1755593280000000,576.8,576.8,576.8,576.8,626
1755593340000000,576.82,576.9,576.82,576.89,3523
1755593400000000,576.93,576.93,576.89,576.89,282
1755593580000000,576.91,576.91,576.91,576.91,2224
1755593640000000,576.94,576.94,576.94,576.94,311
1755593700000000,576.93,576.94,576.93,576.93,555
1755593820000000,576.95,576.95,576.95,576.95,855
1755593940000000,576.97,577,576.97,577,618
1755594060000000,576.91,576.91,576.91,576.91,314
1755594120000000,576.93,576.93,576.93,576.93,454
1755594180000000,576.88,576.88,576.88,576.88,351
1755594600000000,577.1,577.11,577.1,577.1,1203
1755594780000000,576.93,576.93,576.93,576.93,684
1755594840000000,576.96,576.99,576.96,576.99,876
1755595080000000,577.1,577.11,577.09,577.09,2158
1755595140000000,577.12,577.14,577.12,577.14,1012
1755595200000000,577.16,577.16,577.16,577.16,660
1755595260000000,577.18,577.24,577.15,577.24,1895
1755595320000000,577.3,577.36,577.3,577.36,707
1755595380000000,577.29,577.29,577.29,577.29,172
1755595680000000,577.3,577.3,577.3,577.3,420
1755595740000000,577.27,577.27,577.27,577.27,255
1755595800000000,577.3,577.33,577.3,577.33,593
1755595920000000,577.32,577.32,577.3,577.3,815
1755596040000000,577.36,577.36,577.36,577.36,438
1755596100000000,577.31,577.32,577.31,577.32,557
1755596220000000,577.27,577.27,577.25,577.25,834
1755596340000000,577.23,577.23,577.23,577.23,445
1755596400000000,577.15,577.15,577.15,577.15,479
1755596460000000,577.18,577.18,577.18,577.18,143
1755596520000000,577.12,577.12,577.1,577.11,3174
1755596580000000,577.06,577.06,577.06,577.06,310
1755596640000000,577.07,577.07,577.07,577.07,525
1755596820000000,577.11,577.11,577.11,577.11,150
1755596940000000,577.08,577.08,577.08,577.08,212
1755597060000000,577.02,577.02,577.02,577.02,587
1755597120000000,577.03,577.12,577.03,577.07,2286
1755597180000000,577.01,577.01,577.01,577.01,625
1755597240000000,577.03,577.03,576.94,576.97,5069
1755597360000000,577,577,577,577,538
1755597480000000,576.99,576.99,576.99,576.99,749
1755597600000000,576.98,576.98,576.79,576.79,8300
1755597660000000,576.78,576.78,576.66,576.66,1325
1755597720000000,576.64,576.75,576.64,576.75,2338
1755597780000000,576.75,576.81,576.75,576.81,1911
1755597840000000,576.87,576.87,576.87,576.87,509
1755597900000000,576.91,576.97,576.89,576.96,1978
1755598020000000,576.95,576.95,576.95,576.95,173
1755598380000000,576.94,576.94,576.94,576.94,261
1755598440000000,576.9,576.9,576.86,576.86,678
1755598500000000,576.87,576.9,576.87,576.9,453
1755598560000000,576.87,576.87,576.77,576.77,1403
1755598620000000,576.76,576.82,576.76,576.82,542
1755598680000000,576.8,576.8,576.8,576.8,347
1755598920000000,576.8,576.8,576.8,576.8,912
1755598980000000,576.75,576.75,576.75,576.75,1170
1755599160000000,576.73,576.73,576.73,576.73,211
1755599220000000,576.78,576.78,576.78,576.78,229
1755599400000000,576.79,576.8,576.73,576.73,896
1755599460000000,576.83,576.83,576.83,576.83,244
1755599580000000,576.69,576.7,576.69,576.7,620
1755599640000000,576.66,576.66,576.66,576.66,204
1755599940000000,576.71,576.71,576.71,576.71,1231
1755600000000000,576.68,576.68,576.68,576.68,432
1755600060000000,576.65,576.65,576.65,576.65,325
1755600120000000,576.48,576.48,576.38,576.46,1959
1755600240000000,576.66,576.66,576.66,576.66,259
1755600420000000,576.45,576.45,576.4,576.4,576
1755600480000000,576.48,576.48,576.46,576.46,957
1755600600000000,576.39,576.39,576.39,576.39,642
1755600660000000,576.33,576.33,576.15,576.15,1010
1755600720000000,576.14,576.25,576.14,576.25,1364
1755600780000000,576.27,576.32,576.27,576.32,715
1755600840000000,576.37,576.43,576.37,576.37,1450
1755600900000000,576.37,576.37,576.37,576.37,880
1755601140000000,576.32,576.44,576.32,576.44,1457
1755601200000000,576.41,576.59,576.41,576.51,3118
1755601260000000,576.47,576.47,576.47,576.47,556
1755601320000000,576.49,576.51,576.43,576.51,1461
1755601440000000,576.32,576.45,576.32,576.45,2330
1755601500000000,576.32,576.35,576.29,576.29,2357
1755601560000000,576.3,576.3,576.3,576.3,339
1755601620000000,576.28,576.28,576.28,576.28,1658
1755601740000000,576.4,576.46,576.4,576.46,2608
1755601860000000,576.5,576.5,576.5,576.5,1029
1755601920000000,576.46,576.46,576.4,576.42,3523
1755602040000000,576.48,576.48,576.48,576.48,676
1755602100000000,576.48,576.48,576.48,576.48,412
1755602280000000,576.39,576.45,576.39,576.45,1899
1755602340000000,576.55,576.55,576.55,576.55,455
1755602460000000,576.52,576.52,576.52,576.52,588
1755602520000000,576.46,576.51,576.45,576.51,1273
1755602580000000,576.54,576.56,576.54,576.56,773
1755602640000000,576.51,576.51,576.51,576.51,2648
1755602700000000,576.43,576.43,576.43,576.43,646
1755602760000000,576.5,576.52,576.5,576.52,471
1755602820000000,576.53,576.54,576.53,576.54,691
1755602940000000,576.46,576.46,576.46,576.46,590
1755603000000000,576.33,576.42,576.33,576.42,2712
1755603180000000,576.34,576.34,576.34,576.34,206
1755603240000000,576.31,576.31,576.3,576.3,846
1755603360000000,576.35,576.43,576.35,576.42,1771
1755603540000000,576.28,576.28,576.28,576.28,566
1755603600000000,576.29,576.3,576.29,576.3,646
1755603660000000,576.3,576.35,576.22,576.3,2055
1755603780000000,576.39,576.39,576.35,576.35,485
1755603840000000,576.38,576.38,576.38,576.38,129
1755603960000000,576.52,576.52,576.52,576.52,181
1755604020000000,576.56,576.56,576.53,576.53,862
1755604080000000,576.59,576.63,576.59,576.63,713
1755604140000000,576.69,576.7,576.66,576.66,1724
1755604200000000,576.69,576.7,576.68,576.7,458
1755604260000000,576.67,576.67,576.67,576.67,552
1755604380000000,576.69,576.69,576.65,576.67,1182
1755604440000000,576.65,576.67,576.65,576.65,1128
1755604560000000,576.68,576.68,576.68,576.68,396
1755604800000000,576.46,577.31,575.67,576.53,31688
1755604860000000,576.57,576.57,576.57,576.57,895
1755604980000000,576.57,576.57,576.57,576.57,515
1755605040000000,576.67,576.69,576.42,576.42,1842
1755605100000000,576.42,576.5994,576.42,576.5994,1853
1755605160000000,576.49,576.49,576.34,576.34,3701
1755605220000000,576.3,576.36,576.29,576.31,1901
1755605280000000,576.25,576.25,576.25,576.25,1134
1755605340000000,576.2,576.27,576.2,576.26,2136
1755605400000000,576.3,576.3,576.3,576.3,338
1755605580000000,576.35,576.47,576.35,576.47,733
1755605640000000,576.39,576.39,576.39,576.39,280
1755605700000000,576.48,576.48,576.48,576.48,219
1755605760000000,576.44,576.44,576.39,576.39,10775
1755605820000000,576.39,576.39,576.39,576.39,213
1755605880000000,576.43,576.43,576.43,576.43,5069
1755605940000000,576.4,576.48,576.4,576.48,1039
1755606000000000,576.41,576.41,576.41,576.41,881
1755606120000000,576.48,576.48,576.48,576.48,630
1755606180000000,576.5,576.54,576.47,576.5,1664
1755606240000000,576.54,576.62,576.54,576.62,964
1755606300000000,576.64,576.68,576.62,576.68,901
1755606360000000,576.74,576.8,576.74,576.77,849
1755606420000000,576.77,576.81,576.77,576.8,1149
1755606480000000,576.8,576.8,576.71,576.77,4863
1755606540000000,576.77,576.77,576.66,576.73,2611
1755606600000000,576.79,576.83,576.78,576.8,1353
1755606660000000,576.67,576.7,576.65,576.7,5344
1755606720000000,576.66,576.69,576.66,576.6801,571
1755606780000000,576.65,576.65,576.55,576.55,10506
1755606840000000,576.5801,576.6,576.5801,576.6,1277
1755606900000000,576.61,576.61,576.58,576.6,1147
1755606960000000,576.64,576.6594,576.62,576.63,4132
1755607020000000,576.6801,576.7099,576.6801,576.7099,1220
1755607080000000,576.63,576.66,576.63,576.66,1267
1755607140000000,576.69,576.69,576.68,576.69,1460
1755607200000000,576.63,576.63,576.61,576.61,1507
1755607260000000,576.62,576.63,576.62,576.62,4921
1755607320000000,576.6,576.61,576.6,576.61,1205
1755607380000000,576.53,576.53,576.53,576.53,782
1755607440000000,576.52,576.53,576.48,576.5,9661
1755607500000000,576.5199,576.5199,576.42,576.42,2283
1755607560000000,576.43,576.44,576.32,576.32,6514
1755607620000000,576.29,576.29,576.24,576.24,3122
1755607680000000,576.24,576.2703,576.21,576.23,4581
1755607740000000,576.24,576.24,576.07,576.08,7930
1755607800000000,576.07,576.07,575.84,575.89,14814
1755607860000000,575.88,575.94,575.85,575.89,7350
1755607920000000,575.9,576.01,575.9,576.01,6528
1755607980000000,576.01,576.02,575.98,576.01,2394
1755608040000000,576,576.06,575.99,576.06,8853
1755608100000000,576.05,576.1502,576.05,576.13,3030
1755608160000000,576.1191,576.1191,576.1191,576.1191,854
1755608220000000,576.08,576.08,575.99,575.99,3219
1755608280000000,576.07,576.09,576.05,576.06,13070
1755608340000000,575.99,576.01,575.89,575.89,6457
1755608400000000,575.93,575.99,575.86,575.99,4119
1755608460000000,575.9692,575.97,575.89,575.96,9063
1755608520000000,575.95,575.98,575.95,575.98,2634
1755608580000000,575.97,576.05,575.97,576.05,1787
1755608640000000,576.06,576.105,576.05,576.08,3376
1755608700000000,576.05,576.06,575.89,575.89,3234
1755608760000000,575.93,575.93,575.82,575.82,4903
1755608820000000,575.81,575.8893,575.78,575.8893,11511
1755608880000000,575.85,575.85,575.79,575.8496,2146
1755608940000000,575.82,575.86,575.82,575.86,3027
1755609000000000,575.86,575.86,575.75,575.76,11628
1755609060000000,575.8,575.89,575.8,575.87,10053
1755609120000000,575.84,575.84,575.76,575.82,4604
1755609180000000,575.85,575.89,575.8,575.8,4255
1755609240000000,575.83,575.83,575.74,575.74,5604
1755609300000000,575.85,575.94,575.84,575.94,3439
1755609360000000,575.91,575.96,575.91,575.92,12997
1755609420000000,575.98,575.99,575.9399,575.94,2292
1755609480000000,575.9391,575.9391,575.8998,575.8998,2096
1755609540000000,575.88,575.88,575.87,575.87,1650
1755609600000000,575.84,575.91,575.83,575.89,3476
1755609660000000,575.88,575.88,575.88,575.88,1048
1755609720000000,575.95,575.95,575.95,575.95,1142
1755609780000000,576,576.11,576,576.11,6536
1755609840000000,576.1001,576.14,576.06,576.08,3856
1755609900000000,576.06,576.25,576.02,576.22,24310
1755609960000000,576.24,576.24,576.2,576.21,2558
1755610020000000,576.22,576.27,576.16,576.24,10945
1755610080000000,576.24,576.35,576.22,576.35,4400
1755610140000000,576.32,576.37,576.27,576.37,5868
1755610200000000,576.39,576.56,576.07,576.2,368933
1755610260000000,576.19,576.24,575.45,575.46,267294
1755610320000000,575.47,575.48,574.55,574.7,471805
1755610380000000,574.66,574.74,574.28,574.43,570518
1755610440000000,574.42,574.45,574.03,574.09,506150
1755610500000000,574.1,574.41,573.93,574.07,596579
1755610560000000,574.06,574.39,573.92,574.33,266999
1755610620000000,574.33,574.865,574.03,574.845,301394
1755610680000000,574.85,574.96,574.55,574.8801,187577
1755610740000000,574.92,574.94,574.64,574.71,156923
1755610800000000,574.71,575.3,574.52,575.06,248442
1755610860000000,575.09,575.35,575.0407,575.32,204961
1755610920000000,575.31,575.6,575.19,575.24,263290
1755610980000000,575.24,575.3,575.02,575.14,200483
1755611040000000,575.13,575.175,574.44,574.44,176875
1755611100000000,574.45,574.49,573.91,573.97,381589
1755611160000000,573.98,574.28,573.6899,573.8099,275928
1755611220000000,573.8,573.95,573.56,573.5651,202702
1755611280000000,573.57,573.84,573.42,573.645,203763
1755611340000000,573.63,573.8,573.605,573.68,157239
1755611400000000,573.69,573.99,573.44,573.54,263018
1755611460000000,573.54,573.96,573.45,573.9,163986
1755611520000000,573.89,574.0399,573.72,573.97,186902
1755611580000000,573.9451,574.64,573.94,574.63,315916
1755611640000000,574.62,574.73,574.56,574.68,144124
1755611700000000,574.68,574.83,574.4,574.48,225443
1755611760000000,574.48,574.77,574.36,574.76,187860
1755611820000000,574.76,574.85,574.58,574.72,124362
1755611880000000,574.73,574.77,574.505,574.615,170120
1755611940000000,574.635,574.68,574.25,574.32,129250
1755612000000000,574.33,574.6,574.2,574.23,214709
1755612060000000,574.22,574.6899,574.21,574.3399,146844
1755612120000000,574.32,574.56,574.2,574.35,237441
1755612180000000,574.34,574.66,574.29,574.61,140296
1755612240000000,574.62,575.38,574.61,575.36,353219
1755612300000000,575.36,575.41,575.11,575.33,181551
1755612360000000,575.33,575.34,575.19,575.31,114049
1755612420000000,575.31,575.43,575.1919,575.2,103488
1755612480000000,575.23,575.39,575.04,575.04,83720
1755612540000000,575.06,575.52,575.06,575.46,94712
1755612600000000,575.46,575.53,575.28,575.39,120261
1755612660000000,575.39,575.445,575.24,575.3,127849
1755612720000000,575.32,575.4699,575.15,575.2,64220
1755612780000000,575.195,575.32,575.08,575.19,75089
1755612840000000,575.19,575.25,574.855,575.06,86325
1755612900000000,575.05,575.12,574.81,574.83,114025
1755612960000000,574.83,574.92,574.48,574.51,130884
1755613020000000,574.5218,574.8083,574.44,574.68,140358
1755613080000000,574.7,574.98,574.67,574.89,95236
1755613140000000,574.86,575.02,574.73,574.84,312083
1755613200000000,574.82,574.97,574.8,574.95,79301
1755613260000000,574.96,575.09,574.77,574.96,85801
1755613320000000,574.94,575.04,574.78,574.878,57617
1755613380000000,574.89,574.96,574.49,574.5599,83233
1755613440000000,574.56,574.74,574.56,574.66,72173
1755613500000000,574.6637,574.8199,574.342,574.35,100373
1755613560000000,574.38,574.4689,574.14,574.2,85065
1755613620000000,574.1951,574.1992,573.6,573.66,161121
1755613680000000,573.66,573.68,573.02,573.27,440364
1755613740000000,573.26,573.3,573.01,573.095,314354
1755613800000000,573.11,573.53,573.04,573.06,330749
1755613860000000,573.06,573.13,572.74,572.99,284660
1755613920000000,572.98,573.69,572.975,573.55,178938
1755613980000000,573.54,573.85,573.21,573.81,171587
1755614040000000,573.8,573.8,573.405,573.4401,127724
1755614100000000,573.445,573.53,573.13,573.13,91481
1755614160000000,573.14,573.19,572.65,572.71,207413
1755614220000000,572.68,572.86,572.581,572.68,185023
1755614280000000,572.7,572.79,572.495,572.515,137652
1755614340000000,572.52,572.641,572.395,572.5889,170712
1755614400000000,572.58,572.88,572.58,572.81,254071
1755614460000000,572.8,572.9593,572.37,572.4,153768
1755614520000000,572.4,572.45,572.23,572.31,185132
1755614580000000,572.32,572.43,571.89,572.0399,258458
1755614640000000,572.04,572.09,571.53,572.03,353049
1755614700000000,572.04,572.1,571.78,571.92,256405
1755614760000000,571.92,572.28,571.92,572.105,179686
1755614820000000,572.1,572.35,572.1,572.25,214659
1755614880000000,572.24,572.36,571.455,571.56,207180
1755614940000000,571.56,571.91,571.45,571.83,199134
1755615000000000,571.83,571.96,571.67,571.72,153200
1755615060000000,571.73,571.92,571.73,571.82,132791
1755615120000000,571.82,572.03,571.74,571.82,136290
1755615180000000,571.81,572.12,571.75,572.03,168831
1755615240000000,572,572.26,572,572.175,130571
1755615300000000,572.17,572.32,572.105,572.25,113579
1755615360000000,572.25,572.44,572.2,572.29,128082
1755615420000000,572.29,572.3,571.85,571.85,120946
