ts,o,h,l,c,v
1755158400000000,580.15,580.23,580.14,580.18,2057
1755158460000000,580.09,580.09,580.09,580.09,308
1755158520000000,580.23,580.23,580.22,580.22,2244
1755158580000000,580.25,580.25,580.21,580.21,1454
1755158760000000,580.25,580.25,580.25,580.25,168
1755158820000000,580.24,580.24,580.16,580.16,2168
1755158880000000,580.15,580.15,580.11,580.11,1467
1755158940000000,580.15,580.15,580.15,580.15,619
1755159000000000,580.17,580.17,580.17,580.17,203
1755159240000000,580.18,580.18,580.18,580.18,467
1755159360000000,580.13,580.13,580.13,580.13,540
1755159420000000,580.23,580.23,580.23,580.23,932
1755159480000000,580.19,580.19,580.19,580.19,434
1755159540000000,580.19,580.19,580.17,580.17,1260
1755159600000000,580.22,580.24,580.22,580.24,1216
1755159660000000,580.25,580.26,580.25,580.26,255
1755159720000000,580.28,580.28,580.26,580.27,1181
1755159840000000,580.27,580.27,580.24,580.24,803
1755160020000000,580.27,580.27,580.27,580.27,161
1755160080000000,580.28,580.28,580.28,580.28,224
1755160320000000,580.25,580.25,580.25,580.25,119
1755160380000000,580.34,580.36,580.34,580.36,1648
1755160440000000,580.35,580.35,580.35,580.35,557
1755160500000000,580.27,580.27,580.27,580.27,827
1755160560000000,580.2,580.2,580.2,580.2,2007
1755160620000000,580.17,580.17,580.17,580.17,842
1755160680000000,580.18,580.18,580.18,580.18,239
1755160860000000,580.13,580.13,580.13,580.13,106
1755161040000000,579.98,579.98,579.98,579.98,968
1755161160000000,580,580,580,580,164
1755161340000000,579.97,579.97,579.97,579.97,407
1755161460000000,580.02,580.03,579.97,579.97,503
1755161640000000,579.9,579.9,579.9,579.9,904
1755161700000000,579.9,579.96,579.9,579.96,1761
1755162000000000,579.92,579.92,579.92,579.92,1007
1755162060000000,579.88,579.88,579.88,579.88,590
1755162120000000,579.97,579.97,579.97,579.97,310
1755162180000000,579.97,579.97,579.82,579.82,1419
1755162240000000,579.82,579.82,579.82,579.82,332
1755162300000000,579.83,579.9,579.83,579.9,1110
1755162360000000,579.87,579.87,579.87,579.87,1118
1755162420000000,580,580,580,580,599
1755162480000000,580,580,580,580,1344
1755163020000000,579.94,579.94,579.94,579.94,210
1755163140000000,580.03,580.1,580.03,580.09,1775
1755163200000000,580.07,580.07,580.07,580.07,619
1755163380000000,580.05,580.05,580.05,580.05,585
1755163500000000,579.96,579.99,579.96,579.99,786
1755163560000000,580.06,580.06,580.06,580.06,838
1755163620000000,580.09,580.17,580.09,580.17,1229
1755163680000000,580.2,580.22,580.2,580.22,760
1755163740000000,580.2,580.2,580.19,580.19,2452
1755163800000000,580.22,580.22,580.22,580.22,2013
1755163860000000,580.23,580.25,580.23,580.24,4113
1755163920000000,580.22,580.22,580.22,580.22,171
1755163980000000,580.26,580.26,580.25,580.25,912
1755164160000000,580.27,580.27,580.27,580.27,192
1755164220000000,580.27,580.27,580.27,580.27,105
1755164280000000,580.18,580.18,580.18,580.18,261
1755164340000000,580.22,580.22,580.22,580.22,300
1755164400000000,580.22,580.22,580.22,580.22,286
1755164640000000,580.11,580.11,580.11,580.11,140
1755164820000000,580.19,580.19,580.19,580.19,200
1755164880000000,580.19,580.19,580.19,580.19,1883
1755165000000000,580.11,580.11,580.11,580.11,615
1755165060000000,580.07,580.07,580.07,580.07,514
1755165120000000,580.04,580.06,580.04,580.06,768
1755165240000000,580.06,580.06,580.06,580.06,385
1755165480000000,579.96,579.96,579.96,579.96,305
1755165600000000,580,580,580,580,248
1755165660000000,580.01,580.08,580.01,580.08,359
1755165900000000,580.05,580.05,580.05,580.05,107
1755166080000000,580,580,580,580,457
1755166200000000,579.86,579.86,579.86,579.86,1093
1755166320000000,579.98,579.99,579.98,579.99,906
1755166380000000,579.95,579.95,579.95,579.95,524
1755166440000000,579.99,579.99,579.99,579.99,484
1755166500000000,579.98,579.98,579.98,579.98,108
1755166620000000,580.04,580.04,580.04,580.04,406
1755166800000000,579.93,579.93,579.93,579.93,258
1755166980000000,580.11,580.11,580.07,580.07,1646
1755167100000000,580.1,580.1,580.1,580.1,319
1755167160000000,580.09,580.09,580.09,580.09,265
1755167220000000,580.09,580.09,580.09,580.09,160
1755167340000000,580.04,580.04,580.04,580.04,592
1755167460000000,580.07,580.07,580.07,580.07,610
1755167520000000,580.13,580.15,580.13,580.15,731
1755167580000000,580.13,580.13,580.13,580.13,207
1755167700000000,580.2,580.25,580.2,580.25,1602
1755167760000000,580.24,580.26,580.24,580.26,750
1755167820000000,580.21,580.21,580.21,580.21,204
1755168000000000,580.15,580.15,580.15,580.15,228
1755168240000000,580.07,580.07,580.07,580.07,399
1755168300000000,580.05,580.05,580.05,580.05,368
1755168540000000,580.07,580.07,580.04,580.04,877
1755168600000000,580.04,580.04,580.01,580.01,331
1755168780000000,580.1,580.1,580.1,580.1,216
1755168840000000,580.16,580.16,580.16,580.16,304
1755168900000000,580.21,580.22,580.21,580.22,1025
1755169080000000,580.16,580.16,580.16,580.16,551
1755169200000000,580.2,580.2,580.05,580.07,3170
1755169320000000,580.13,580.13,580.13,580.13,1086
1755169380000000,580.08,580.08,580.08,580.08,528
1755169500000000,580.2,580.2,580.2,580.2,198
1755169620000000,580.19,580.19,580.19,580.19,1121
1755169800000000,580.17,580.17,580.15,580.15,724
1755169860000000,580.17,580.17,580.17,580.17,434
1755169920000000,580.15,580.15,580.14,580.14,564
1755170040000000,580.17,580.17,580.17,580.17,106
1755170160000000,580.21,580.29,580.2,580.29,959
1755170340000000,580.23,580.23,580.23,580.23,444
1755170400000000,580.29,580.35,580.29,580.35,5244
1755170460000000,580.44,580.49,580.44,580.47,2027
1755170520000000,580.48,580.48,580.44,580.44,1434
1755170580000000,580.5,580.52,580.5,580.52,1769
1755170700000000,580.44,580.44,580.39,580.39,2424
1755170820000000,580.44,580.44,580.44,580.44,2830
1755170880000000,580.48,580.48,580.48,580.48,410
1755170940000000,580.5,580.58,580.47,580.53,6890
1755171000000000,580.55,580.57,580.55,580.55,1987
1755171060000000,580.58,580.58,580.58,580.58,1181
1755171300000000,580.56,580.579,580.56,580.579,4298
1755171360000000,580.5,580.5,580.41,580.41,3656
1755171420000000,580.43,580.44,580.41,580.44,4553
1755171480000000,580.48,580.48,580.48,580.48,310
1755171540000000,580.421,580.43,580.401,580.401,3309
1755171600000000,580.44,580.44,580.44,580.44,343
1755171660000000,580.47,580.47,580.47,580.47,688
1755171720000000,580.471,580.49,580.47,580.49,1038
1755171780000000,580.4,580.4,580.38,580.39,1315
1755171840000000,580.38,580.43,580.38,580.43,2833
1755171900000000,580.41,580.41,580.38,580.38,983
1755171960000000,580.37,580.38,580.37,580.38,1200
1755172020000000,580.4,580.4,580.39,580.391,3711
1755172080000000,580.42,580.44,580.42,580.43,1803
1755172140000000,580.42,580.47,580.42,580.47,2534
1755172200000000,580.49,580.67,580.49,580.64,15402
1755172260000000,580.57,580.58,580.56,580.56,838
1755172320000000,580.52,580.53,580.52,580.53,1566
1755172380000000,580.5,580.54,580.5,580.53,2509
1755172440000000,580.56,580.58,580.56,580.56,740
1755172560000000,580.65,580.69,580.65,580.69,674
1755172620000000,580.71,580.72,580.65,580.7,29690
1755172680000000,580.71,580.75,580.7,580.7,6250
1755172740000000,580.67,580.7,580.67,580.68,7894
1755172800000000,580.14,580.74,579.35,580.74,72999
1755172860000000,580.74,580.81,580.74,580.81,9638
1755172920000000,580.8,580.8679,579.905,579.905,2834
1755172980000000,580.78,580.8,580.7,580.7,3678
1755173040000000,580.73,580.73,580.69,580.72,2966
1755173100000000,580.57,580.57,580.5309,580.55,1400
1755173220000000,580.53,580.5399,580.53,580.5399,862
1755173280000000,580.47,580.54,580.47,580.54,862
1755173400000000,580.5,580.58,580.5,580.5,1658
1755173460000000,580.55,580.5503,580.55,580.5503,3009
1755173520000000,580.71,580.71,580.6716,580.6716,896
1755173580000000,580.72,580.74,580.71,580.74,2315
1755173640000000,580.77,580.8,580.75,580.75,7222
1755173700000000,580.799,580.799,580.75,580.77,2214
1755173760000000,580.7899,580.79,580.75,580.78,1493
1755173820000000,580.8,580.83,580.8,580.81,1499
1755173880000000,580.81,580.88,580.81,580.85,5760
1755173940000000,580.84,580.84,580.83,580.83,1088
1755174000000000,580.84,580.84,580.74,580.76,2899
1755174060000000,580.76,580.77,580.65,580.65,1976
1755174120000000,580.67,580.74,580.66,580.74,1534
1755174180000000,580.7692,580.79,580.75,580.78,3524
1755174240000000,580.77,580.77,580.67,580.67,6397
1755174300000000,580.66,580.66,580.66,580.66,1687
1755174360000000,580.61,580.63,580.45,580.46,8526
1755174420000000,580.5,580.59,580.5,580.59,1006
1755174480000000,580.6,580.65,580.57,580.61,6644
1755174540000000,580.66,580.84,580.61,580.61,3721
1755174600000000,580.7,580.9,578.1,578.46,162334
1755174660000000,578.34,578.76,578.1,578.61,113823
1755174720000000,578.5811,578.86,578.25,578.3,63826
1755174780000000,578.3,578.3,577.74,577.84,97012
1755174840000000,577.7696,577.8886,577.17,577.39,217317
1755174900000000,577.4,577.55,576.99,577.17,69576
1755174960000000,577.25,577.34,576.76,576.82,67324
1755175020000000,576.74,577.48,576.74,577.36,171880
1755175080000000,577.24,577.35,576.91,577,53251
1755175140000000,576.98,577.52,576.92,577.38,87628
1755175200000000,577.49,577.93,577.45,577.6892,73138
1755175260000000,577.6603,577.86,577.58,577.64,36930
1755175320000000,577.6,577.88,577.6,577.82,40180
1755175380000000,577.81,578.1,577.79,578.09,31204
1755175440000000,578.03,578.1,577.89,578.04,21510
1755175500000000,578,578.25,577.9,578.2,9927
1755175560000000,578.2,578.24,578,578,15336
1755175620000000,577.95,577.97,577.81,577.81,8261
1755175680000000,577.8599,577.88,577.72,577.85,10467
1755175740000000,577.81,577.92,577.66,577.8906,13345
1755175800000000,577.97,578.57,577.93,578.5,30459
1755175860000000,578.46,578.58,578.2,578.34,29272
1755175920000000,578.34,578.48,578.3104,578.32,14859
1755175980000000,578.35,578.3501,577.92,577.92,11759
1755176040000000,577.93,577.9799,577.76,577.76,22019
1755176100000000,577.7408,577.92,577.74,577.8419,8600
1755176160000000,577.89,577.92,577.61,577.7,12572
1755176220000000,577.77,577.79,577.59,577.6604,17095
1755176280000000,577.67,577.85,577.63,577.63,31973
1755176340000000,577.63,577.98,577.61,577.98,21174
1755176400000000,577.95,577.95,577.48,577.48,16342
1755176460000000,577.4997,577.71,577.4,577.71,36334
1755176520000000,577.691,577.76,577.6,577.72,10048
1755176580000000,577.74,577.74,577.4,577.4615,24478
1755176640000000,577.46,577.611,577.4,577.48,10884
1755176700000000,577.44,577.49,577.31,577.36,14185
1755176760000000,577.4,577.61,577.3,577.59,19855
1755176820000000,577.65,577.7,577.55,577.7,9548
1755176880000000,577.73,577.79,577.58,577.58,12967
1755176940000000,577.68,577.72,577.6401,577.7,4723
1755177000000000,577.77,577.79,577.55,577.59,35913
1755177060000000,577.57,577.9105,577.57,577.89,43291
1755177120000000,577.89,577.9401,577.82,577.91,19163
1755177180000000,577.88,578.09,577.88,578.09,23978
1755177240000000,578.09,578.09,577.99,578.03,16936
1755177300000000,578.02,578.06,577.95,577.97,16560
1755177360000000,577.94,578.0091,577.84,577.86,14453
1755177420000000,577.84,577.85,577.76,577.77,11228
1755177480000000,577.71,577.81,577.71,577.81,12503
1755177540000000,577.8,577.8,577.5799,577.5799,14370
1755177600000000,577.58,577.67,577.51,577.65,29366
1755177660000000,577.63,577.65,577.57,577.6199,17408
1755177720000000,577.62,577.69,577.53,577.55,20639
1755177780000000,577.62,577.68,577.54,577.54,6949
1755177840000000,577.55,577.63,577.47,577.52,5905
1755177900000000,577.53,577.72,577.53,577.66,11786
1755177960000000,577.64,577.67,577.63,577.65,2861
1755178020000000,577.67,577.81,577.53,577.8,14093
1755178080000000,577.84,578.19,577.84,578.18,33115
1755178140000000,578.19,578.36,578.19,578.3,18230
1755178200000000,578.28,578.66,578.03,578.04,577477
1755178260000000,578.03,578.8,577.91,578.57,326801
1755178320000000,578.57,578.89,578.45,578.85,258709
1755178380000000,578.86,578.92,578.49,578.5603,296409
1755178440000000,578.57,579.41,578.46,579.4,240480
1755178500000000,579.39,579.645,579.24,579.6,312550
1755178560000000,579.6,579.75,579.45,579.7,248446
1755178620000000,579.69,579.74,579.44,579.57,186594
1755178680000000,579.6099,579.7,579.41,579.62,202663
1755178740000000,579.61,579.81,579.43,579.69,165169
1755178800000000,579.69,579.7,579.3,579.36,257080
1755178860000000,579.36,579.91,579.24,579.71,309239
1755178920000000,579.72,579.87,579.52,579.77,183495
1755178980000000,579.75,579.86,579.39,579.45,179610
1755179040000000,579.45,579.9,579.43,579.9,235253
1755179100000000,579.89,580.11,579.68,579.77,242622
1755179160000000,579.75,579.87,579.54,579.75,185756
1755179220000000,579.76,580.16,579.73,580.08,190048
1755179280000000,580.06,580.17,579.95,580.08,156801
1755179340000000,580.075,580.24,580.05,580.11,168509
1755179400000000,580.1,580.34,580.01,580.32,171820
1755179460000000,580.3,580.65,580.3,580.5701,173023
1755179520000000,580.58,580.8,580.52,580.78,173076
1755179580000000,580.78,580.8,580.0099,580.11,363777
1755179640000000,580.11,580.33,579.79,579.8299,230088
1755179700000000,579.82,580,579.47,579.59,313501
1755179760000000,579.62,579.98,579.3,579.88,222846
1755179820000000,579.86,579.94,579.66,579.66,102783
1755179880000000,579.65,580.03,579.65,580.01,105969
1755179940000000,580.005,580.29,579.89,580.19,130236
1755180000000000,580.2,580.33,580.03,580.2727,167391
1755180060000000,580.27,580.29,579.9787,580.02,136090
1755180120000000,580.02,580.14,579.9,579.99,116311
1755180180000000,579.99,580.12,579.9,580.01,83723
1755180240000000,580.01,580.1,579.86,579.89,72090
1755180300000000,579.88,580.07,579.83,580.02,87058
1755180360000000,580.01,580.09,579.81,580.07,109980
1755180420000000,580.07,580.12,579.76,579.78,127786
1755180480000000,579.79,580.24,579.79,579.96,120042
1755180540000000,579.95,579.95,579.54,579.8,121033
1755180600000000,579.75,580.09,579.6753,579.88,108923
1755180660000000,579.84,579.86,579.675,579.68,102696
1755180720000000,579.68,579.84,579.48,579.52,173954
1755180780000000,579.55,579.77,579.45,579.6,114537
1755180840000000,579.59,579.81,579.53,579.59,88621
1755180900000000,579.6,579.97,579.57,579.91,109066
1755180960000000,579.9,580,579.85,579.9,159732
1755181020000000,579.9,580.28,579.89,580.14,107872
1755181080000000,580.17,580.4699,580.15,580.46,134068
1755181140000000,580.45,580.62,580.3722,580.46,112376
1755181200000000,580.46,580.65,580.42,580.47,116970
1755181260000000,580.4707,580.57,580.35,580.36,102238
1755181320000000,580.38,580.39,580.0501,580.28,130087
1755181380000000,580.28,580.42,580.15,580.16,114696
1755181440000000,580.2,580.3,580.08,580.27,84053
1755181500000000,580.27,580.27,579.99,580.1,95689
1755181560000000,580.11,580.46,580.09,580.42,72782
1755181620000000,580.43,580.46,580.22,580.4,88650
1755181680000000,580.39,580.66,580.35,580.65,98849
1755181740000000,580.65,580.6899,580.52,580.58,90737
1755181800000000,580.57,580.87,580.57,580.86,107363
1755181860000000,580.85,581.16,580.66,581.14,155334
1755181920000000,581.14,581.25,581,581.04,151003
1755181980000000,581.02,581.15,580.99,581.074,95646
1755182040000000,581.08,581.125,581.02,581.0898,74987
1755182100000000,581.08,581.105,580.83,581.0544,134418
1755182160000000,581.05,581.09,580.94,581.03,89445
1755182220000000,581.05,581.1599,580.975,581.1393,65719
1755182280000000,581.12,581.18,581.02,581.0799,52540
1755182340000000,581.08,581.36,581.07,581.35,92964
1755182400000000,581.35,581.49,581.11,581.21,161287
1755182460000000,581.2275,581.37,581.16,581.27,79303
1755182520000000,581.26,581.31,581.13,581.285,59078
1755182580000000,581.29,581.3,581.16,581.26,78022
1755182640000000,581.26,581.37,581.14,581.33,66009
1755182700000000,581.32,581.438,581.21,581.438,86588
1755182760000000,581.42,581.68,581.38,581.6556,156422
1755182820000000,581.65,581.88,581.6,581.79,167523
1755182880000000,581.79,581.84,581.69,581.755,108784
1755182940000000,581.74,581.84,581.69,581.73,78276
1755183000000000,581.72,581.74,581.44,581.44,120903
1755183060000000,581.43,581.545,581.3,581.36,88900
1755183120000000,581.38,581.5299,581.37,581.51,50252
1755183180000000,581.51,581.51,581.32,581.3201,48742
1755183240000000,581.32,581.335,581.12,581.135,107739
1755183300000000,581.15,581.26,581.08,581.1347,87779
1755183360000000,581.13,581.17,580.92,580.955,99360
1755183420000000,580.97,580.98,580.5,580.5,128849
1755183480000000,580.5,580.6384,580.33,580.62,146566
1755183540000000,580.61,580.7299,580.52,580.6822,95582
1755183600000000,580.68,580.79,580.51,580.56,135986
1755183660000000,580.57,580.67,580.49,580.62,60993
1755183720000000,580.62,580.72,580.45,580.535,53364
1755183780000000,580.56,580.7568,580.53,580.6587,62124
1755183840000000,580.65,580.77,580.49,580.5,105450
1755183900000000,580.5,580.62,580.2906,580.42,131450
1755183960000000,580.435,580.55,580.3,580.39,62009
1755184020000000,580.4086,580.679,580.33,580.61,65541
1755184080000000,580.6,580.63,580.37,580.38,61795
1755184140000000,580.38,580.54,580.36,580.37,72062
1755184200000000,580.39,580.44,580.13,580.21,135917
1755184260000000,580.2,580.3093,580.04,580.23,101295
1755184320000000,580.23,580.3573,580.18,580.26,70406
1755184380000000,580.27,580.325,580.045,580.07,63981
1755184440000000,580.08,580.25,580.0099,580.22,73023
1755184500000000,580.2,580.5699,580.14,580.49,80996
1755184560000000,580.47,580.47,580.33,580.42,61085
1755184620000000,580.4,580.5,580.26,580.34,69021
1755184680000000,580.33,580.44,580.26,580.39,57318
1755184740000000,580.38,580.41,580.125,580.15,66223
1755184800000000,580.15,580.17,579.83,579.95,147784
1755184860000000,579.95,580.1,579.86,579.86,68128
1755184920000000,579.87,579.92,579.71,579.85,79369
1755184980000000,579.8512,579.87,579.67,579.68,127410
1755185040000000,579.71,579.79,579.595,579.6,74954
1755185100000000,579.5944,579.5944,578.86,578.89,231897
1755185160000000,578.87,579,578.61,578.66,204874
1755185220000000,578.67,578.88,578.45,578.752,171615
1755185280000000,578.76,579.08,578.67,579.04,163302
1755185340000000,579.05,579.12,578.86,579.04,131329
1755185400000000,579.04,579.17,578.87,579.12,128888
1755185460000000,579.13,579.2501,578.89,578.95,89308
1755185520000000,578.94,579.4,578.91,579.4,151205
1755185580000000,579.4,579.455,579.18,579.21,99891
1755185640000000,579.21,579.22,578.82,578.98,90524
1755185700000000,578.98,578.99,578.77,578.84,76989
1755185760000000,578.87,579.0799,578.87,578.9501,55214
1755185820000000,578.93,579.18,578.82,578.86,50017
1755185880000000,578.87,579.1,578.79,578.84,69865
1755185940000000,578.84,579.04,578.8,578.86,57223
1755186000000000,578.84,578.99,578.66,578.93,93753
1755186060000000,578.92,579.02,578.735,578.78,66455
1755186120000000,578.78,579.08,578.735,578.84,91420
1755186180000000,578.85,578.96,578.72,578.94,70702
1755186240000000,578.905,579.1099,578.87,579.02,89341
1755186300000000,579.02,579.11,578.93,578.97,94461
1755186360000000,578.97,579.42,578.88,579.41,179161
1755186420000000,579.4,579.74,579.34,579.715,118627
1755186480000000,579.7,579.85,579.54,579.79,127894
1755186540000000,579.8,579.96,579.73,579.8744,60587
1755186600000000,579.89,579.99,579.77,579.98,117863
1755186660000000,580,580.13,579.94,580,179560
1755186720000000,580,580.01,579.78,579.875,88404
1755186780000000,579.882,580.14,579.83,580.1,133172
1755186840000000,580.11,580.12,579.91,579.93,79392
1755186900000000,579.92,580.04,579.75,580.0285,84125
1755186960000000,580.03,580.34,580.02,580.315,149567
1755187020000000,580.3,580.31,580.16,580.21,73102
