ts,o,h,l,c,v
1755849600000000,563.01,563.07,562.97,563.03,3994
1755849660000000,563.02,563.02,562.94,562.98,1752
1755849720000000,562.96,562.96,562.96,562.96,653
1755849780000000,562.91,562.91,562.91,562.91,462
1755849840000000,563.09,563.09,563.03,563.09,1175
1755849900000000,563.07,563.08,563.07,563.08,1419
1755849960000000,563.1,563.1,563.1,563.1,609
1755850020000000,563.24,563.44,563.24,563.37,3818
1755850080000000,563.36,563.66,563.36,563.61,2953
1755850140000000,563.68,563.72,563.66,563.66,2870
1755850200000000,563.7,563.71,563.66,563.71,3692
1755850260000000,563.72,563.73,563.71,563.71,1152
1755850320000000,563.78,563.78,563.75,563.76,1887
1755850380000000,563.8,563.85,563.8,563.84,1617
1755850440000000,563.96,563.96,563.86,563.86,1065
1755850500000000,563.86,563.91,563.83,563.91,1599
1755850560000000,563.94,563.96,563.94,563.96,941
1755850620000000,564,564.03,563.95,563.95,2623
1755850680000000,563.9,563.91,563.8,563.8,1517
1755850740000000,563.88,564.1,563.88,564.09,1724
1755850800000000,564.14,564.22,564.14,564.22,1401
1755850860000000,564.2,564.29,564.2,564.24,2154
1755850920000000,564.25,564.25,564.25,564.25,875
1755850980000000,564.12,564.12,564.01,564.01,851
1755851040000000,563.91,563.91,563.91,563.91,470
1755851100000000,563.94,564.09,563.94,564.09,2034
1755851220000000,564.01,564.01,563.94,563.94,982
1755851340000000,563.9,563.92,563.89,563.9,21156
1755851400000000,563.75,563.75,563.68,563.7,1434
1755851460000000,563.7,563.71,563.7,563.71,1463
1755851520000000,563.74,563.78,563.74,563.76,2640
1755851580000000,563.76,563.76,563.76,563.76,1574
1755851640000000,563.81,563.81,563.79,563.79,841
1755851700000000,563.82,563.84,563.82,563.84,1465
1755851760000000,563.78,563.78,563.78,563.78,592
1755851820000000,563.84,563.9,563.84,563.88,13072
1755851880000000,563.94,563.96,563.94,563.96,676
1755851940000000,563.97,564.11,563.97,564.11,2452
1755852060000000,564.08,564.1,564.05,564.09,2629
1755852120000000,564.12,564.31,564.12,564.31,2448
1755852180000000,564.28,564.43,564.28,564.42,2674
1755852240000000,564.31,564.31,564.27,564.27,1139
