ts,o,h,l,c,v
1756368000000000,573.83,573.9,573,573.73,5863
1756368060000000,573.7,573.88,573.7,573.84,3763
1756368120000000,573.83,573.87,573.82,573.87,2659
1756368180000000,573.88,574,573.88,574,5510
1756368240000000,574.02,574.02,573.93,573.94,2863
1756368300000000,573.96,574.18,573.95,574.18,7660
1756368360000000,574.15,574.17,574.08,574.08,3266
1756368420000000,574.07,574.16,574.07,574.16,1540
1756368480000000,574.21,574.24,574.21,574.24,1496
1756368540000000,574.25,574.26,574.13,574.13,2725
1756368600000000,574.01,574.13,574.01,574.13,1801
1756368660000000,574.16,574.28,574.15,574.27,2574
1756368720000000,574.31,574.36,574.31,574.36,7158
1756368780000000,574.27,574.38,574.27,574.38,11939
1756368840000000,574.38,574.4,574.29,574.4,24250
1756368900000000,574.28,574.28,574.28,574.28,756
1756368960000000,574.31,574.35,574.31,574.35,1296
1756369020000000,574.36,574.38,574.36,574.38,237
1756369080000000,574.35,574.39,574.27,574.28,5102
1756369140000000,574.41,574.42,574.28,574.35,2495
1756369200000000,574.33,574.33,574.27,574.27,4276
1756369260000000,574.26,574.29,574.24,574.24,2543
1756369320000000,574.28,574.35,574.28,574.35,2970
1756369380000000,574.31,574.54,574.31,574.53,5050
1756369440000000,574.56,574.57,574.45,574.47,6440
1756369500000000,574.35,574.39,574.29,574.35,3873
1756369560000000,574.38,574.38,574.27,574.27,1295
1756369620000000,574.25,574.27,574.21,574.22,1251
1756369680000000,574.14,574.14,574.11,574.11,4269
1756369740000000,574.12,574.13,574.11,574.11,1489
1756369800000000,574.14,574.17,574.04,574.04,1476
1756369860000000,574,574,573.95,574,897
1756369920000000,574,574.02,573.96,574.02,1943
1756369980000000,573.98,574.1,573.98,574.1,1728
1756370040000000,574.01,574.03,574,574.02,1022
1756370100000000,573.94,573.96,573.94,573.95,717
1756370160000000,574,574,574,574,168
1756370220000000,573.94,573.94,573.94,573.94,132
1756370400000000,573.99,574.01,573.99,574.01,1788
1756370460000000,574.03,574.05,573.92,573.92,1397
1756370520000000,573.9,573.94,573.88,573.88,1844
1756370580000000,573.86,573.86,573.8,573.84,4191
1756370640000000,573.75,573.75,573.75,573.75,673
1756370700000000,573.74,573.76,573.72,573.74,1462
1756370760000000,573.75,573.78,573.75,573.76,1548
1756370820000000,573.79,573.79,573.79,573.79,473
1756370880000000,573.81,573.81,573.81,573.81,113
1756370940000000,573.76,573.76,573.76,573.76,437
1756371000000000,573.74,573.76,573.74,573.76,1136
1756371060000000,573.68,573.72,573.68,573.72,540
1756371120000000,573.71,573.71,573.71,573.71,501
1756371180000000,573.71,573.71,573.7,573.71,584
1756371240000000,573.56,573.56,573.56,573.56,1264
1756371300000000,573.59,573.59,573.52,573.52,850
1756371360000000,573.55,573.58,573.54,573.58,708
1756371420000000,573.46,573.46,573.46,573.46,2316
1756371480000000,573.55,573.57,573.55,573.57,553
1756371540000000,573.52,573.52,573.52,573.52,532
1756371600000000,573.52,573.52,573.52,573.52,951
1756371720000000,573.61,573.61,573.61,573.61,665
