ts,o,h,l,c,v
1758700800000000,599.81,599.92,599.69,599.82,6450
1758700860000000,599.78,599.86,599.78,599.8,2566
1758700920000000,599.85,599.86,599.8,599.8,2724
1758700980000000,599.8,599.88,599.8,599.83,3206
1758701040000000,599.85,599.92,599.85,599.89,4160
1758701100000000,599.89,600,599.89,599.97,4474
1758701160000000,600,600.03,599.97,599.98,3492
1758701220000000,599.94,599.98,599.92,599.97,6472
1758701280000000,599.95,599.95,599.92,599.92,1759
1758701340000000,599.9,599.9,599.84,599.85,1690
1758701400000000,599.9,599.92,599.88,599.88,1787
1758701460000000,599.77,599.78,599.75,599.76,2838
1758701520000000,599.78,599.86,599.78,599.85,1326
1758701580000000,599.79,599.79,599.79,599.79,674
1758701700000000,599.87,599.93,599.77,599.91,1928
1758701760000000,599.84,599.84,599.79,599.79,576
1758701820000000,599.82,599.82,599.82,599.82,774
1758701880000000,599.79,599.88,599.79,599.88,958
1758701940000000,599.87,599.87,599.85,599.85,1064
1758702000000000,599.8,599.8,599.76,599.78,6060
1758702060000000,599.79,599.79,599.72,599.74,2360
1758702180000000,599.75,599.76,599.7,599.7,1095
1758702240000000,599.61,599.63,599.61,599.62,1275
1758702300000000,599.68,599.71,599.66,599.71,2823
1758702360000000,599.69,599.69,599.69,599.69,319
1758702420000000,599.59,599.61,599.58,599.61,1448
1758702480000000,599.58,599.61,599.58,599.61,1331
1758702600000000,599.53,599.56,599.53,599.56,710
1758702660000000,599.63,599.64,599.61,599.64,1763
1758702720000000,599.65,599.66,599.62,599.62,1786
1758702780000000,599.65,599.69,599.65,599.69,670
1758702900000000,599.66,599.66,599.61,599.62,2038
1758703020000000,599.72,599.72,599.67,599.68,1497
1758703080000000,599.72,599.72,599.7,599.71,1963
1758703140000000,599.71,599.71,599.66,599.66,1225
1758703200000000,599.68,599.73,599.68,599.72,1777
1758703260000000,599.72,599.79,599.72,599.79,1789
1758703320000000,599.81,599.82,599.75,599.75,1161
1758703380000000,599.71,599.74,599.71,599.74,506
1758703440000000,599.82,599.82,599.75,599.75,1651
1758703500000000,599.77,599.77,599.72,599.72,1891
1758703560000000,599.71,599.71,599.71,599.71,460
1758703620000000,599.63,599.64,599.63,599.64,688
1758703740000000,599.71,599.71,599.71,599.71,252
1758703800000000,599.76,599.78,599.73,599.73,1070
1758703860000000,599.66,599.66,599.66,599.66,429
1758703920000000,599.62,599.63,599.61,599.61,5772
1758703980000000,599.65,599.65,599.56,599.63,2611
1758704160000000,599.68,599.71,599.67,599.71,838
1758704220000000,599.71,599.76,599.71,599.76,2337
1758704280000000,599.75,599.75,599.75,599.75,566
1758704340000000,599.77,599.8,599.77,599.8,1097
1758704400000000,599.82,599.87,599.77,599.86,3913
1758704460000000,599.87,599.92,599.85,599.92,3994
1758704520000000,599.93,599.96,599.87,599.96,3482
1758704580000000,599.93,599.94,599.92,599.92,3858
1758704640000000,599.91,599.94,599.89,599.94,2344
1758704700000000,599.92,599.99,599.92,599.99,5971
1758704760000000,600.02,600.02,600.02,600.02,2010
1758704820000000,600.07,600.07,600.04,600.06,2237
1758704880000000,600.03,600.03,599.99,599.99,1878
1758704940000000,599.95,599.97,599.91,599.93,2137
1758705000000000,599.86,599.88,599.86,599.88,1400
1758705060000000,599.98,599.98,599.95,599.95,1332
1758705120000000,599.93,599.93,599.85,599.85,2003
1758705180000000,599.88,599.93,599.87,599.93,3970
1758705240000000,599.96,599.97,599.96,599.97,2186
1758705300000000,599.95,599.97,599.95,599.97,368
1758705360000000,599.99,599.99,599.95,599.95,1812
1758705420000000,600,600.05,599.99,600.03,1997
1758705480000000,600.02,600.04,600.02,600.02,958
1758705540000000,600.07,600.07,600.05,600.05,746
1758705600000000,600.04,600.05,600.03,600.03,1047
1758705660000000,600.02,600.05,599.95,599.95,2794
1758705720000000,600,600.01,599.96,599.97,1983
1758705780000000,599.99,600.02,599.99,600.02,1024
1758705840000000,600.02,600.02,600.02,600.02,595
1758705900000000,600.02,600.02,600.02,600.02,948
1758705960000000,600.02,600.06,600.02,600.03,743
1758706020000000,600.02,600.07,600.02,600.07,615
1758706080000000,600.03,600.03,600.02,600.02,1287
1758706140000000,599.97,599.99,599.96,599.98,2058
1758706200000000,600,600.08,600,600.08,1173
1758706260000000,600.11,600.13,600.07,600.07,1634
1758706320000000,600.02,600.02,599.98,599.98,617
1758706380000000,599.95,599.97,599.95,599.97,947
1758706440000000,599.96,599.96,599.95,599.96,1149
1758706500000000,599.96,600,599.96,600,488
1758706560000000,600.04,600.04,600,600,1901
1758706620000000,599.94,599.94,599.94,599.94,237
1758706680000000,599.95,599.95,599.95,599.95,966
1758706740000000,599.9,599.9,599.9,599.9,722
1758706800000000,599.92,599.92,599.87,599.87,1195
1758706860000000,599.86,599.86,599.86,599.86,531
1758706920000000,599.93,599.93,599.87,599.87,1513
1758706980000000,599.89,599.89,599.89,599.89,684
1758707040000000,599.86,599.86,599.86,599.86,573
1758707100000000,599.86,599.86,599.86,599.86,391
1758707160000000,599.82,599.82,599.82,599.82,742
1758707280000000,599.84,599.87,599.84,599.87,555
1758707340000000,599.92,599.92,599.92,599.92,573
1758707400000000,599.95,599.96,599.95,599.96,746
1758707460000000,600,600,599.97,599.97,1679
1758707520000000,600.06,600.06,600.03,600.03,957
1758707580000000,600.04,600.04,600,600,1739
1758707640000000,599.97,599.99,599.97,599.98,776
1758707760000000,599.96,600.04,599.96,600,4108
1758707820000000,599.96,600.02,599.96,600,1656
1758707880000000,600.02,600.02,600.02,600.02,233
1758707940000000,600.07,600.07,600.07,600.07,835
1758708000000000,599.99,599.99,599.95,599.95,1064
1758708060000000,600.01,600.01,600.01,600.01,926
1758708120000000,600.1,600.16,599.97,599.97,3011
1758708180000000,600.03,600.03,599.98,599.98,2086
1758708240000000,599.99,599.99,599.99,599.99,549
1758708300000000,599.93,599.96,599.92,599.92,1821
1758708360000000,599.94,599.98,599.94,599.98,1146
1758708420000000,600.02,600.07,600.02,600.07,783
1758708480000000,600.03,600.03,600.03,600.03,589
1758708600000000,599.99,599.99,599.98,599.99,1351
1758708660000000,600.04,600.04,600.01,600.04,1239
1758708720000000,600.01,600.09,600.01,600.09,1608
1758708780000000,600.03,600.03,600.03,600.03,568
1758708840000000,599.98,600.01,599.94,600,989
1758708900000000,600.01,600.05,600.01,600.05,582
1758708960000000,600.06,600.08,600.06,600.08,600
1758709020000000,600.05,600.05,600.02,600.02,967
1758709080000000,600.04,600.04,600,600,1333
1758709140000000,600.01,600.01,600.01,600.01,376
1758709200000000,600.01,600.01,599.99,599.99,648
1758709260000000,599.97,599.97,599.96,599.97,567
1758709320000000,599.93,599.93,599.87,599.87,898
1758709380000000,599.84,599.84,599.79,599.79,1999
1758709440000000,599.85,599.87,599.85,599.86,1614
1758709500000000,599.78,599.78,599.64,599.64,1846
1758709560000000,599.62,599.66,599.6,599.61,1757
1758709620000000,599.63,599.63,599.6,599.62,1371
1758709680000000,599.62,599.69,599.62,599.69,1552
1758709740000000,599.64,599.65,599.57,599.58,2705
1758709800000000,599.62,599.72,599.61,599.72,3717
1758709860000000,599.72,599.75,599.71,599.71,1758
1758709920000000,599.72,599.72,599.69,599.69,1016
1758709980000000,599.71,599.78,599.7,599.72,7621
1758710040000000,599.71,599.74,599.71,599.73,1102
