ts,o,h,l,c,v
1757597400000000,6554.41,6555.92,6551.66,6551.8,0.0
1757597460000000,6552.12,6555.22,6551.27,6554.27,0.0
1757597520000000,6554.26,6556.27,6553.92,6554.77,0.0
1757597580000000,6554.76,6556.6900000000005,6553.13,6556.39,0.0
1757597640000000,6557,6557.08,6554.43,6555.400000000001,0.0
1757597700000000,6555.57,6556.54,6553.92,6554.29,0.0
1757597760000000,6554.74,6555.34,6549.38,6551.04,0.0
1757597820000000,6550.95,6553.85,6550.72,6551.33,0.0
1757597880000000,6551.1900000000005,6551.66,6549.46,6551.43,0.0
1757597940000000,6551.16,6551.45,6548.43,6549.360000000001,0.0
1757598000000000,6549.35,6553.08,6549.35,6551.31,0.0
1757598060000000,6551.4400000000005,6551.4400000000005,6547.95,6549.34,0.0
1757598120000000,6548.87,6549.28,6546.56,6546.8,0.0
1757598180000000,6547,6549.16,6546.47,6547.41,0.0
1757598240000000,6547.51,6548.360000000001,6547.08,6548.29,0.0
1757598300000000,6548.5,6548.55,6545.8,6547.33,0.0
1757598360000000,6547.29,6553.59,6547.29,6553.59,0.0
1757598420000000,6553.58,6554.04,6551.96,6552.88,0.0
1757598480000000,6553.01,6555.64,6553.01,6555.38,0.0
1757598540000000,6555.64,6556.04,6554.56,6554.56,0.0
1757598600000000,6554.71,6555.51,6552.63,6554.58,0.0
1757598660000000,6554.55,6557.02,6554.43,6556.5,0.0
1757598720000000,6556.55,6557.51,6555.31,6557.46,0.0
1757598780000000,6557.64,6560.650000000001,6557.400000000001,6560.6,0.0
1757598840000000,6560.63,6561.81,6560.22,6561.35,0.0
1757598900000000,6561.42,6562.1900000000005,6559.59,6560.99,0.0
1757598960000000,6561.02,6563.24,6560.67,6563.18,0.0
1757599020000000,6563.150000000001,6566.03,6562.67,6565.81,0.0
1757599080000000,6565.71,6566.02,6564.150000000001,6564.47,0.0
1757599140000000,6564.28,6565.96,6563.77,6565.13,0.0
