ts,o,h,l,c,v
1754573400000000,6374.32,6381.28,6374.32,6377.57,0.0
1754573460000000,6377.35,6380.29,6375.52,6380.09,0.0
1754573520000000,6380.33,6385.91,6378.110000000001,6385.6900000000005,0.0
1754573580000000,6385.57,6387.22,6384.58,6385.650000000001,0.0
1754573640000000,6385.68,6388.02,6385.360000000001,6385.87,0.0
1754573700000000,6385.83,6385.97,6382.84,6385.71,0.0
1754573760000000,6385.95,6386.02,6381.62,6381.74,0.0
1754573820000000,6381.82,6383.27,6381.49,6382.09,0.0
1754573880000000,6382.13,6384.16,6381.650000000001,6384.12,0.0
1754573940000000,6383.89,6386.55,6383.89,6386.28,0.0
1754574000000000,6386.31,6389.71,6386.31,6387.53,0.0
1754574060000000,6387.88,6389.1900000000005,6387.1900000000005,6387.39,0.0
1754574120000000,6387.28,6387.46,6380.6900000000005,6380.96,0.0
1754574180000000,6380.89,6381.71,6379.76,6380.55,0.0
1754574240000000,6380.360000000001,6382.92,6380.360000000001,6382.27,0.0
1754574300000000,6382.07,6382.64,6375.34,6375.34,0.0
1754574360000000,6375.400000000001,6377.07,6373.34,6374.55,0.0
1754574420000000,6374.51,6376.52,6374.51,6375.6900000000005,0.0
1754574480000000,6375.6,6375.71,6374.2300000000005,6374.2300000000005,0.0
1754574540000000,6374.18,6376.7300000000005,6374.18,6376.3,0.0
1754574600000000,6376.45,6379.75,6376.42,6379.29,0.0
1754574660000000,6379.53,6380.49,6378,6378.06,0.0
1754574720000000,6377.96,6379.78,6377.6,6378.51,0.0
1754574780000000,6378.78,6380.31,6377.97,6378.03,0.0
1754574840000000,6377.28,6377.6900000000005,6376.22,6377.25,0.0
1754574900000000,6377.110000000001,6381.24,6375.31,6380.91,0.0
1754574960000000,6380.92,6382.75,6380.29,6382.75,0.0
1754575020000000,6382.85,6384.49,6382.24,6383.67,0.0
1754575080000000,6383.79,6384.33,6382.59,6383.52,0.0
1754575140000000,6383.57,6384.42,6383.14,6384.02,0.0
1754575200000000,6384.07,6387.93,6384.07,6386.03,0.0
1754575260000000,6386.02,6386.02,6379.7,6380.05,0.0
1754575320000000,6380.03,6382.110000000001,6379.2,6379.58,0.0
1754575380000000,6379.41,6381.31,6379.2,6380.02,0.0
1754575440000000,6379.66,6379.9800000000005,6378.37,6378.37,0.0
1754575500000000,6378.29,6379.26,6375.28,6375.28,0.0
1754575560000000,6374.88,6379.35,6374.88,6378.96,0.0
1754575620000000,6379.16,6379.55,6374.58,6374.58,0.0
