ts,o,h,l,c,v
1756474200000000,6489.28,6491.76,6486.7,6487.29,0.0
1756474260000000,6487.3,6489.4400000000005,6486.77,6489.4400000000005,0.0
1756474320000000,6488.95,6489.76,6487.400000000001,6487.6,0.0
1756474380000000,6487.5,6487.6,6485.79,6486.14,0.0
1756474440000000,6486.35,6487.52,6485.35,6486.2,0.0
1756474500000000,6486.46,6486.71,6485.24,6486.05,0.0
1756474560000000,6486.1,6487.68,6484.7,6486.38,0.0
1756474620000000,6486.39,6486.39,6482.4400000000005,6485.02,0.0
1756474680000000,6484.9400000000005,6485.99,6483.5,6484.42,0.0
1756474740000000,6484.4800000000005,6484.4800000000005,6481.110000000001,6481.24,0.0
1756474800000000,6481.01,6483.37,6480.93,6481.88,0.0
1756474860000000,6481.610000000001,6484.9400000000005,6480.87,6484.39,0.0
1756474920000000,6484.31,6486.21,6484.05,6484.91,0.0
1756474980000000,6484.71,6484.71,6480.63,6481.21,0.0
1756475040000000,6481.5,6483.77,6481.5,6483.77,0.0
1756475100000000,6483.51,6483.51,6479.17,6479.1900000000005,0.0
1756475160000000,6478.59,6479.03,6476.38,6476.38,0.0
1756475220000000,6476.25,6476.25,6474.31,6475.17,0.0
1756475280000000,6475.16,6477.13,6474.84,6475.93,0.0
1756475340000000,6476.16,6476.16,6473.55,6474.06,0.0
1756475400000000,6474.16,6474.16,6470.8,6473.28,0.0
1756475460000000,6473.16,6475.76,6473.16,6475.5,0.0
1756475520000000,6475.38,6475.87,6473.83,6474.33,0.0
1756475580000000,6474.360000000001,6476.25,6474.360000000001,6475.22,0.0
1756475640000000,6475.05,6475.650000000001,6472.29,6472.32,0.0
1756475700000000,6472.52,6474.1900000000005,6471.38,6471.38,0.0
1756475760000000,6471.35,6471.35,6467.97,6468.27,0.0
1756475820000000,6468.400000000001,6469.56,6466.82,6467.92,0.0
1756475880000000,6467.8,6469.45,6467.8,6469.360000000001,0.0
1756475940000000,6469.28,6470.04,6467.9400000000005,6468,0.0
1756476000000000,6467.93,6472.82,6467.610000000001,6472.82,0.0
1756476060000000,6472.57,6473.55,6469.28,6469.76,0.0
1756476120000000,6469.71,6470.12,6468.08,6468.08,0.0
1756476180000000,6467.9800000000005,6469.1,6462.82,6463.1,0.0
1756476240000000,6462.860000000001,6463.2300000000005,6459.150000000001,6459.150000000001,0.0
1756476300000000,6459.17,6460.01,6454.81,6454.83,0.0
1756476360000000,6454.71,6456.74,6452.49,6453.38,0.0
1756476420000000,6453.26,6455.05,6452.360000000001,6455.01,0.0
1756476480000000,6454.4800000000005,6454.7,6451.16,6452.150000000001,0.0
1756476540000000,6452.3,6454.53,6450.6,6453.29,0.0
1756476600000000,6453.400000000001,6456.33,6452.75,6452.75,0.0
1756476660000000,6452.89,6454.04,6452.5,6452.57,0.0
1756476720000000,6452.31,6453.13,6451.1,6451.82,0.0
1756476780000000,6451.110000000001,6455.08,6451.06,6455.02,0.0
1756476840000000,6455.26,6456.42,6453.91,6455.89,0.0
1756476900000000,6455.87,6455.87,6449.52,6450.08,0.0
1756476960000000,6450.05,6452.02,6449.52,6451.83,0.0
1756477020000000,6451.99,6455.360000000001,6451.99,6454.72,0.0
1756477080000000,6454.76,6454.77,6452.3,6453.53,0.0
1756477140000000,6453.7,6454.1,6451.07,6454.1,0.0
1756477200000000,6454.18,6457.84,6453.84,6457.76,0.0
1756477260000000,6457.93,6460.32,6457.42,6460.32,0.0
