ts,o,h,l,c,v
1755091800000000,6462.67,6467.58,6462.67,6464.03,0.0
1755091860000000,6464.56,6468.860000000001,6464.47,6468.860000000001,0.0
1755091920000000,6468.67,6471.76,6468.67,6471.37,0.0
1755091980000000,6470.87,6472.21,6469.33,6470.16,0.0
1755092040000000,6470.12,6471.93,6470.04,6470.04,0.0
1755092100000000,6470.14,6470.99,6469.14,6469.6900000000005,0.0
1755092160000000,6469.66,6471.21,6468.47,6470.88,0.0
1755092220000000,6470.6900000000005,6471.51,6470.03,6470.610000000001,0.0
1755092280000000,6470.68,6473.56,6470.68,6472.95,0.0
1755092340000000,6472.860000000001,6472.860000000001,6471.03,6471.360000000001,0.0
1755092400000000,6471.43,6472.71,6471.35,6472,0.0
1755092460000000,6472.05,6473.45,6471.5,6473.45,0.0
1755092520000000,6473.47,6473.66,6470.87,6471.3,0.0
1755092580000000,6471.34,6472.13,6470.79,6472.13,0.0
1755092640000000,6472.18,6473.54,6471.87,6473.52,0.0
1755092700000000,6473.68,6474.35,6472.27,6472.6,0.0
1755092760000000,6472.51,6474.21,6472.39,6474.21,0.0
1755092820000000,6474.12,6476.52,6473.1,6476.52,0.0
1755092880000000,6476.42,6477.1,6476.08,6476.74,0.0
1755092940000000,6476.7300000000005,6477.1,6476.22,6476.78,0.0
1755093000000000,6476.83,6479.85,6476.71,6479.85,0.0
1755093060000000,6480.05,6480.28,6478.04,6478.96,0.0
1755093120000000,6478.82,6479.35,6478.08,6479.27,0.0
1755093180000000,6479.28,6479.57,6478.29,6479.57,0.0
1755093240000000,6479.49,6479.6,6478.54,6478.88,0.0
1755093300000000,6478.78,6478.78,6472.96,6473.39,0.0
1755093360000000,6473.29,6475.46,6472.110000000001,6472.84,0.0
1755093420000000,6472.82,6476.400000000001,6472.63,6476.360000000001,0.0
1755093480000000,6476.25,6476.35,6473.91,6474.24,0.0
1755093540000000,6474.26,6474.88,6473.6,6474.59,0.0
1755093600000000,6474.33,6474.33,6470.85,6470.97,0.0
1755093660000000,6471.39,6472.2300000000005,6470.39,6470.39,0.0
1755093720000000,6470.26,6471.43,6470.17,6470.4800000000005,0.0
1755093780000000,6470.4400000000005,6472.2300000000005,6470.31,6471.64,0.0
1755093840000000,6471.57,6471.68,6469.84,6470.3,0.0
1755093900000000,6470.400000000001,6473.01,6470.110000000001,6472.78,0.0
1755093960000000,6472.84,6474.82,6472.84,6474.55,0.0
1755094020000000,6474.54,6474.54,6471,6472.17,0.0
1755094080000000,6472.14,6472.82,6471.27,6472.54,0.0
1755094140000000,6472.49,6472.7300000000005,6470.900000000001,6472.34,0.0
1755094200000000,6472.25,6472.47,6470.29,6470.29,0.0
1755094260000000,6470.37,6470.37,6467.89,6468.5,0.0
1755094320000000,6468.4400000000005,6468.63,6467.29,6468.49,0.0
1755094380000000,6468.59,6468.76,6467.18,6468.18,0.0
1755094440000000,6468.43,6469.83,6467.6900000000005,6469.54,0.0
1755094500000000,6469.53,6470.01,6468.24,6468.4400000000005,0.0
1755094560000000,6468.34,6469.82,6467.84,6469.82,0.0
1755094620000000,6469.95,6470.53,6468.650000000001,6469.150000000001,0.0
1755094680000000,6469.2300000000005,6470.33,6469.06,6469.75,0.0
1755094740000000,6469.9400000000005,6470,6469.02,6469.46,0.0
1755094800000000,6469.43,6470.04,6468.45,6469.6,0.0
1755094860000000,6469.62,6469.62,6467.32,6468.25,0.0
1755094920000000,6468.21,6468.77,6467.59,6467.99,0.0
1755094980000000,6467.9800000000005,6468.12,6466.37,6466.37,0.0
