ts,o,h,l,c,v
1758807000000000,6608.1900000000005,6608.1900000000005,6596.07,6596.28,0.0
1758807060000000,6596.7,6598.68,6595.31,6595.6,0.0
1758807120000000,6595.650000000001,6599.360000000001,6594.72,6598.95,0.0
1758807180000000,6598.27,6600.31,6598.27,6600.31,0.0
1758807240000000,6600.39,6600.55,6595.12,6595.12,0.0
1758807300000000,6595.18,6596.47,6592.14,6592.14,0.0
1758807360000000,6591.81,6592.1900000000005,6587.27,6588.18,0.0
1758807420000000,6587.74,6589.08,6586.37,6586.7,0.0
1758807480000000,6586.67,6588.47,6585.87,6585.96,0.0
1758807540000000,6586.25,6587.26,6584.35,6584.92,0.0
1758807600000000,6584.860000000001,6584.9800000000005,6580.49,6580.49,0.0
1758807660000000,6580.18,6581.05,6577.26,6578.43,0.0
1758807720000000,6578.14,6578.92,6576.39,6577.79,0.0
1758807780000000,6577.99,6579.4800000000005,6575.66,6575.66,0.0
1758807840000000,6575.56,6578.07,6575.04,6577.34,0.0
1758807900000000,6576.84,6582.29,6576.3,6581.900000000001,0.0
1758807960000000,6582,6583.16,6578.47,6582.75,0.0
1758808020000000,6582.82,6585.6,6581.4800000000005,6584.8,0.0
1758808080000000,6584.650000000001,6587.96,6583.87,6587.900000000001,0.0
1758808140000000,6587.860000000001,6588.5,6585.95,6586.39,0.0
1758808200000000,6586.42,6593.33,6585.7,6590.75,0.0
1758808260000000,6590.6,6594.04,6586.59,6586.59,0.0
1758808320000000,6586.33,6586.93,6582.13,6582.13,0.0
1758808380000000,6582.04,6582.860000000001,6580.68,6581.4800000000005,0.0
1758808440000000,6581.92,6582.59,6580.67,6581.59,0.0
1758808500000000,6581.72,6585.02,6580.13,6583.6,0.0
1758808560000000,6583.29,6584.12,6582.83,6583.59,0.0
1758808620000000,6583.45,6583.76,6580.03,6580.93,0.0
1758808680000000,6581,6581.16,6577.400000000001,6578.47,0.0
1758808740000000,6578.66,6582.360000000001,6578.66,6582.360000000001,0.0
1758808800000000,6583.01,6586.14,6581.38,6582.43,0.0
1758808860000000,6582.58,6588.7300000000005,6582.52,6588.56,0.0
1758808920000000,6588.95,6592.75,6588.95,6589.67,0.0
1758808980000000,6589.75,6591.860000000001,6588.87,6591.860000000001,0.0
1758809040000000,6591.85,6595.51,6591.85,6595.03,0.0
1758809100000000,6594.89,6597.56,6594.76,6597.56,0.0
1758809160000000,6597.81,6600.59,6597.64,6598.4400000000005,0.0
