ts,o,h,l,c,v
1756992600000000,6456.6,6459.25,6453.77,6455.8,0.0
1756992660000000,6455.08,6457.88,6454.43,6456.610000000001,0.0
1756992720000000,6456.32,6457.29,6453.58,6455.52,0.0
1756992780000000,6455.77,6458.16,6455,6457.43,0.0
1756992840000000,6457.34,6460.5,6455.84,6460.43,0.0
1756992900000000,6460.41,6463.06,6460.28,6461.32,0.0
1756992960000000,6460.81,6463.82,6459.34,6460.110000000001,0.0
1756993020000000,6460.24,6461.2300000000005,6458.54,6459.3,0.0
1756993080000000,6459.33,6459.33,6456.28,6457.16,0.0
1756993140000000,6456.97,6458.49,6456.7,6458.01,0.0
1756993200000000,6457.96,6462.02,6457.96,6462.02,0.0
1756993260000000,6462.04,6462.42,6458.3,6458.68,0.0
1756993320000000,6458.97,6459.9800000000005,6457.68,6459.68,0.0
1756993380000000,6459.29,6462.01,6459.06,6460.43,0.0
1756993440000000,6460.38,6462.32,6459.78,6461.96,0.0
1756993500000000,6462.18,6464.28,6461.7,6462.05,0.0
1756993560000000,6461.87,6461.900000000001,6460.12,6461.5,0.0
1756993620000000,6461.06,6464.1,6461.06,6463.72,0.0
1756993680000000,6463.7,6464.13,6456.650000000001,6456.650000000001,0.0
1756993740000000,6456.49,6459.78,6456.29,6459.78,0.0
1756993800000000,6460.400000000001,6461.91,6460.17,6460.79,0.0
1756993860000000,6460.97,6463.03,6460.88,6461.64,0.0
1756993920000000,6461.59,6462.67,6459,6459.57,0.0
1756993980000000,6459.4800000000005,6460.7,6458.52,6459.74,0.0
1756994040000000,6459.87,6460.18,6458.09,6459.5,0.0
1756994100000000,6459.77,6461.34,6457.64,6457.7,0.0
1756994160000000,6457.85,6462.28,6457.85,6461.860000000001,0.0
1756994220000000,6461.91,6462.51,6461.14,6462.47,0.0
1756994280000000,6462.53,6462.53,6460.360000000001,6460.97,0.0
1756994340000000,6460.83,6461.28,6459.49,6459.88,0.0
1756994400000000,6459.93,6459.93,6457.87,6459.56,0.0
1756994460000000,6459.52,6459.99,6458.72,6459.02,0.0
1756994520000000,6459.22,6459.88,6455.58,6456.62,0.0
1756994580000000,6456.55,6457.01,6453.18,6453.45,0.0
1756994640000000,6453.13,6453.74,6450.9800000000005,6451.02,0.0
1756994700000000,6451.09,6451.83,6449.26,6451.07,0.0
1756994760000000,6451.09,6452.4400000000005,6449.900000000001,6450.6900000000005,0.0
1756994820000000,6450.74,6452.74,6450.43,6451.14,0.0
1756994880000000,6451.5,6452.5,6450.3,6450.400000000001,0.0
1756994940000000,6450.49,6450.93,6449.39,6449.45,0.0
1756995000000000,6449.52,6450.7,6448.79,6450.18,0.0
1756995060000000,6449.76,6452.27,6449.71,6452.27,0.0
1756995120000000,6452.32,6455.64,6452.3,6455.01,0.0
1756995180000000,6455.31,6455.55,6452.31,6452.31,0.0
1756995240000000,6452.42,6453.27,6450.1,6450.1,0.0
1756995300000000,6450.09,6450.12,6446.38,6447.62,0.0
1756995360000000,6447.38,6449.71,6446.6900000000005,6446.76,0.0
1756995420000000,6446.1,6449.29,6445.9800000000005,6449.29,0.0
1756995480000000,6449.21,6450.2,6447.82,6450,0.0
1756995540000000,6449.900000000001,6453.16,6449.900000000001,6452.32,0.0
1756995600000000,6452.35,6453.610000000001,6452.29,6453.54,0.0
1756995660000000,6453.63,6454.6,6453.37,6453.400000000001,0.0
1756995720000000,6453.4800000000005,6453.93,6453.02,6453.81,0.0
1756995780000000,6453.7300000000005,6458.09,6453.7300000000005,6458.09,0.0
1756995840000000,6458.18,6459.21,6457.62,6459.09,0.0
1756995900000000,6458.78,6462.01,6458.78,6462.01,0.0
1756995960000000,6462.03,6462.05,6458.360000000001,6458.67,0.0
1756996020000000,6458.64,6459,6457.1900000000005,6458.31,0.0
1756996080000000,6458.24,6460.08,6457.55,6459.04,0.0
1756996140000000,6459.14,6459.89,6458.62,6459.79,0.0
1756996200000000,6459.92,6461.85,6459.7300000000005,6461.84,0.0
1756996260000000,6461.72,6464.49,6461.45,6463.01,0.0
1756996320000000,6463.150000000001,6464.01,6463.03,6463.91,0.0
1756996380000000,6464.1,6464.32,6460.89,6461.24,0.0
1756996440000000,6461.13,6463.2300000000005,6461.07,6462.860000000001,0.0
1756996500000000,6462.93,6464.04,6462.76,6464.04,0.0
1756996560000000,6464.14,6466.150000000001,6463.39,6466.150000000001,0.0
1756996620000000,6466.1900000000005,6467.83,6466.1900000000005,6467.2,0.0
1756996680000000,6467.28,6468.7300000000005,6467.28,6468.26,0.0
1756996740000000,6468.27,6468.57,6466.6,6467.27,0.0
1756996800000000,6467.34,6467.43,6465.97,6466.32,0.0
1756996860000000,6466.24,6468.28,6466.1900000000005,6467.43,0.0
1756996920000000,6467.400000000001,6467.400000000001,6464.16,6464.16,0.0
1756996980000000,6464.26,6465.76,6463.99,6464.650000000001,0.0
