ts,o,h,l,c,v
1757943000000000,6603.49,6608.7,6603.49,6608.28,0.0
1757943060000000,6607.83,6610.18,6607.08,6609,0.0
1757943120000000,6608.67,6609.88,6607.76,6608.71,0.0
1757943180000000,6608.8,6609.49,6606.400000000001,6606.400000000001,0.0
1757943240000000,6605.91,6608.88,6605.67,6607.52,0.0
1757943300000000,6607.51,6608.860000000001,6607.39,6607.88,0.0
1757943360000000,6607.6,6608.4800000000005,6606.53,6606.57,0.0
1757943420000000,6606.4400000000005,6608.85,6605.96,6607.93,0.0
1757943480000000,6608.24,6609.89,6607.38,6609.33,0.0
1757943540000000,6609.28,6610.2300000000005,6608.54,6609.17,0.0
1757943600000000,6609.2,6611.74,6609.2,6611.21,0.0
1757943660000000,6611.2300000000005,6611.83,6607.85,6608.4800000000005,0.0
1757943720000000,6608.67,6609.07,6606.57,6606.78,0.0
1757943780000000,6606.74,6606.74,6604.8,6604.8,0.0
1757943840000000,6604.72,6605.1900000000005,6602.49,6603.5,0.0
1757943900000000,6603.39,6607.9400000000005,6603.39,6607.7,0.0
1757943960000000,6607.67,6608.62,6606.79,6608.62,0.0
1757944020000000,6608.79,6609.17,6607.85,6609.04,0.0
1757944080000000,6608.99,6610.07,6608.72,6609.97,0.0
1757944140000000,6610.03,6611.68,6609.860000000001,6610.46,0.0
1757944200000000,6610.45,6611,6609.47,6610.99,0.0
1757944260000000,6611.01,6613.59,6611.01,6613.37,0.0
1757944320000000,6613.43,6613.58,6611.82,6612.35,0.0
1757944380000000,6612.2,6613.79,6611.77,6612,0.0
1757944440000000,6612.07,6613,6611.74,6613,0.0
1757944500000000,6613.110000000001,6613.66,6612.59,6612.82,0.0
1757944560000000,6612.77,6613.66,6611.58,6612.18,0.0
1757944620000000,6612.05,6614.77,6611.84,6613.84,0.0
1757944680000000,6613.85,6614.81,6613.7300000000005,6614.43,0.0
1757944740000000,6614.41,6615.9800000000005,6614.08,6615.62,0.0
1757944800000000,6615.9400000000005,6617.01,6613.56,6613.56,0.0
1757944860000000,6613.68,6613.91,6612.900000000001,6612.9400000000005,0.0
1757944920000000,6612.91,6613.82,6611.56,6611.72,0.0
1757944980000000,6612.01,6612.46,6610.99,6611.1900000000005,0.0
1757945040000000,6611.2300000000005,6611.83,6610.66,6611.08,0.0
1757945100000000,6611.27,6611.650000000001,6609.84,6610.6900000000005,0.0
1757945160000000,6610.66,6611.82,6610.49,6611.59,0.0
1757945220000000,6611.650000000001,6612.47,6610.75,6611.25,0.0
1757945280000000,6611.28,6612.03,6611.08,6611.58,0.0
1757945340000000,6611.59,6612.02,6609.82,6609.82,0.0
1757945400000000,6609.79,6610.56,6609.53,6609.93,0.0
