ts,o,h,l,c,v
1757511000000000,6550.29,6550.29,6537.53,6537.91,0.0
1757511060000000,6537.41,6540.88,6536.610000000001,6539.18,0.0
1757511120000000,6538.5,6540.16,6537.41,6538.29,0.0
1757511180000000,6538.72,6543.24,6538.54,6542.360000000001,0.0
1757511240000000,6542.2,6544.2300000000005,6541.07,6543.96,0.0
1757511300000000,6544.01,6546.51,6543.68,6545.83,0.0
1757511360000000,6545.56,6548.1,6544.91,6545.110000000001,0.0
1757511420000000,6545.04,6546.67,6542.49,6543.110000000001,0.0
1757511480000000,6542.95,6544.59,6542.150000000001,6544.26,0.0
1757511540000000,6544.21,6544.38,6541.87,6543.68,0.0
1757511600000000,6543.35,6544.96,6542.32,6543.45,0.0
1757511660000000,6543.2300000000005,6544.08,6541.83,6542.92,0.0
1757511720000000,6542.87,6543.17,6540.56,6541.05,0.0
1757511780000000,6541.01,6545.96,6541.01,6544.8,0.0
1757511840000000,6544.74,6547.37,6544.29,6544.29,0.0
1757511900000000,6544.2,6544.47,6541.17,6542.13,0.0
1757511960000000,6542.18,6545.81,6542.04,6545.56,0.0
1757512020000000,6545.57,6545.57,6543.45,6544.17,0.0
1757512080000000,6544.42,6548.74,6544.42,6547.8,0.0
1757512140000000,6548.06,6548.91,6547.21,6547.92,0.0
1757512200000000,6547.99,6549.32,6545.81,6546.64,0.0
1757512260000000,6546.42,6546.42,6538.58,6540.62,0.0
1757512320000000,6540.77,6542.08,6539.85,6541.35,0.0
1757512380000000,6541.400000000001,6544.14,6540.45,6544.12,0.0
1757512440000000,6544.110000000001,6545.17,6541.860000000001,6542.06,0.0
1757512500000000,6541.900000000001,6543.97,6540.8,6541.7300000000005,0.0
1757512560000000,6541.81,6544.14,6541.81,6543.64,0.0
1757512620000000,6543.85,6545.93,6543.610000000001,6545.6900000000005,0.0
1757512680000000,6545.63,6545.63,6543.99,6544.78,0.0
1757512740000000,6544.7,6546.2300000000005,6544.6,6546.2300000000005,0.0
1757512800000000,6546.37,6550.33,6545.55,6550.33,0.0
1757512860000000,6550.1900000000005,6550.64,6549.05,6550.58,0.0
1757512920000000,6550.49,6551.76,6550,6550.68,0.0
1757512980000000,6550.99,6551.96,6549.79,6551.87,0.0
1757513040000000,6551.6900000000005,6551.97,6550.6900000000005,6551.62,0.0
1757513100000000,6551.59,6552.29,6551.17,6552.24,0.0
1757513160000000,6552.3,6553.8,6551.6,6553.03,0.0
1757513220000000,6552.78,6554.56,6552.56,6553.45,0.0
1757513280000000,6553.55,6554.74,6552.400000000001,6553.83,0.0
1757513340000000,6553.53,6553.54,6551.59,6551.860000000001,0.0
1757513400000000,6552.24,6553.51,6551.18,6552.33,0.0
1757513460000000,6552.34,6553.41,6551.110000000001,6551.97,0.0
1757513520000000,6552.12,6554.81,6552.05,6554.62,0.0
1757513580000000,6554.42,6554.78,6553.27,6553.72,0.0
1757513640000000,6553.76,6554.53,6552.54,6553.45,0.0
1757513700000000,6553.42,6555.55,6553.42,6555.55,0.0
1757513760000000,6555.29,6555.97,6553.9800000000005,6554.97,0.0
1757513820000000,6555.14,6555.33,6553.46,6553.63,0.0
1757513880000000,6553.53,6553.63,6549.860000000001,6549.92,0.0
1757513940000000,6549.63,6554.2300000000005,6549.63,6554.2300000000005,0.0
1757514000000000,6554.24,6555.02,6552.68,6552.87,0.0
1757514060000000,6552.81,6554.08,6552.71,6553.5,0.0
1757514120000000,6553.51,6554.82,6552.9400000000005,6554.400000000001,0.0
1757514180000000,6554.33,6555.05,6553.41,6553.41,0.0
1757514240000000,6553.43,6555.1900000000005,6552.82,6554.610000000001,0.0
1757514300000000,6554.74,6555.05,6553.57,6554.400000000001,0.0
1757514360000000,6554.49,6554.64,6552.87,6552.87,0.0
1757514420000000,6553.07,6553.17,6551.79,6552.05,0.0
1757514480000000,6551.83,6552.9400000000005,6549.75,6550.04,0.0
1757514540000000,6549.9800000000005,6550.12,6548.93,6549.13,0.0
1757514600000000,6549.28,6550,6548.25,6549.04,0.0
1757514660000000,6549.37,6550.14,6548.900000000001,6549.7300000000005,0.0
1757514720000000,6549.74,6550.46,6549.52,6550.05,0.0
1757514780000000,6550.01,6550.01,6546.610000000001,6546.7300000000005,0.0
1757514840000000,6546.78,6547.67,6546.6,6546.95,0.0
1757514900000000,6546.82,6549.13,6546.82,6548.6,0.0
1757514960000000,6548.84,6549.26,6545.59,6545.88,0.0
1757515020000000,6545.95,6546.85,6544.91,6545.24,0.0
1757515080000000,6545.25,6546.57,6544.01,6544.35,0.0
1757515140000000,6544.47,6546.83,6544.47,6546.400000000001,0.0
1757515200000000,6546.47,6547.45,6545.37,6545.59,0.0
1757515260000000,6545.55,6547.62,6544.76,6547.59,0.0
1757515320000000,6547.42,6548.9800000000005,6547.24,6548.03,0.0
1757515380000000,6548.08,6549.12,6547.7,6548.88,0.0
1757515440000000,6548.84,6549.13,6547.76,6548.5,0.0
1757515500000000,6548.41,6548.54,6547.45,6547.81,0.0
1757515560000000,6547.95,6548,6546.64,6547.4400000000005,0.0
1757515620000000,6547.37,6550.24,6547.05,6549.29,0.0
1757515680000000,6549.22,6549.29,6546.72,6548.09,0.0
1757515740000000,6548.05,6548.37,6546.4400000000005,6546.67,0.0
1757515800000000,6546.7,6547.66,6545.62,6545.62,0.0
1757515860000000,6545.66,6547.46,6545.09,6545.110000000001,0.0
1757515920000000,6545.27,6545.82,6544.34,6544.5,0.0
1757515980000000,6544.37,6545.13,6544.03,6545.06,0.0
1757516040000000,6545.14,6545.1900000000005,6543.68,6544.9400000000005,0.0
1757516100000000,6544.9800000000005,6546.99,6544.8,6546.59,0.0
1757516160000000,6546.62,6546.77,6545.17,6545.31,0.0
1757516220000000,6545.26,6546.84,6545.26,6545.26,0.0
1757516280000000,6545.14,6545.26,6543.1900000000005,6543.53,0.0
1757516340000000,6543.47,6545.09,6543.47,6544.150000000001,0.0
1757516400000000,6544.18,6545.110000000001,6543.860000000001,6544.54,0.0
1757516460000000,6544.5,6545.96,6544.42,6545.81,0.0
1757516520000000,6545.71,6545.87,6543.66,6543.79,0.0
1757516580000000,6543.8,6544.1900000000005,6542.51,6542.55,0.0
1757516640000000,6542.57,6543.33,6541.85,6543.33,0.0
1757516700000000,6543.08,6543.08,6541.72,6541.81,0.0
1757516760000000,6541.75,6542.93,6541.75,6542.28,0.0
1757516820000000,6542.37,6543.02,6541.96,6542.8,0.0
1757516880000000,6542.83,6543.12,6541.43,6541.56,0.0
1757516940000000,6541.57,6541.84,6539.76,6541.06,0.0
1757517000000000,6540.9800000000005,6542.51,6540.9800000000005,6541.8,0.0
1757517060000000,6541.32,6541.59,6540.33,6541.05,0.0
1757517120000000,6540.95,6542.78,6540.93,6541.83,0.0
1757517180000000,6541.74,6541.99,6541.31,6541.5,0.0
1757517240000000,6541.42,6541.45,6540.63,6540.95,0.0
1757517300000000,6541.05,6541.05,6539.68,6539.9800000000005,0.0
1757517360000000,6540.05,6540.75,6536.81,6536.88,0.0
1757517420000000,6536.89,6537.99,6536.64,6537.26,0.0
1757517480000000,6537.400000000001,6537.47,6535.59,6535.59,0.0
1757517540000000,6535.84,6536.47,6535.110000000001,6535.68,0.0
1757517600000000,6535.58,6535.85,6534.27,6534.75,0.0
1757517660000000,6534.74,6536.8,6534.74,6535.92,0.0
1757517720000000,6536.08,6536.1,6534.66,6535.09,0.0
1757517780000000,6534.91,6536.63,6534.91,6534.97,0.0
1757517840000000,6535.06,6536.26,6534.6,6536.110000000001,0.0
1757517900000000,6536.24,6536.5,6534.96,6535.28,0.0
1757517960000000,6535.4400000000005,6538.04,6535.4400000000005,6538.04,0.0
1757518020000000,6538.1,6538.38,6537,6537,0.0
1757518080000000,6537.02,6539.38,6537.02,6539.2,0.0
1757518140000000,6539.13,6539.58,6537.87,6538.04,0.0
1757518200000000,6538.24,6538.58,6536.08,6536.08,0.0
1757518260000000,6536.13,6537.47,6535.22,6535.64,0.0
1757518320000000,6535.4800000000005,6535.7,6533.6,6533.6,0.0
1757518380000000,6533.78,6534.88,6533.63,6534.24,0.0
1757518440000000,6534.28,6535.4800000000005,6533.56,6535.17,0.0
1757518500000000,6535.26,6535.51,6535.02,6535.18,0.0
1757518560000000,6535.360000000001,6537.13,6535.34,6536.63,0.0
1757518620000000,6536.59,6538.63,6536.39,6538.43,0.0
1757518680000000,6538.29,6541.09,6538.29,6541.09,0.0
1757518740000000,6541.04,6541.54,6540.4800000000005,6540.6,0.0
