ts,o,h,l,c,v
1756906200000000,6445.82,6445.82,6439.89,6439.92,0.0
1756906260000000,6440.02,6441.56,6436.3,6437.8,0.0
1756906320000000,6437.49,6442.01,6436.400000000001,6440.26,0.0
1756906380000000,6440.13,6444.01,6440.13,6442.96,0.0
1756906440000000,6443.04,6443.47,6440.82,6441.25,0.0
1756906500000000,6441,6444.83,6440.29,6441.58,0.0
1756906560000000,6442.1900000000005,6444.45,6440.9800000000005,6441.24,0.0
1756906620000000,6441.28,6441.360000000001,6438.75,6439.28,0.0
1756906680000000,6439.49,6441.51,6439.07,6441.4400000000005,0.0
1756906740000000,6441.6900000000005,6442.96,6440.89,6442.49,0.0
1756906800000000,6441.97,6443.88,6440.12,6440.12,0.0
1756906860000000,6440.2300000000005,6440.650000000001,6437.58,6440.37,0.0
1756906920000000,6440.2,6441.02,6437.7300000000005,6437.7300000000005,0.0
1756906980000000,6437.87,6442.39,6437.87,6442.1900000000005,0.0
1756907040000000,6442.27,6443.42,6441.85,6442.4800000000005,0.0
1756907100000000,6442.52,6443.1,6436.95,6437.110000000001,0.0
1756907160000000,6437.2,6437.82,6435.71,6437.34,0.0
1756907220000000,6437.5,6439.89,6437.24,6437.860000000001,0.0
1756907280000000,6437.87,6437.87,6433.17,6433.49,0.0
1756907340000000,6433.64,6437.42,6433.34,6437.42,0.0
1756907400000000,6437.4400000000005,6438.72,6436.66,6438.02,0.0
1756907460000000,6438.09,6442.32,6437.97,6441.6,0.0
1756907520000000,6441.46,6441.650000000001,6438.82,6438.82,0.0
1756907580000000,6438.49,6438.97,6435.22,6435.49,0.0
1756907640000000,6435.58,6436.610000000001,6435.1,6435.64,0.0
1756907700000000,6435.81,6436.78,6431.66,6432.34,0.0
1756907760000000,6432.31,6433.87,6432.31,6433.55,0.0
1756907820000000,6433.68,6434.64,6431.14,6432.01,0.0
1756907880000000,6431.87,6432.6,6430.57,6432.110000000001,0.0
1756907940000000,6431.860000000001,6432.85,6431.24,6431.71,0.0
1756908000000000,6432.46,6435.900000000001,6430.62,6435.900000000001,0.0
1756908060000000,6435.9400000000005,6437.84,6434.16,6435.650000000001,0.0
1756908120000000,6435.81,6438.18,6435.79,6436.39,0.0
1756908180000000,6436.26,6438.110000000001,6436.2300000000005,6438.08,0.0
1756908240000000,6437.89,6440.13,6437.75,6437.9400000000005,0.0
1756908300000000,6438.150000000001,6439.4400000000005,6435.650000000001,6435.650000000001,0.0
1756908360000000,6435.63,6438.05,6434.6900000000005,6435,0.0
1756908420000000,6434.9800000000005,6440.41,6434.9800000000005,6440.41,0.0
1756908480000000,6440.49,6440.49,6436.900000000001,6437.150000000001,0.0
1756908540000000,6437.33,6439.16,6436.03,6436.41,0.0
1756908600000000,6436.360000000001,6439.2,6435.79,6439.07,0.0
1756908660000000,6438.95,6439.32,6437.05,6437.08,0.0
1756908720000000,6436.99,6437.03,6429.860000000001,6429.88,0.0
1756908780000000,6429.900000000001,6429.900000000001,6428.1,6429.58,0.0
1756908840000000,6429.75,6430.66,6428.27,6428.27,0.0
