ts,o,h,l,c,v
1759132800000000,664.57,664.6,664.12,664.5,8503
1759132860000000,664.67,664.76,664.67,664.74,1727
1759132920000000,664.68,664.68,664.65,664.65,969
1759132980000000,664.75,664.75,664.75,664.75,481
1759133040000000,664.8,664.8,664.71,664.71,823
1759133100000000,664.71,664.71,664.71,664.71,622
1759133160000000,664.81,664.81,664.81,664.81,918
1759133400000000,664.83,664.83,664.83,664.83,2986
1759133460000000,664.9,665.03,664.9,664.91,13981
1759133520000000,664.89,664.89,664.88,664.88,739
1759133640000000,664.84,664.84,664.84,664.84,1148
1759133700000000,664.85,664.85,664.85,664.85,622
1759133760000000,664.83,664.83,664.81,664.81,1427
1759133820000000,664.86,664.86,664.84,664.84,984
1759133880000000,664.88,664.88,664.88,664.88,753
1759133940000000,664.81,664.81,664.81,664.81,621
1759134000000000,664.77,664.77,664.7,664.77,1343
1759134120000000,664.76,664.76,664.73,664.76,1159
1759134180000000,664.75,664.75,664.74,664.74,4082
1759134240000000,664.77,664.81,664.77,664.81,955
1759134300000000,664.82,664.82,664.82,664.82,451
1759134420000000,664.87,664.87,664.84,664.84,622
1759134540000000,664.77,664.91,664.77,664.91,900
1759134600000000,664.91,664.91,664.91,664.91,457
1759134660000000,664.84,664.84,664.84,664.84,345
1759134720000000,664.91,664.92,664.91,664.92,1150
1759134780000000,664.88,664.88,664.88,664.88,1082
1759134840000000,664.87,664.88,664.87,664.88,1071
1759134900000000,664.88,664.93,664.88,664.93,562
1759134960000000,665.01,665.01,665.01,665.01,563
1759135080000000,665.02,665.03,665.02,665.03,705
1759135140000000,665.03,665.03,665.03,665.03,410
1759135200000000,665.07,665.07,665.02,665.02,585
1759135260000000,665.03,665.03,665.03,665.03,199
1759135320000000,665.07,665.07,665.07,665.07,128
1759135380000000,665.02,665.02,665.02,665.02,605
1759135440000000,665.07,665.07,665.07,665.07,5051
1759135500000000,665.06,665.09,665.05,665.06,5860
1759135560000000,665.08,665.18,665.08,665.18,747
1759135620000000,665.2,665.22,665.2,665.22,999
1759135680000000,665.2,665.22,665.2,665.2,674
1759135740000000,665.2,665.2,665.08,665.12,6587
1759135800000000,665.21,665.21,665.21,665.21,616
1759135860000000,665.19,665.19,665.19,665.19,645
1759135920000000,665.15,665.15,665.15,665.15,316
1759136100000000,665.25,665.26,665.25,665.26,771
1759136160000000,665.19,665.23,665.19,665.23,700
1759136220000000,665.2,665.2,665.2,665.2,1210
1759136280000000,665.24,665.24,665.24,665.24,371
1759136340000000,665.23,665.23,665.23,665.23,1310
1759136400000000,665.22,665.28,665.22,665.23,2941
1759136460000000,665.16,665.16,665.12,665.12,597
1759136520000000,665.15,665.15,665.15,665.15,705
1759136580000000,665.17,665.17,665.11,665.11,274
1759136700000000,665.14,665.14,665.12,665.12,546
1759136760000000,665.12,665.19,665.12,665.19,842
1759136820000000,665.23,665.24,665.23,665.23,1054
1759136940000000,665.13,665.13,665.13,665.13,972
1759137120000000,665.16,665.18,665.16,665.18,863
1759137300000000,665.12,665.12,665.12,665.12,833
1759137360000000,665.11,665.11,665.11,665.11,266
1759137420000000,665.16,665.16,665.16,665.16,355
1759137540000000,665.15,665.15,665.15,665.15,315
1759137600000000,665.12,665.12,665.12,665.12,165
1759137660000000,665.1,665.1,665.1,665.1,312
1759137720000000,665.09,665.09,665.09,665.09,128
1759137780000000,665.1,665.1,665.1,665.1,100
1759137900000000,665.1,665.12,665.1,665.11,1927
1759137960000000,665.22,665.25,665.22,665.25,568
1759138020000000,665.25,665.31,665.25,665.31,2015
1759138080000000,665.33,665.33,665.26,665.26,1039
1759138140000000,665.26,665.26,665.26,665.26,163
1759138200000000,665.18,665.18,665.17,665.17,607
1759138260000000,665.15,665.17,665.15,665.17,708
1759138380000000,665.1,665.1,665.09,665.1,5585
1759138440000000,665.1,665.1,665.1,665.1,1130
1759138500000000,665.17,665.17,665.17,665.17,613
1759138560000000,665.2,665.2,665.2,665.2,1196
1759138620000000,665.31,665.32,665.28,665.28,1170
1759138680000000,665.29,665.32,665.29,665.32,759
1759138800000000,665.39,665.39,665.39,665.39,451
1759138860000000,665.36,665.37,665.36,665.37,1368
1759138920000000,665.35,665.35,665.35,665.35,438
1759138980000000,665.4,665.4,665.38,665.38,1074
1759139040000000,665.39,665.4,665.39,665.4,671
1759139100000000,665.41,665.5,665.29,665.29,11128
1759139160000000,665.21,665.21,665.21,665.21,741
1759139220000000,665.16,665.16,665.16,665.16,566
1759139280000000,665.19,665.28,665.19,665.28,1761
1759139340000000,665.23,665.24,665.22,665.22,1068
1759139400000000,665.22,665.22,665.22,665.22,881
1759139460000000,665.23,665.23,665.23,665.23,327
1759139520000000,665.24,665.25,665.14,665.21,13073
1759139580000000,665.27,665.27,665.21,665.21,2250
1759139640000000,665.22,665.22,665.22,665.22,473
1759139700000000,665.15,665.15,665.07,665.07,1220
1759139760000000,665.09,665.09,665.06,665.08,1163
1759139820000000,665.03,665.03,665.03,665.03,361
1759139880000000,665.11,665.12,665.11,665.12,463
1759139940000000,665.04,665.04,665.04,665.04,715
1759140000000000,665.06,665.07,664.99,664.99,1801
1759140060000000,664.98,664.98,664.98,664.98,2548
1759140120000000,664.99,665.07,664.99,665.07,2590
1759140180000000,665.21,665.23,665.21,665.23,789
1759140240000000,665.1,665.1,665.1,665.1,454
1759140300000000,665.1,665.1,665.1,665.1,477
1759140480000000,665.17,665.17,665.16,665.16,609
1759140600000000,665.19,665.19,665.19,665.19,1214
1759140900000000,665.44,665.44,665.44,665.44,2114
1759140960000000,665.45,665.46,665.45,665.46,957
1759141200000000,665.57,665.57,665.57,665.57,344
1759141260000000,665.59,665.59,665.59,665.59,716
1759141380000000,665.66,665.72,665.66,665.67,2480
1759141500000000,665.67,665.67,665.67,665.67,513
1759141620000000,665.7,665.7,665.68,665.68,869
1759141680000000,665.66,665.66,665.66,665.66,265
1759141740000000,665.7,665.7,665.7,665.7,442
1759141800000000,665.7,665.8,665.7,665.72,17632
1759141860000000,665.65,665.65,665.65,665.65,181
1759141980000000,665.59,665.59,665.5,665.5,843
1759142040000000,665.5,665.52,665.5,665.52,611
1759142100000000,665.48,665.5,665.48,665.5,702
1759142160000000,665.46,665.5,665.46,665.5,1951
1759142460000000,665.43,665.48,665.43,665.44,4381
1759142640000000,665.5,665.5,665.44,665.45,42385
1759142700000000,665.43,665.43,665.39,665.4,7690
1759142760000000,665.39,665.41,665.3,665.41,7719
1759142820000000,665.41,665.44,665.41,665.44,1171
1759142880000000,665.44,665.44,665.44,665.44,850
1759142940000000,665.49,665.49,665.49,665.49,301
1759143000000000,665.5,665.5,665.34,665.34,35946
1759143060000000,665.34,665.34,665.3,665.31,1676
1759143240000000,665.41,665.41,665.4,665.4,7546
1759143300000000,665.4,665.4,665.36,665.36,1920
1759143360000000,665.32,665.4,665.31,665.4,6474
1759143420000000,665.4,665.42,665.4,665.42,2050
1759143480000000,665.42,665.42,665.41,665.41,1430
1759143540000000,665.39,665.39,665.35,665.35,11480
1759143600000000,665.4,665.47,665.33,665.37,25855
1759143660000000,665.36,665.36,665.35,665.351,2664
1759143720000000,665.351,665.351,665.3,665.3,2421
1759143780000000,665.281,665.281,665.25,665.25,1686
1759143840000000,665.24,665.24,665.13,665.13,830
1759143900000000,665.16,665.19,665.16,665.19,1473
1759143960000000,665.15,665.16,665.14,665.16,652
1759144020000000,665.07,665.08,665,665,1268
1759144200000000,665.02,665.02,664.99,664.99,1418
1759144260000000,664.98,664.98,664.98,664.98,653
1759144320000000,664.85,664.85,664.75,664.77,6430
1759144380000000,664.79,664.82,664.79,664.82,1256
1759144440000000,664.79,664.79,664.69,664.69,3708
1759144500000000,664.67,664.88,664.67,664.88,1188
1759144560000000,664.89,664.95,664.89,664.95,655
1759144620000000,664.93,664.93,664.93,664.93,196
1759144680000000,664.93,664.95,664.93,664.95,494
1759144740000000,665,665,665,665,1157
1759144800000000,665,665,664.98,664.98,8816
1759144860000000,665.05,665.05,665,665,1591
1759144920000000,665,665,664.89,664.89,32971
1759144980000000,664.89,664.89,664.89,664.89,1386
1759145040000000,664.84,664.88,664.84,664.88,923
1759145100000000,664.84,664.84,664.83,664.83,717
1759145160000000,664.8,664.8,664.73,664.73,2063
1759145220000000,664.69,664.69,664.67,664.67,1542
1759145280000000,664.62,664.65,664.6,664.65,1991
1759145340000000,664.69,664.7,664.65,664.65,20772
1759145400000000,664.64,664.65,664.64,664.65,16454
1759145520000000,664.62,664.62,664.62,664.62,405
1759145580000000,664.58,664.59,664.54,664.57,1517
1759145640000000,664.51,664.6,664.49,664.6,3977
1759145700000000,664.63,664.79,664.63,664.79,754
1759145820000000,664.72,664.72,664.72,664.72,208
1759145880000000,664.59,664.59,664.59,664.59,306
1759146000000000,664.52,664.55,664.52,664.54,647
1759146060000000,664.5,664.56,664.5,664.56,4100
1759146120000000,664.53,664.55,664.53,664.55,285
1759146180000000,664.54,664.61,664.54,664.59,598
1759146240000000,664.62,664.63,664.62,664.63,732
1759146300000000,664.53,664.53,664.5,664.5,5681
1759146360000000,664.5,664.52,664.5,664.51,5532
1759146420000000,664.53,664.57,664.53,664.57,1295
1759146540000000,664.63,664.63,664.63,664.63,449
1759146660000000,664.82,664.86,664.77,664.77,2643
1759146720000000,664.7,664.75,664.67,664.75,1159
1759146780000000,664.73,664.85,664.73,664.81,3071
1759146840000000,664.88,664.92,664.88,664.92,1533
1759146900000000,664.89,664.92,664.85,664.92,1793
1759146960000000,664.9,664.98,664.9,664.94,10550
1759147020000000,664.94,664.94,664.89,664.89,1739
1759147080000000,664.89,664.89,664.88,664.88,892
1759147140000000,664.93,664.96,664.93,664.96,548
1759147200000000,665.38,665.7,663.71,664.49,73467
1759147260000000,664.73,664.93,664.03,664.88,5653
1759147320000000,664.89,664.9,664.88,664.88,1433
1759147380000000,664.88,664.88,664.86,664.8679,1518
1759147440000000,664.85,664.85,664.8,664.8,3654
