ts,o,h,l,c,v
1759305600000000,661.23,661.3,661.1,661.19,17514
1759305660000000,661.15,661.15,661.03,661.11,3934
1759305720000000,661.1,661.1,660.93,660.96,2396
1759305780000000,661,661.04,660.95,660.99,2440
1759305840000000,661.18,661.24,661.18,661.24,1662
1759305900000000,661.22,661.26,661.19,661.26,3523
1759305960000000,661.26,661.26,661.21,661.21,1455
1759306020000000,661.23,661.24,661.23,661.24,659
1759306080000000,661.09,661.09,661.09,661.09,1297
1759306140000000,661.25,661.25,661.08,661.1,4077
1759306200000000,661.04,661.05,661.01,661.01,1129
1759306260000000,661.1,661.1,660.99,660.99,1292
1759306320000000,661,661.05,661,661.05,986
1759306380000000,661.1,661.13,661.1,661.13,5841
1759306440000000,661.07,661.18,661.07,661.18,1510
1759306500000000,661.16,661.17,661.16,661.17,2170
1759306560000000,661.16,661.2,661.16,661.2,849
1759306620000000,661.19,661.19,661.19,661.19,747
1759306680000000,661.23,661.23,661.23,661.23,281
1759306740000000,661.23,661.23,661.23,661.23,691
1759306800000000,661.01,661.03,661.01,661.01,1565
1759306860000000,661.1,661.14,661.1,661.14,960
1759306980000000,661.11,661.11,661,661.03,2701
1759307040000000,661.06,661.06,661.06,661.06,325
1759307100000000,661.2,661.2,661.19,661.2,3849
1759307160000000,661.18,661.2,661.18,661.2,736
1759307220000000,661.31,661.32,661.28,661.3,1064
1759307280000000,661.16,661.16,661.08,661.08,1547
1759307340000000,661.15,661.22,661.15,661.22,588
1759307400000000,661.29,661.3,661.29,661.3,803
1759307460000000,661.49,661.62,661.49,661.62,1282
1759307520000000,661.63,661.68,661.63,661.63,2139
1759307580000000,661.77,661.87,661.77,661.87,2518
1759307640000000,661.95,662.01,661.95,661.97,7669
1759307700000000,662.01,662.02,661.95,661.95,2654
1759307760000000,661.95,661.97,661.89,661.9,1433
1759307820000000,661.85,662.07,661.85,662.05,2182
1759307880000000,661.95,661.99,661.89,661.96,1484
1759307940000000,661.99,662,661.96,661.98,2260
1759308000000000,661.93,662.01,661.93,662.01,6874
1759308060000000,662.05,662.05,662,662.01,2280
1759308120000000,662.13,662.24,662.13,662.24,2928
1759308180000000,662.25,662.32,662.25,662.31,2580
1759308360000000,662.23,662.23,662.23,662.23,358
1759308420000000,662.14,662.17,662.14,662.16,1368
1759308480000000,662.18,662.18,662.18,662.18,674
1759308600000000,662.23,662.34,662.23,662.34,7100
1759308660000000,662.31,662.31,662.31,662.31,491
1759308720000000,662.23,662.23,662.23,662.23,233
1759308780000000,662.21,662.22,662.2,662.22,746
1759308900000000,662.17,662.17,662.17,662.17,378
1759309020000000,662.1,662.1,662.03,662.05,1460
1759309080000000,662.11,662.11,662.07,662.09,1330
1759309140000000,662.09,662.11,662.07,662.1,918
1759309260000000,662.16,662.16,662.16,662.16,371
1759309320000000,662.12,662.19,662.04,662.04,2481
1759309380000000,662.16,662.16,662.07,662.07,1193
1759309440000000,662.13,662.13,662.06,662.06,1137
1759309500000000,662.13,662.19,662.12,662.19,936
1759309560000000,662.21,662.21,662.21,662.21,492
1759309620000000,662.24,662.34,662.24,662.33,549
1759309680000000,662.34,662.5,662.34,662.5,1072
1759309740000000,662.55,662.59,662.5,662.5,5424
1759309800000000,662.45,662.54,662.45,662.54,1033
1759309860000000,662.45,662.45,662.42,662.42,659
1759309920000000,662.52,662.52,662.5,662.52,846
1759309980000000,662.55,663,662.55,662.61,6384
1759310040000000,662.57,662.57,662.5,662.5,3930
1759310160000000,662.54,662.55,662.54,662.55,674
1759310220000000,662.54,662.54,662.54,662.54,317
1759310280000000,662.45,662.45,662.45,662.45,2160
1759310340000000,662.48,662.52,662.47,662.47,1032
1759310400000000,662.53,662.53,662.51,662.51,751
1759310460000000,662.55,662.62,662.55,662.62,573
1759310520000000,662.67,662.67,662.57,662.57,1109
1759310580000000,662.65,662.67,662.65,662.67,13149
1759310640000000,662.67,662.67,662.67,662.67,915
1759310700000000,662.66,662.66,662.66,662.66,1100
1759310760000000,662.75,663.03,662.75,663.03,2468
1759310820000000,663,663.01,663,663,15174
1759310880000000,663.01,663.02,662.92,662.92,2310
1759310940000000,662.94,662.94,662.93,662.93,454
1759311000000000,662.99,663,662.82,662.86,12708
1759311060000000,662.78,662.78,662.78,662.78,768
1759311120000000,662.67,662.77,662.67,662.75,8825
1759311180000000,662.67,662.69,662.67,662.69,582
1759311300000000,662.77,662.83,662.77,662.83,1422
1759311360000000,662.84,662.85,662.83,662.85,7545
1759311420000000,662.71,662.75,662.7,662.75,7826
1759311480000000,662.75,662.75,662.66,662.66,1260
1759311540000000,662.69,662.75,662.68,662.75,891
1759311600000000,662.73,662.75,662.73,662.75,555
1759311660000000,662.63,662.63,662.63,662.63,531
1759311720000000,662.65,662.65,662.65,662.65,462
1759311780000000,662.61,662.61,662.61,662.61,435
1759311900000000,662.72,662.72,662.72,662.72,385
1759311960000000,662.81,662.81,662.81,662.81,645
1759312080000000,662.76,662.76,662.76,662.76,311
1759312140000000,662.75,662.87,662.75,662.87,884
1759312260000000,662.79,662.79,662.79,662.79,657
1759312380000000,662.8,662.8,662.8,662.8,392
1759312560000000,662.7,662.7,662.67,662.67,663
1759312680000000,662.69,662.69,662.69,662.69,330
1759312740000000,662.68,662.72,662.68,662.72,840
1759312800000000,662.76,662.77,662.76,662.77,638
1759313040000000,662.8,662.81,662.8,662.8,906
1759313280000000,662.85,662.85,662.84,662.84,1046
1759313340000000,662.89,663,662.89,663,1136
1759313400000000,663.07,663.07,663,663,1029
1759313460000000,662.95,663,662.93,662.97,6593
1759313520000000,662.9,662.9,662.9,662.9,455
1759313580000000,662.95,662.95,662.93,662.93,607
1759313700000000,662.91,662.91,662.91,662.91,971
1759313820000000,662.9,662.9,662.9,662.9,232
1759313880000000,662.82,662.84,662.82,662.84,785
1759313940000000,662.89,662.89,662.89,662.89,521
1759314000000000,662.87,662.91,662.87,662.91,1842
1759314180000000,662.9,662.9,662.77,662.77,1093
1759314300000000,662.9,662.91,662.9,662.9,1657
1759314360000000,662.78,662.78,662.78,662.78,448
1759314420000000,662.73,662.75,662.73,662.75,559
1759314480000000,662.65,662.65,662.65,662.65,271
1759314540000000,662.61,662.61,662.6,662.6,921
1759314660000000,662.51,662.51,662.41,662.41,704
1759314720000000,662.41,662.41,662.41,662.41,903
1759314780000000,662.51,662.51,662.51,662.51,589
1759314960000000,662.78,662.78,662.75,662.75,1232
1759315020000000,662.76,662.76,662.72,662.72,584
1759315140000000,662.54,662.54,662.54,662.54,458
1759315200000000,662.54,662.56,662.54,662.56,1290
1759315260000000,662.5,662.5,662.5,662.5,2266
1759315320000000,662.45,662.45,662.45,662.45,896
1759315380000000,662.4,662.4,662.31,662.31,767
1759315440000000,662.33,662.36,662.31,662.33,2799
1759315500000000,662.38,662.42,662.38,662.39,1142
1759315560000000,662.4,662.4,662.39,662.39,2484
1759315620000000,662.39,662.53,662.39,662.53,866
1759315680000000,662.47,662.48,662.47,662.48,663
1759315740000000,662.5,662.5,662.5,662.5,166
1759316040000000,662.55,662.56,662.55,662.56,1432
1759316160000000,662.52,662.52,662.52,662.52,520
1759316220000000,662.45,662.49,662.43,662.49,3223
1759316280000000,662.46,662.46,662.46,662.46,391
1759316340000000,662.5,662.5,662.5,662.5,2152
1759316400000000,662.47,662.51,662.47,662.51,2333
1759316460000000,662.54,662.55,662.5,662.5,511
1759316520000000,662.6,662.6,662.6,662.6,476
1759316580000000,662.65,662.65,662.65,662.65,247
1759316640000000,662.67,662.75,662.67,662.75,571
1759316700000000,662.66,662.78,662.66,662.78,4442
1759316760000000,662.96,662.96,662.96,662.96,550
1759316820000000,662.96,662.97,662.96,662.97,847
1759316880000000,663.09,663.14,663.09,663.13,1704
1759316940000000,663,663,663,663,1156
1759317000000000,662.8,662.85,662.77,662.79,2644
