ts,o,h,l,c,v
1756800000000000,640.74,643.88,640.6,640.83,15245
1756800060000000,640.91,641,640.81,641,4119
1756800120000000,641.03,641.25,641,641.25,2078
1756800180000000,641.24,641.39,641.23,641.34,3687
1756800240000000,641.39,641.39,641.26,641.26,1960
1756800300000000,641.04,641.04,641.04,641.04,1089
1756800420000000,641.26,641.26,641.11,641.11,2748
1756800480000000,641.06,641.08,641.06,641.08,364
1756800540000000,641.21,641.21,641.2,641.2,1049
1756800600000000,641.18,641.18,641.18,641.18,552
1756800660000000,641.3,641.3,641.3,641.3,240
1756800720000000,641.39,641.42,640.96,641.11,10592
1756800780000000,641.1,641.1,640.96,640.96,757
1756800840000000,640.99,640.99,640.91,640.91,1335
1756800900000000,640.9,641.41,640.9,641.41,1021
1756800960000000,641.54,641.63,641.53,641.63,973
1756801020000000,641.58,641.58,641.38,641.38,1420
1756801080000000,641.38,641.44,641.38,641.44,1113
1756801140000000,641.57,641.57,641.57,641.57,764
1756801200000000,641.6,641.6,641.55,641.55,478
1756801260000000,641.74,641.77,641.74,641.77,527
1756801380000000,641.79,641.81,641.79,641.81,868
1756801500000000,641.67,641.67,641.67,641.67,439
1756801560000000,641.69,641.69,641.69,641.69,1400
1756801620000000,641.69,641.71,641.69,641.71,1095
1756801680000000,641.61,641.61,641.61,641.61,393
1756801740000000,641.61,641.61,641.6,641.6,1101
1756801800000000,641.58,641.58,641.57,641.57,1753
1756801860000000,641.38,641.38,641.38,641.38,230
1756801980000000,641.5,641.5,641.5,641.5,191
1756802100000000,641.49,641.68,641.49,641.68,1799
1756802160000000,641.85,641.85,641.75,641.79,1096
1756802280000000,641.72,641.72,641.72,641.72,426
1756802340000000,641.8,641.8,641.8,641.8,473
1756802460000000,642,642.12,642,642.1,3367
1756802520000000,642.08,642.16,642.08,642.15,2567
1756802580000000,642.21,642.21,642.21,642.21,700
1756802640000000,642.12,642.12,642.11,642.11,830
1756802700000000,642.21,642.24,642.21,642.24,800
1756802760000000,642.14,642.18,642.14,642.17,812
1756802820000000,642.14,642.17,642.1,642.1,3854
1756802880000000,642.1,642.1,641.97,641.97,306
1756802940000000,642.01,642.01,642.01,642.01,395
1756803000000000,642,642,641.98,641.98,403
1756803060000000,641.97,641.98,641.82,641.82,1903
1756803120000000,641.86,641.86,641.74,641.74,3838
1756803300000000,641.88,641.88,641.88,641.88,184
1756803360000000,641.76,641.78,641.75,641.78,1714
1756803480000000,641.72,641.75,641.7,641.75,771
1756803540000000,641.81,641.81,641.8,641.8,2787
1756803600000000,641.8,641.8,641.6,641.6,2338
1756803660000000,641.54,641.59,641.52,641.59,746
1756803720000000,641.62,641.75,641.62,641.7,2187
1756803780000000,641.8,641.81,641.8,641.81,415
1756803840000000,641.85,641.85,641.85,641.85,528
1756803960000000,641.88,641.88,641.85,641.87,1092
1756804020000000,641.73,641.73,641.73,641.73,112
1756804140000000,641.7,641.72,641.7,641.7,1454
1756804200000000,641.67,641.67,641.67,641.67,414
1756804260000000,641.66,641.66,641.59,641.59,1613
1756804380000000,641.76,641.76,641.76,641.76,401
1756804800000000,642,642.05,642,642.05,807
1756804860000000,641.96,641.96,641.96,641.96,324
1756804920000000,641.96,641.96,641.96,641.96,275
1756805040000000,641.8,641.8,641.8,641.8,175
1756805280000000,641.87,641.87,641.87,641.87,348
1756805340000000,641.93,641.93,641.93,641.93,218
1756805520000000,641.91,641.91,641.91,641.91,289
1756805760000000,642.03,642.03,642.03,642.03,850
1756805820000000,642.02,642.02,642,642.02,2467
1756805880000000,642.02,642.05,642.02,642.02,752
1756806060000000,641.93,641.94,641.93,641.93,1395
1756806360000000,641.66,641.66,641.63,641.64,831
1756806420000000,641.58,641.58,641.58,641.58,238
1756806480000000,641.62,641.64,641.62,641.64,2572
1756806540000000,641.54,641.54,641.42,641.42,4969
1756807140000000,641.49,641.5,641.49,641.5,604
1756807200000000,641.39,641.4,641.39,641.4,756
1756807260000000,641.36,641.36,641.36,641.36,502
1756807440000000,641.48,641.48,641.44,641.44,589
1756807500000000,641.45,641.46,641.45,641.46,832
1756807560000000,641.38,641.5,641.37,641.5,1166
1756807680000000,641.54,641.54,641.54,641.54,138
1756807740000000,641.62,641.66,641.62,641.66,1053
1756807920000000,641.71,641.71,641.71,641.71,406
1756807980000000,641.54,641.54,641.54,641.54,198
1756808040000000,641.48,641.48,641.48,641.48,1006
1756808100000000,641.48,641.48,641.44,641.44,1115
1756808280000000,641.37,641.37,641.33,641.33,801
1756808340000000,641.31,641.31,641.12,641.12,1084
1756808400000000,641.12,641.2,641.12,641.2,508
1756808520000000,641.21,641.21,641.21,641.21,373
1756808580000000,641.02,641.02,641,641.02,1756
1756808640000000,640.93,640.95,640.83,640.83,2358
1756808700000000,640.82,640.82,640.82,640.82,491
1756808820000000,640.76,640.76,640.76,640.76,298
1756808880000000,640.68,640.68,640.5,640.5,2150
1756808940000000,640.4,640.5,640.4,640.48,3203
1756809000000000,640.52,640.52,640.37,640.45,1586
1756809060000000,640.25,640.32,640.25,640.32,867
1756809180000000,640.58,640.58,640.55,640.55,842
1756809300000000,640.49,640.49,640.49,640.49,724
1756809360000000,640.48,640.48,640.48,640.48,438
1756809420000000,640.63,640.64,640.63,640.64,763
1756809480000000,640.63,640.66,640.63,640.64,3605
1756809600000000,640.64,640.64,640.57,640.57,1599
1756809720000000,640.48,640.48,639.96,640.08,9405
1756809780000000,640.09,640.09,639.86,640.03,13320
1756809840000000,640.36,640.42,640.36,640.4,1209
1756809900000000,640.39,640.39,640.39,640.39,1101
1756809960000000,640.42,640.42,640.42,640.42,567
1756810020000000,640.41,640.41,640.41,640.41,234
1756810260000000,640.15,640.22,640.15,640.21,2479
1756810320000000,640.17,640.24,640.13,640.23,1060
1756810440000000,640.2,640.2,640.2,640.2,312
1756810500000000,640.19,640.19,640.12,640.12,2340
1756810560000000,640.16,640.26,640.16,640.26,958
1756810620000000,640.24,640.29,640.22,640.22,8843
1756810680000000,640.23,640.25,640.21,640.25,6725
1756810740000000,640.22,640.32,640.22,640.32,1986
1756810800000000,640.35,640.46,640.15,640.15,10278
1756810860000000,640.1,640.11,640.1,640.11,967
1756810920000000,640.12,640.18,640.12,640.18,2195
1756810980000000,640.13,640.4,640.13,640.4,31566
1756811040000000,640.32,640.35,640.13,640.13,21529
1756811100000000,640.05,640.1,640.04,640.08,2369
1756811160000000,640.1,640.12,640.09,640.12,2279
1756811220000000,640.11,640.11,640.09,640.09,525
1756811280000000,640.12,640.15,640.12,640.15,1231
1756811340000000,640.07,640.11,640.07,640.11,797
1756811400000000,640.1,640.1,640.05,640.06,1334
1756811460000000,640.09,640.09,639.9,639.99,7137
1756811520000000,640.04,640.15,640.04,640.15,1552
1756811580000000,640.19,640.19,640.19,640.19,720
1756811640000000,640.23,640.27,640.23,640.27,771
1756811700000000,640.26,640.34,640.235,640.34,12051
1756811760000000,640.34,640.41,640.34,640.41,639
1756811820000000,640.44,640.47,640.4,640.41,2384
1756811880000000,640.42,640.42,640.33,640.37,11567
1756811940000000,640.35,640.35,640.16,640.16,1362
1756812000000000,640.21,640.21,640.08,640.08,1542
1756812060000000,640.12,640.12,640.05,640.05,3252
1756812120000000,640.07,640.16,640.06,640.16,3926
1756812180000000,640.13,640.185,640.09,640.185,1202
1756812240000000,640.2,640.29,640.2,640.29,2327
1756812300000000,640.26,640.31,640.26,640.31,13240
1756812360000000,640.24,640.39,640.24,640.39,1582
1756812420000000,640.39,640.48,640.365,640.37,2380
1756812480000000,640.32,640.32,640.21,640.285,3863
1756812540000000,640.24,640.24,640.17,640.17,772
1756812600000000,640.11,640.11,640.02,640.03,1138
1756812660000000,640,640.06,640,640.02,1203
1756812720000000,640.09,640.09,640.04,640.07,1375
1756812780000000,640.19,640.2,640.19,640.2,544
1756812840000000,640.06,640.06,640,640.04,1794
1756812900000000,640.03,640.03,639.95,639.97,34892
1756812960000000,640,640.02,639.96,640.02,27859
1756813020000000,640,640.1,640,640.05,1514
1756813080000000,640.05,640.05,639.92,639.92,18323
1756813140000000,639.93,639.96,639.93,639.95,6332
1756813200000000,640.2,640.27,640.18,640.27,28909
1756813260000000,640.24,640.24,640.12,640.12,615
1756813320000000,640.1,640.1,640.1,640.1,409
1756813380000000,640.05,640.05,640.04,640.04,1499
1756813440000000,640.12,640.12,640.02,640.02,3109
1756813500000000,640.1,640.14,640.09,640.09,1591
1756813560000000,640.06,640.06,640,640.03,9400
1756813620000000,640.09,640.09,640.06,640.06,1439
1756813680000000,640.11,640.11,640.11,640.11,892
1756813740000000,640.04,640.04,640.03,640.04,3320
1756813800000000,640.03,640.03,640.02,640.03,796
1756813860000000,640,640.04,640,640.04,1110
1756813920000000,639.95,639.95,639.79,639.87,2890
1756813980000000,639.9,639.96,639.9,639.95,31317
1756814040000000,639.95,640.12,639.94,640.12,16744
1756814100000000,640.14,640.14,640.04,640.13,17347
1756814160000000,640.13,640.14,640.04,640.05,7800
1756814220000000,640.05,640.05,640,640.02,10837
1756814280000000,640,640,640,640,501
1756814340000000,640,640.02,639.97,640.02,18169
1756814400000000,644.49,644.71,639.66,639.79,122378
1756814460000000,640.76,643.71,639.5,639.53,11842
1756814520000000,639.4725,639.5,639.14,639.25,23823
1756814580000000,639.27,639.44,639.27,639.44,5592
1756814640000000,639.43,639.43,639.25,639.27,8291
1756814700000000,639.33,639.39,639.29,639.39,11352
1756814760000000,639.36,639.41,639.2,639.23,8743
1756814820000000,639.2,639.2281,639.18,639.18,2912
1756814880000000,639.21,639.21,639.04,639.1,12300
1756814940000000,639.0604,639.0604,639.04,639.04,3414
1756815000000000,639.1,639.14,638.98,638.99,13348
1756815060000000,638.99,639.04,638.88,638.96,8376
1756815120000000,638.99,639.1,638.88,638.9,4286
1756815180000000,638.9,639.07,638.88,639.06,15189
1756815240000000,639.06,639.11,638.96,639.1,50213
1756815300000000,639.03,639.16,639.03,639.1,9615
1756815360000000,639.12,639.16,639.1,639.13,6211
1756815420000000,639.13,639.2,639.09,639.1,23216
1756815480000000,639.09,639.09,638.9,638.9,7820
1756815540000000,638.9384,638.97,638.8,638.805,14968
1756815600000000,638.9,638.95,638.88,638.88,4661
1756815660000000,638.94,639,638.9,638.95,36215
1756815720000000,638.96,638.97,638.68,638.71,5742
