ts,o,h,l,c,v
1757664000000000,657.17,657.26,657.08,657.26,4600
1757664060000000,657.27,657.28,657.18,657.18,1372
1757664120000000,657.14,657.14,657.12,657.13,1788
1757664180000000,657.09,657.19,657.09,657.19,1219
1757664240000000,657.16,657.16,657.11,657.11,1652
1757664300000000,657.15,657.15,657.15,657.15,915
1757664360000000,657.2,657.2,657.2,657.2,417
1757664420000000,657.13,657.13,657.13,657.13,891
1757664480000000,657.15,657.15,657.1,657.1,1564
1757664540000000,657.08,657.09,657.08,657.09,919
1757664600000000,657.06,657.06,657.06,657.06,831
1757664660000000,657.01,657.01,656.93,656.93,2073
1757664720000000,656.94,656.94,656.84,656.85,1198
1757664780000000,656.76,656.76,656.7,656.7,3210
1757664840000000,656.7,656.7,656.54,656.54,2483
1757664900000000,656.56,656.56,656.51,656.52,2010
1757664960000000,656.45,656.45,656.45,656.45,1305
1757665020000000,656.4,656.4,656.3,656.3,1817
1757665080000000,656.29,656.31,656.29,656.3,2848
1757665140000000,656.37,656.38,656.36,656.38,1110
1757665200000000,656.51,656.51,656.44,656.49,3043
1757665260000000,656.55,656.59,656.55,656.56,1184
1757665320000000,656.48,656.48,656.45,656.45,603
1757665500000000,656.76,656.76,656.76,656.76,270
1757665560000000,656.78,656.78,656.78,656.78,708
1757665620000000,656.75,656.75,656.75,656.75,170
1757665680000000,656.83,656.85,656.82,656.82,1666
1757665740000000,656.8,656.8,656.79,656.79,382
1757665800000000,656.83,656.85,656.83,656.85,463
1757665860000000,656.83,656.83,656.82,656.82,714
1757665980000000,656.83,656.84,656.8,656.8,1666
1757666160000000,656.76,656.76,656.76,656.76,2072
1757666220000000,656.89,656.93,656.89,656.93,1012
1757666280000000,656.94,656.94,656.93,656.93,961
1757666340000000,656.87,656.87,656.87,656.87,245
1757666400000000,656.8,656.8,656.8,656.8,278
1757666460000000,656.87,656.87,656.83,656.83,1541
1757666520000000,656.83,656.83,656.83,656.83,591
1757666580000000,656.88,656.88,656.88,656.88,420
1757666760000000,656.86,656.86,656.86,656.86,119
1757666820000000,656.83,656.85,656.83,656.85,1012
1757667000000000,656.71,656.71,656.71,656.71,327
1757667060000000,656.7,656.7,656.7,656.7,457
1757667480000000,656.83,656.83,656.83,656.83,569
1757667540000000,656.94,656.94,656.94,656.94,371
1757667660000000,656.88,656.88,656.88,656.88,142
1757667720000000,656.94,656.94,656.94,656.94,330
1757667780000000,656.99,656.99,656.96,656.96,1321
1757667900000000,656.96,656.96,656.96,656.96,264
1757668080000000,656.95,656.95,656.95,656.95,192
1757668320000000,657,657,657,657,387
1757668620000000,656.98,656.98,656.98,656.98,303
1757668800000000,657,657,656.97,656.97,353
1757668920000000,656.92,656.92,656.92,656.92,330
1757668980000000,656.93,656.94,656.93,656.94,272
1757669040000000,656.97,656.97,656.97,656.97,210
1757669520000000,657,657,657,657,633
1757669580000000,657.05,657.07,657,657.04,16362
1757669700000000,656.9,656.9,656.85,656.85,978
1757669940000000,656.94,656.94,656.92,656.92,1662
1757670000000000,656.97,657,656.97,657,1016
1757670060000000,657.01,657.01,656.94,656.94,664
1757670120000000,656.95,656.95,656.95,656.95,166
1757670180000000,656.97,656.97,656.97,656.97,141
1757670240000000,656.97,656.99,656.97,656.99,363
1757670300000000,657.08,657.08,657.05,657.05,681
1757670360000000,657.07,657.07,657.07,657.07,223
1757670420000000,657.13,657.14,657.13,657.14,1568
1757670480000000,657.11,657.11,657.11,657.11,140
1757670600000000,657.11,657.11,657.11,657.11,295
1757671020000000,657.02,657.02,657.02,657.02,378
1757671260000000,657.01,657.01,656.95,656.95,582
1757671320000000,656.97,656.97,656.97,656.97,188
1757671380000000,656.95,656.95,656.95,656.95,524
1757671440000000,656.95,656.95,656.95,656.95,678
1757671560000000,657.02,657.04,657.02,657.04,637
1757671620000000,657.04,657.05,657.04,657.05,962
1757671800000000,656.99,656.99,656.99,656.99,138
1757672100000000,657.09,657.09,657.09,657.09,163
1757672220000000,657.05,657.05,657.05,657.05,178
1757672400000000,657.08,657.08,657.08,657.08,518
1757672580000000,657.08,657.08,657.01,657.01,1089
1757672700000000,657.05,657.05,657.05,657.05,329
1757672820000000,657.08,657.09,657.08,657.09,368
1757673000000000,657.03,657.16,657.03,657.16,887
1757673120000000,657.15,657.15,657.15,657.15,430
1757673180000000,657.16,657.18,657.16,657.18,1350
1757673540000000,657.15,657.15,657.15,657.15,233
1757673600000000,657.2,657.23,657.2,657.22,1859
1757673900000000,657.21,657.25,657.21,657.25,677
1757673960000000,657.26,657.26,657.26,657.26,368
1757674020000000,657.21,657.21,657.21,657.21,1408
1757674080000000,657.24,657.24,657.24,657.24,225
1757674320000000,657.19,657.19,657.18,657.19,1270
1757674620000000,657.26,657.26,657.25,657.25,1407
1757674680000000,657.27,657.27,657.27,657.27,484
1757674800000000,657.2,657.2,657.2,657.2,1402
1757674860000000,657.15,657.15,657.15,657.15,525
1757674980000000,657.21,657.21,657.21,657.21,648
1757675040000000,657.22,657.22,657.22,657.22,655
1757675100000000,657.13,657.13,657.13,657.13,727
1757675160000000,657.11,657.13,657.11,657.13,1403
1757675220000000,657.07,657.07,657.05,657.05,1391
1757675340000000,657,657,657,657,906
1757675460000000,657.1,657.1,657.1,657.1,244
1757675520000000,657.09,657.09,657.09,657.09,485
1757675580000000,657.15,657.15,657.12,657.12,1462
1757675700000000,657.1,657.1,657.1,657.1,200
1757675760000000,657.15,657.16,657.15,657.16,1554
1757675820000000,657.12,657.12,657.12,657.12,257
1757675940000000,657.1,657.1,657.1,657.1,525
1757676000000000,657.11,657.11,657.1,657.11,1405
1757676060000000,657.12,657.14,657.12,657.14,1077
1757676120000000,657.2,657.2,657.19,657.19,637
1757676180000000,657.2,657.28,657.2,657.27,2035
1757676240000000,657.3,657.3,657.3,657.3,681
1757676300000000,657.32,657.35,657.32,657.34,1946
1757676420000000,657.34,657.34,657.34,657.34,591
1757676480000000,657.39,657.39,657.39,657.39,232
1757676540000000,657.38,657.43,657.38,657.43,336
1757676600000000,657.42,657.42,657.42,657.42,288
1757676780000000,657.38,657.38,657.38,657.38,673
1757676840000000,657.31,657.31,657.31,657.31,582
1757676960000000,657.38,657.39,657.38,657.39,374
1757677020000000,657.4,657.4,657.33,657.4,3496
1757677080000000,657.46,657.46,657.46,657.46,1037
1757677140000000,657.43,657.43,657.43,657.43,703
1757677260000000,657.43,657.43,657.43,657.43,1070
1757677380000000,657.37,657.37,657.37,657.37,267
1757677500000000,657.39,657.44,657.39,657.44,749
1757677560000000,657.43,657.43,657.43,657.43,438
1757677620000000,657.42,657.42,657.42,657.42,1211
1757677680000000,657.44,657.5,657.44,657.5,490
1757677740000000,657.49,657.51,657.49,657.5,465
1757677800000000,657.45,657.45,657.39,657.43,1834
1757677860000000,657.39,657.39,657.37,657.37,928
1757678040000000,657.41,657.41,657.4,657.4,1020
1757678100000000,657.4,657.47,657.4,657.47,1742
1757678160000000,657.5,657.5,657.5,657.5,517
1757678220000000,657.51,657.51,657.51,657.51,491
1757678340000000,657.52,657.6,657.51,657.581,3333
1757678400000000,657.54,657.97,656.4504,657.2,37345
1757678460000000,657.44,657.55,657.44,657.5,4996
1757678520000000,657.47,657.47,657.46,657.46,889
1757678580000000,657.48,657.48,657.4,657.4,888
1757678640000000,657.36,657.36,657.35,657.35,900
1757678700000000,657.35,657.42,657.35,657.36,3039
1757678760000000,657.41,657.41,657.39,657.39,811
1757678820000000,657.46,657.47,657.37,657.37,2666
1757678880000000,657.35,657.35,657.25,657.25,4390
1757678940000000,657.27,657.32,657.27,657.281,6362
1757679000000000,657.34,657.39,657.34,657.39,1224
1757679060000000,657.36,657.36,657.31,657.31,830
1757679240000000,657.33,657.35,657.3,657.35,1389
1757679360000000,657.49,657.51,657.47,657.51,2185
1757679420000000,657.5,657.54,657.4705,657.53,3460
1757679480000000,657.53,657.55,657.53,657.53,1161
1757679540000000,657.5201,657.59,657.5201,657.59,564
1757679600000000,657.57,657.57,657.52,657.54,1268
1757679660000000,657.53,657.53,657.51,657.51,1315
1757679720000000,657.55,657.55,657.53,657.54,976
1757679780000000,657.45,657.45,657.45,657.45,373
1757679900000000,657.47,657.47,657.47,657.47,348
1757680020000000,657.56,657.56,657.56,657.56,496
1757680080000000,657.52,657.56,657.34,657.431,6053
1757680140000000,657.44,657.52,657.39,657.51,3542
1757680200000000,657.56,657.56,657.42,657.42,1253
1757680260000000,657.28,657.39,657.11,657.27,7804
1757680320000000,657.33,657.35,657.2801,657.33,2501
1757680380000000,657.29,657.29,657.21,657.21,3468
1757680440000000,657.22,657.29,657.22,657.28,4740
1757680500000000,657.24,657.26,657.24,657.26,3313
1757680560000000,657.24,657.24,657.17,657.19,1723
1757680620000000,657.29,657.31,657.27,657.29,2270
1757680680000000,657.29,657.37,657.28,657.28,5252
1757680740000000,657.21,657.43,657.21,657.43,2165
1757680800000000,657.36,657.36,657.32,657.35,1182
1757680860000000,657.29,657.32,657.27,657.27,17675
1757680920000000,657.27,657.39,657.27,657.33,9125
1757680980000000,657.33,657.43,657.31,657.43,18298
1757681040000000,657.38,657.38,657.36,657.36,931
1757681100000000,657.39,657.44,657.39,657.42,3699
1757681160000000,657.39,657.41,657.37,657.37,3368
1757681220000000,657.42,657.48,657.42,657.48,6470
1757681280000000,657.45,657.47,657.45,657.47,1589
1757681400000000,657.52,657.54,657.51,657.53,9316
1757681460000000,657.51,657.55,657.5,657.55,3691
1757681520000000,657.6,657.63,657.5701,657.58,3415
1757681580000000,657.62,657.63,657.62,657.62,1449
1757681640000000,657.57,657.64,657.57,657.64,1542
1757681700000000,657.66,657.67,657.66,657.67,1098
1757681760000000,657.66,657.66,657.66,657.66,354
1757681820000000,657.67,657.67,657.64,657.66,1636
1757681880000000,657.69,657.7,657.69,657.7,4576
1757681940000000,657.64,657.66,657.6303,657.65,1918
1757682000000000,657.64,657.67,657.64,657.64,2627
1757682060000000,657.66,657.66,657.66,657.66,546
1757682120000000,657.67,657.68,657.67,657.68,1011
1757682180000000,657.72,657.77,657.72,657.72,4450
1757682240000000,657.7,657.76,657.7,657.76,1705
1757682300000000,657.8,657.81,657.8,657.81,785
1757682360000000,657.7499,657.77,657.7499,657.75,951
1757682420000000,657.73,657.73,657.7,657.7,1232
1757682480000000,657.75,657.88,657.75,657.88,9018
1757682540000000,657.88,657.9,657.87,657.9,2704
1757682600000000,657.9,657.92,657.88,657.88,4322
1757682660000000,657.88,657.91,657.88,657.88,2586
1757682720000000,657.83,657.9,657.83,657.9,1271
1757682780000000,657.8227,657.87,657.8227,657.8697,1076
1757682840000000,657.88,657.88,657.88,657.88,696
1757682900000000,657.84,657.84,657.78,657.82,2355
1757682960000000,657.82,657.82,657.82,657.82,612
1757683020000000,657.81,657.81,657.81,657.81,584
1757683080000000,657.84,657.84,657.84,657.84,377
1757683140000000,657.81,657.81,657.77,657.81,2715
1757683200000000,657.82,657.84,657.81,657.84,1257
1757683260000000,657.89,657.89,657.88,657.88,902
1757683320000000,657.87,657.87,657.84,657.84,1034
1757683380000000,657.839,657.8396,657.8305,657.8305,949
1757683440000000,657.87,657.88,657.86,657.87,3463
1757683500000000,657.86,657.88,657.83,657.88,3559
1757683560000000,657.87,657.87,657.76,657.79,3371
1757683620000000,657.79,657.81,657.66,657.71,9569
1757683680000000,657.71,657.82,657.7,657.79,3652
1757683740000000,657.75,657.75,657.59,657.59,15499
1757683800000000,657.6,657.77,657.43,657.54,627136
1757683860000000,657.545,657.745,657.49,657.69,308536
1757683920000000,657.68,657.7,657.54,657.575,305681
1757683980000000,657.57,657.69,657.55,657.625,207751
1757684040000000,657.64,657.74,657.56,657.66,205793
1757684100000000,657.66,657.71,657.53,657.575,337394
1757684160000000,657.585,657.655,657.3,657.45,570843
1757684220000000,657.46,657.59,657.37,657.385,276890
1757684280000000,657.38,657.415,657.145,657.21,302534
1757684340000000,657.2,657.445,657.17,657.41,189957
1757684400000000,657.42,657.57,657.41,657.49,280279
1757684460000000,657.47,657.545,657.38,657.51,210610
1757684520000000,657.51,657.59,657.42,657.555,208540
1757684580000000,657.555,657.65,657.4,657.415,202540
1757684640000000,657.41,657.5483,657.39,657.4425,181460
1757684700000000,657.445,657.45,657.24,657.32,217969
1757684760000000,657.33,657.495,657.33,657.395,187633
1757684820000000,657.4,657.49,657.39,657.49,296883
1757684880000000,657.49,657.665,657.475,657.59,195819
1757684940000000,657.58,657.665,657.54,657.5635,153349
1757685000000000,657.56,657.65,657.38,657.59,171848
1757685060000000,657.59,657.59,657.45,657.4811,124100
1757685120000000,657.48,657.58,657.4,657.5078,150822
1757685180000000,657.51,657.635,657.51,657.585,177047
1757685240000000,657.58,657.7,657.51,657.555,116147
1757685300000000,657.55,657.87,657.53,657.87,242761
1757685360000000,657.85,657.9999,657.79,657.89,288538
1757685420000000,657.9,658.068,657.89,657.93,150810
1757685480000000,657.9288,657.95,657.83,657.831,151611
1757685540000000,657.84,658.0299,657.83,657.99,351314
1757685600000000,658.01,658.06,657.55,657.7983,260963
1757685660000000,657.8,657.84,657.72,657.75,101450
1757685720000000,657.75,657.83,657.69,657.775,265037
1757685780000000,657.7701,657.935,657.77,657.8199,151163
1757685840000000,657.81,657.88,657.74,657.84,86392
1757685900000000,657.86,657.88,657.77,657.86,339166
1757685960000000,657.86,658.02,657.84,657.995,125044
1757686020000000,657.99,658.1498,657.97,658.1,217127
1757686080000000,658.09,658.11,657.99,658.04,138749
1757686140000000,658.04,658.2,658.04,658.17,184973
1757686200000000,658.165,658.19,657.9101,658.0055,250387
1757686260000000,658,658.08,657.9,657.91,132130
1757686320000000,657.9151,657.9151,657.7,657.71,156497
1757686380000000,657.7,657.72,657.505,657.5388,189087
1757686440000000,657.53,657.6299,657.49,657.51,150778
1757686500000000,657.5,657.53,657.32,657.42,213664
1757686560000000,657.42,657.67,657.39,657.5801,163990
1757686620000000,657.58,657.7999,657.49,657.76,158291
