ts,o,h,l,c,v
1756886460000000,641.97,642,641.97,642,1480
1756886520000000,642.08,642.11,642.03,642.11,3312
1756886580000000,642.07,642.13,642.07,642.11,900
1756886640000000,642.19,642.28,642.19,642.28,1560
1756886700000000,642.22,642.28,642.15,642.23,875
1756886760000000,642.24,642.24,642.23,642.23,479
1756886820000000,642.23,642.33,642.23,642.33,2366
1756886880000000,642.32,642.34,642.32,642.33,1419
1756886940000000,642.48,642.48,642.39,642.45,1094
1756887000000000,642.43,642.46,642.43,642.44,1349
1756887060000000,642.34,642.41,642.34,642.41,1219
1756887120000000,642.5,642.5,642.5,642.5,1701
1756887180000000,642.46,642.49,642.46,642.49,777
1756887240000000,642.56,642.66,642.55,642.63,4696
1756887300000000,642.66,642.77,642.66,642.77,2123
1756887360000000,642.75,642.89,642.74,642.85,3732
1756887420000000,642.79,642.94,642.79,642.94,304
1756887480000000,642.9,642.9,642.9,642.9,413
1756887540000000,642.96,643.06,642.96,643.06,4601
1756887600000000,643.07,643.07,643.02,643.04,4805
1756887660000000,643.04,643.04,643,643,1133
1756887720000000,642.96,643.13,642.96,643.13,3420
1756887780000000,643.16,643.18,643.16,643.18,714
1756887840000000,643.14,643.14,643.06,643.06,772
1756887900000000,643.03,643.03,642.95,642.95,1444
1756887960000000,642.9,642.94,642.9,642.94,1188
1756888020000000,642.99,643,642.99,643,491
1756888080000000,643.02,643.02,642.97,642.97,783
1756888140000000,643.02,643.02,643.02,643.02,357
1756888200000000,642.97,642.97,642.92,642.92,758
1756888260000000,642.9,642.97,642.9,642.97,844
1756888320000000,642.92,642.92,642.92,642.92,677
1756888380000000,642.87,642.97,642.87,642.94,5903
1756888440000000,642.89,642.89,642.89,642.89,265
1756888500000000,642.82,642.82,642.67,642.67,1983
1756888560000000,642.73,642.73,642.73,642.73,970
1756888620000000,642.62,642.62,642.62,642.62,587
1756888680000000,642.61,642.67,642.61,642.67,1579
1756888740000000,642.66,642.66,642.66,642.66,661
1756888800000000,642.72,642.72,642.72,642.72,292
1756888860000000,642.74,642.75,642.74,642.75,258
1756888980000000,642.71,642.71,642.71,642.71,517
1756889220000000,642.67,642.67,642.67,642.67,233
1756889280000000,642.72,642.74,642.72,642.74,899
1756889340000000,642.75,642.8,642.75,642.79,7229
1756889400000000,642.79,642.79,642.76,642.77,15001
1756889460000000,642.7,642.7,642.7,642.7,432
1756889700000000,642.74,642.79,642.74,642.79,742
1756889760000000,642.8,642.82,642.77,642.82,504
1756889940000000,642.89,642.89,642.89,642.89,165
1756890000000000,642.99,643.04,642.99,643.04,2813
1756890060000000,643.02,643.02,642.87,642.88,1378
1756890240000000,642.86,642.87,642.86,642.87,1003
1756890300000000,642.8,642.8,642.65,642.65,765
1756890360000000,642.6,642.62,642.57,642.57,1287
1756890420000000,642.64,642.64,642.62,642.63,3254
1756890540000000,642.64,642.65,642.64,642.65,928
1756890600000000,642.58,642.58,642.57,642.57,898
1756890660000000,642.64,642.64,642.57,642.57,5138
1756890720000000,642.59,642.6,642.59,642.6,832
1756890840000000,642.61,642.61,642.58,642.59,3487
1756890900000000,642.56,642.63,642.5,642.63,2877
1756890960000000,642.71,642.76,642.71,642.75,1808
1756891020000000,642.81,642.83,642.81,642.83,493
1756891140000000,642.88,642.88,642.86,642.86,387
1756891260000000,642.93,642.94,642.93,642.94,1050
1756891320000000,642.94,642.94,642.94,642.94,280
1756891380000000,642.97,642.99,642.97,642.99,466
1756891440000000,643.05,643.05,643.05,643.05,696
1756891500000000,643.07,643.07,643.06,643.07,376
1756891560000000,643.06,643.08,643.06,643.06,1253
1756891620000000,643.06,643.06,643.06,643.06,180
1756891680000000,643.06,643.09,643.06,643.09,1036
1756891740000000,643.11,643.13,643.11,643.13,402
1756891800000000,643.12,643.12,643.1,643.11,922
1756891920000000,643.04,643.04,642.96,642.96,531
1756891980000000,642.97,643.1,642.97,643.07,2498
1756892040000000,643.07,643.07,643.07,643.07,688
1756892100000000,643,643.01,642.99,642.99,616
1756892160000000,643.1,643.15,643.1,643.14,615
1756892220000000,643.16,643.28,643.16,643.28,1419
1756892280000000,643.33,643.33,643.28,643.28,1661
1756892340000000,643.25,643.26,643.24,643.26,785
1756892400000000,643.29,643.3,643.29,643.29,1548
1756892460000000,643.38,643.48,643.38,643.44,1246
1756892520000000,643.44,643.47,643.44,643.46,1023
1756892580000000,643.49,643.5,643.45,643.49,12180
1756892640000000,643.46,643.46,643.41,643.41,653
1756892700000000,643.43,643.45,643.43,643.45,1394
1756892760000000,643.43,643.43,643.3,643.3,960
1756892820000000,643.3,643.33,643.28,643.28,1119
1756892880000000,643.3,643.3,643.26,643.3,976
1756892940000000,643.33,643.35,643.3,643.3,530
1756893000000000,643.32,643.35,643.24,643.27,3752
1756893060000000,643.28,643.28,643.23,643.26,798
1756893120000000,643.25,643.37,643.25,643.33,1347
1756893180000000,643.33,643.33,643.33,643.33,530
1756893240000000,643.32,643.36,643.32,643.34,570
1756893300000000,643.35,643.35,643.31,643.31,790
1756893420000000,643.26,643.26,643.23,643.23,1083
1756893480000000,643.24,643.24,643.24,643.24,793
1756893540000000,643.27,643.27,643.27,643.27,529
1756893660000000,643.35,643.36,643.35,643.36,311
1756893720000000,643.36,643.36,643.36,643.36,371
1756893780000000,643.28,643.29,643.28,643.29,724
1756893840000000,643.26,643.26,643.25,643.25,839
1756893900000000,643.33,643.37,643.3,643.3,1400
1756893960000000,643.3,643.32,643.2,643.2,1065
1756894020000000,643.21,643.25,643.21,643.22,959
1756894080000000,643.25,643.26,643.24,643.26,800
1756894140000000,643.26,643.26,643.17,643.17,1253
1756894200000000,643.22,643.24,643.15,643.15,1473
1756894260000000,643.1,643.18,643.1,643.18,1377
1756894320000000,643.22,643.22,643.22,643.22,737
1756894380000000,643.18,643.18,643.12,643.12,686
1756894440000000,643.14,643.21,643.14,643.21,1144
1756894500000000,643.23,643.23,643.23,643.23,535
1756894560000000,643.16,643.16,643.12,643.12,965
1756894620000000,643.14,643.14,643.06,643.11,857
1756894680000000,643.06,643.06,643.06,643.06,773
1756894740000000,643.15,643.16,643.15,643.16,653
1756894800000000,643.21,643.21,643.17,643.17,1210
1756894860000000,643.2,643.22,643.2,643.21,936
1756894920000000,643.21,643.21,643.2,643.2,606
1756894980000000,643.19,643.19,643.19,643.19,359
1756895040000000,643.23,643.23,643.23,643.23,460
1756895100000000,643.23,643.23,643.23,643.23,307
1756895220000000,643.27,643.28,643.25,643.28,729
1756895280000000,643.32,643.32,643.32,643.32,318
1756895340000000,643.37,643.38,643.35,643.35,881
1756895400000000,643.38,643.43,643.38,643.41,1424
1756895460000000,643.35,643.43,643.35,643.43,3660
1756895520000000,643.48,643.59,643.48,643.59,4870
1756895580000000,643.59,643.62,643.5,643.5,2259
1756895640000000,643.5,643.5,643.39,643.39,36741
1756895700000000,643.33,643.33,643.23,643.23,2244
1756895760000000,643.26,643.26,643.21,643.22,1422
1756895820000000,643.22,643.26,643.22,643.26,1141
1756895880000000,643.28,643.28,643.21,643.23,931
