ts,o,h,l,c,v
1755610200000000,23689.01457568535,23695.64509068743,23680.05027628634,23680.89157864858,0.0
1755610260000000,23680.349511234,23681.43366509685,23651.38109002942,23651.38109002942,0.0
1755610320000000,23650.44238156452,23650.44238156452,23612.76753212033,23614.30837505591,0.0
1755610380000000,23614.44240030828,23618.36756423373,23604.58505823696,23608.25916415797,0.0
1755610440000000,23607.13523361845,23607.13523361845,23592.02178207663,23592.54409947388,0.0
1755610500000000,23591.42221026942,23602.65661800439,23587.71890586031,23589.57728610434,0.0
1755610560000000,23590.98185179208,23602.16824946334,23584.87422095026,23602.16824946334,0.0
1755610620000000,23601.33492025691,23620.1827966274,23589.22597613753,23620.1827966274,0.0
1755610680000000,23620.57984443934,23622.9026960215,23608.94628942579,23622.28415165912,0.0
1755610740000000,23622.19849814829,23622.44890396275,23612.41818975581,23613.22717915606,0.0
1755610800000000,23613.89425695135,23631.51553828549,23607.05980077414,23626.87514637263,0.0
1755610860000000,23626.18459214212,23637.02469003288,23625.11702551908,23637.02469003288,0.0
1755610920000000,23637.31742605666,23645.56809754841,23632.42481262874,23632.42481262874,0.0
1755610980000000,23632.18753883059,23634.38798480474,23624.39647305477,23629.12670247325,0.0
1755611040000000,23629.47387638938,23630.09006950207,23604.14328244062,23604.14328244062,0.0
1755611100000000,23603.93401971797,23603.93401971797,23584.53236729462,23584.57189541943,0.0
1755611160000000,23584.68693873801,23596.12500465193,23573.8774156211,23574.67223271926,0.0
1755611220000000,23575.44560749016,23581.17129936389,23568.12215772505,23568.12215772505,0.0
1755611280000000,23567.066621775,23575.0354118187,23562.21850402668,23568.20914226627,0.0
1755611340000000,23568.24534832723,23574.00791851739,23565.90473788654,23568.95323471499,0.0
1755611400000000,23567.92676168081,23579.76586967915,23559.981432167,23563.03468731823,0.0
1755611460000000,23563.27921723415,23576.92276481244,23559.6167680027,23576.92276481244,0.0
1755611520000000,23576.37431780882,23579.51064895345,23572.32464010438,23578.91876967734,0.0
1755611580000000,23579.96578824441,23606.7606587359,23579.91288205488,23606.7606587359,0.0
