ts,o,h,l,c,v
1755696600000000,23343.41292749872,23343.41292749872,23309.72419728937,23312.20555818935,0.0
1755696660000000,23313.1418936434,23318.98609376879,23299.2747194891,23307.34810040967,0.0
1755696720000000,23304.94949781608,23304.94949781608,23278.18347841003,23286.71217575339,0.0
1755696780000000,23286.1894671771,23310.58594948002,23281.18451357344,23309.63392287438,0.0
1755696840000000,23310.33710286382,23313.89378263124,23284.31112204927,23285.99139004033,0.0
1755696900000000,23287.76094613848,23307.61101798645,23287.76094613848,23294.49439909761,0.0
1755696960000000,23293.93307503007,23306.27206645734,23284.71119962093,23284.71119962093,0.0
1755697020000000,23283.92474237686,23299.92777483407,23280.52726174592,23297.97055385753,0.0
1755697080000000,23296.81481221875,23303.25667079033,23291.62566131816,23300.84347593223,0.0
1755697140000000,23299.7801155781,23299.7801155781,23280.44895866583,23281.41729432915,0.0
1755697200000000,23281.3768456101,23290.89353089847,23271.01189711377,23271.01189711377,0.0
1755697260000000,23269.92126223233,23270.44538794396,23256.67592077996,23266.98382148089,0.0
1755697320000000,23267.88407327832,23286.78964873818,23260.57424486916,23282.32814000164,0.0
1755697380000000,23281.28033623839,23285.60799934618,23264.46439530775,23264.53044461459,0.0
1755697440000000,23263.59672260044,23263.59672260044,23240.43902071128,23240.96829305778,0.0
1755697500000000,23240.54655873406,23240.54655873406,23214.86203494036,23221.92861285778,0.0
1755697560000000,23221.25184697243,23225.91982754405,23201.61336359401,23201.61336359401,0.0
1755697620000000,23199.62263162275,23210.52673677231,23195.10967260375,23198.90838151046,0.0
1755697680000000,23198.00782555068,23211.20081044961,23197.18877014418,23201.60833793554,0.0
1755697740000000,23203.00088252795,23210.55963370356,23186.33824922438,23186.33824922438,0.0
1755697800000000,23183.74113553012,23183.74113553012,23159.03449020252,23161.94651211358,0.0
1755697860000000,23161.67650810573,23164.79866901285,23132.09418727998,23138.61208201816,0.0
1755697920000000,23136.80267367261,23156.88321538453,23130.68979418614,23149.88093779749,0.0
1755697980000000,23151.03302867718,23151.03302867718,23102.15790279136,23106.80934392478,0.0
1755698040000000,23106.60134624144,23106.60134624144,23087.70600826212,23095.10897588744,0.0
1755698100000000,23093.86928317699,23118.44817561994,23092.48862322067,23111.54883464248,0.0
1755698160000000,23111.27102960179,23111.27102960179,23074.11543564152,23097.59312061012,0.0
1755698220000000,23097.80482947129,23122.54903710496,23095.97288721053,23110.54676832916,0.0
1755698280000000,23110.14589213185,23111.63232533572,23101.85238823022,23104.12798796542,0.0
1755698340000000,23102.57902072146,23102.57902072146,23084.44614211842,23090.16888786725,0.0
1755698400000000,23092.53258505431,23125.7518831639,23090.48006894579,23113.35912155476,0.0
1755698460000000,23111.77122094872,23131.43787169753,23108.92655960309,23117.52332825072,0.0
1755698520000000,23118.29036683744,23135.18462834656,23116.58163203411,23132.84504515839,0.0
1755698580000000,23133.60979586065,23139.38922474751,23121.3990988372,23122.78325677658,0.0
1755698640000000,23123.31648692449,23124.25875882292,23096.3647661665,23096.40732070226,0.0
1755698700000000,23096.78782156379,23099.84893498774,23064.43511915605,23065.94077829018,0.0
1755698760000000,23065.20018194204,23066.17526822075,23048.33432785585,23048.33432785585,0.0
1755698820000000,23047.81372402337,23057.64595084003,23036.83266461512,23057.64595084003,0.0
1755698880000000,23057.81957571329,23057.81957571329,23021.79829193044,23021.93882586337,0.0
1755698940000000,23021.88750138,23035.16428155303,23019.05268465168,23030.0018525131,0.0
1755699000000000,23031.18275705659,23040.70011508071,23024.82247522488,23024.82247522488,0.0
1755699060000000,23024.42780163798,23048.956607993,23021.68891437192,23034.31511890913,0.0
1755699120000000,23033.09124673853,23033.09124673853,23011.612142125,23024.58886536324,0.0
1755699180000000,23023.33581874996,23040.65853651998,23015.94816504233,23040.39527834455,0.0
1755699240000000,23039.50496998156,23040.46314480212,23021.27176339904,23032.64061043884,0.0
1755699300000000,23030.98714111652,23031.35520122653,23019.61839948233,23021.78288946137,0.0
1755699360000000,23023.27366142198,23025.55438094625,22996.21605518955,22997.40111741408,0.0
1755699420000000,22996.95734321352,23025.00623855838,22985.12052666214,23022.7959728462,0.0
1755699480000000,23023.34290391139,23023.34290391139,22998.50552750305,23005.12140376697,0.0
1755699540000000,23004.91338089021,23041.11816869356,23004.91338089021,23033.82417185913,0.0
1755699600000000,23033.78821093111,23052.24989339286,23028.70653407915,23046.83713218334,0.0
1755699660000000,23044.86599689803,23063.07286311619,23042.83258752642,23060.82081180717,0.0
1755699720000000,23059.51579828266,23068.58487835098,23052.69859504486,23063.68751667675,0.0
1755699780000000,23064.62777664846,23067.87930009751,23060.68271762128,23066.90072989843,0.0
1755699840000000,23066.49876505305,23079.38596002903,23066.49876505305,23066.9062189571,0.0
1755699900000000,23066.56729461702,23076.08297986847,23064.74890188538,23071.29689742863,0.0
1755699960000000,23069.90439627309,23075.66460446233,23061.67413476861,23061.67413476861,0.0
1755700020000000,23061.72293375979,23067.97338297232,23055.4820089503,23055.4820089503,0.0
1755700080000000,23055.19689383192,23056.86589696714,23033.10518934525,23033.10518934525,0.0
1755700140000000,23031.73244243957,23032.5918623395,23016.13258361055,23019.66092688615,0.0
1755700200000000,23019.36433806464,23027.67586017624,23013.04199543795,23016.06264555615,0.0
1755700260000000,23016.68722076833,23029.52370386227,23011.43279142439,23027.80004669595,0.0
1755700320000000,23029.08161724909,23029.97744346582,23007.34819589308,23013.00228755943,0.0
1755700380000000,23013.1137003545,23020.87263678194,23011.22841390752,23016.9374240875,0.0
1755700440000000,23017.5033202487,23022.56023041275,23014.59406049469,23020.66375108954,0.0
1755700500000000,23020.57875814105,23021.17086509804,23008.20012182835,23017.57943626514,0.0
1755700560000000,23016.51540775847,23024.31620397159,23008.20951507257,23009.23682190549,0.0
1755700620000000,23008.42454768859,23021.79049433442,23008.42454768859,23016.59201866628,0.0
1755700680000000,23015.8230856536,23026.86444578986,23011.57712992977,23025.5510893356,0.0
1755700740000000,23024.99263776441,23025.00647199174,23008.62553521725,23008.65890250239,0.0
1755700800000000,23006.62551101172,23008.62676942455,22995.46842360699,22997.78653353687,0.0
1755700860000000,22998.30360170021,23006.87389128107,22983.54988726966,23001.65767032066,0.0
1755700920000000,23000.90431489425,23001.28515465368,22990.71194535403,23001.28515465368,0.0
1755700980000000,23000.98708671255,23000.98708671255,22984.97354953324,22985.71651261826,0.0
1755701040000000,22985.95175743712,22993.7148074482,22985.60041021711,22990.70415402969,0.0
1755701100000000,22989.62976341814,23008.78884148686,22988.66424813903,23005.58111293564,0.0
1755701160000000,23005.64385288264,23005.68552580566,22968.28669997058,22973.6276827918,0.0
1755701220000000,22973.11479712888,23000.64168642025,22972.59406638266,23000.64168642025,0.0
1755701280000000,23000.54325550605,23003.97465779827,22984.34427085063,22987.33859715436,0.0
1755701340000000,22986.01328064139,22988.00151492951,22978.5473172123,22980.60608402785,0.0
1755701400000000,22980.19263025576,22988.55418085788,22975.53868242541,22975.53868242541,0.0
1755701460000000,22975.48886053022,22984.18556594768,22971.55705999419,22971.55705999419,0.0
1755701520000000,22970.69597244139,22971.62975462264,22963.91385045085,22970.37070144702,0.0
1755701580000000,22970.22205248845,22975.98394216402,22960.39141518944,22960.39141518944,0.0
1755701640000000,22959.70053887829,22968.3681404647,22959.70053887829,22966.87573686811,0.0
1755701700000000,22966.99197288787,22974.19377524699,22964.98941964849,22970.95829303505,0.0
1755701760000000,22969.79733253636,22980.85755151168,22969.17372393613,22973.42070301842,0.0
1755701820000000,22972.96694651036,22973.66935676853,22961.62295154214,22965.37116673099,0.0
1755701880000000,22965.00357498664,22979.76668847973,22965.00357498664,22977.50608774625,0.0
1755701940000000,22979.21190170766,22980.66881954054,22973.06370297784,22978.97436650515,0.0
1755702000000000,22977.19523486847,22997.76232770933,22973.53166878066,22995.87947221894,0.0
1755702060000000,22995.26312710372,22995.79054874465,22982.43722136308,22993.01691048645,0.0
1755702120000000,22992.42242169746,22992.54079108149,22982.60582870521,22982.60582870521,0.0
1755702180000000,22983.30539572312,22995.04070645228,22983.30539572312,22994.11247130251,0.0
1755702240000000,22994.28926141745,22997.23578259848,22991.07535050953,22996.30592452211,0.0
1755702300000000,22996.58034542316,23010.96679619048,22995.55232704606,23010.27229683439,0.0
1755702360000000,23009.36119262989,23027.14981427026,23003.36417024071,23025.99070120902,0.0
1755702420000000,23025.69749377175,23043.40261237543,23025.69749377175,23040.83308255479,0.0
1755702480000000,23040.54569111371,23044.46417541009,23036.11195501453,23041.97522087689,0.0
1755702540000000,23040.79915733454,23048.34493292836,23039.61948446287,23046.42608972275,0.0
1755702600000000,23046.60460579848,23046.60460579848,23038.91461709302,23040.6316027687,0.0
1755702660000000,23042.22356682739,23057.44749696691,23042.22356682739,23056.04401329721,0.0
1755702720000000,23055.99488903562,23058.60010094069,23053.29845350077,23056.61828461254,0.0
1755702780000000,23057.42487485795,23057.76033942316,23044.28107807031,23044.28107807031,0.0
1755702840000000,23043.5958907501,23058.58374962412,23043.5958907501,23055.46936309072,0.0
1755702900000000,23055.33431264235,23068.49964226349,23055.33431264235,23061.77796551936,0.0
1755702960000000,23061.3121732009,23075.6040319441,23061.15937480281,23072.46174206504,0.0
1755703020000000,23072.73761560383,23080.52254169718,23066.05480549963,23080.52254169718,0.0
1755703080000000,23080.77210756114,23094.50982199859,23080.77210756114,23091.37934814148,0.0
1755703140000000,23092.26024516273,23096.82965594731,23091.35454005772,23096.76168339456,0.0
1755703200000000,23096.79271301394,23108.92491745807,23096.79271301394,23108.92491745807,0.0
1755703260000000,23107.57744195397,23111.27978897242,23103.71908205648,23110.08318758499,0.0
1755703320000000,23111.05323515461,23125.13581979352,23111.05323515461,23123.64737719358,0.0
1755703380000000,23123.1550769537,23126.96778493358,23117.28307178062,23126.96778493358,0.0
1755703440000000,23127.15335830967,23138.1366896156,23126.41847344274,23137.85901795474,0.0
1755703500000000,23137.81603075587,23138.35452265517,23126.01785252288,23126.01785252288,0.0
1755703560000000,23126.09371596886,23128.52516127968,23117.97246074023,23128.30156119701,0.0
1755703620000000,23128.59256556224,23139.27967586066,23128.59256556224,23138.43865493493,0.0
1755703680000000,23138.93270252491,23142.97714064204,23138.93270252491,23142.3155590525,0.0
1755703740000000,23142.44273205491,23150.68544395153,23142.44273205491,23150.37388971863,0.0
1755703800000000,23149.46575729314,23149.46575729314,23138.06931277634,23138.32536069331,0.0
1755703860000000,23138.79224744334,23153.93839999485,23138.79224744334,23152.79028662013,0.0
1755703920000000,23152.72167077674,23170.52698908281,23152.56788572916,23167.53421067329,0.0
1755703980000000,23168.04172331774,23173.48997362556,23167.35392616358,23169.29014755376,0.0
1755704040000000,23168.7654034565,23178.47531360783,23168.7654034565,23176.2015548906,0.0
1755704100000000,23176.41959635254,23180.64383545034,23170.6053020332,23171.48595816884,0.0
1755704160000000,23171.87281224256,23172.28170315445,23158.53642568631,23162.24913981589,0.0
1755704220000000,23161.92531100267,23178.41763411548,23161.92531100267,23178.09149673447,0.0
1755704280000000,23179.15864732358,23186.07571000307,23173.95180109057,23175.65218063842,0.0
1755704340000000,23175.27355643276,23175.51907028291,23152.46788262912,23152.46788262912,0.0
1755704400000000,23152.69495303811,23160.59894230106,23151.77042348141,23160.24575532144,0.0
1755704460000000,23161.53121367319,23165.52827078204,23154.51457832127,23158.67475350585,0.0
1755704520000000,23158.65067198777,23177.076433914,23155.53794977835,23176.63349309937,0.0
1755704580000000,23176.34068614857,23176.34068614857,23158.41955614599,23158.41955614599,0.0
1755704640000000,23158.2207117526,23158.2207117526,23149.64406088733,23152.24748448782,0.0
1755704700000000,23152.1090504311,23163.5919211785,23152.1090504311,23163.20429283698,0.0
1755704760000000,23164.22423754214,23164.98223878547,23157.81448864455,23157.81448864455,0.0
1755704820000000,23157.17511136451,23160.50395103166,23155.7918663215,23156.77859333094,0.0
1755704880000000,23156.50576325198,23157.66914028639,23143.38378089917,23143.739776883,0.0
1755704940000000,23142.56085392416,23142.56085392416,23138.05746579395,23139.50804487425,0.0
1755705000000000,23140.7255088395,23140.7255088395,23126.7331056955,23126.78481207837,0.0
1755705060000000,23126.67935171904,23127.77552100862,23116.82579494479,23116.82579494479,0.0
1755705120000000,23116.55017879921,23119.13282903543,23098.60245727073,23098.75016848862,0.0
1755705180000000,23098.98997710467,23099.3062426289,23086.04658983577,23086.04658983577,0.0
1755705240000000,23086.25475613754,23097.5694636129,23086.25475613754,23094.94541231715,0.0
1755705300000000,23094.5527957823,23102.69688909353,23093.3358670779,23100.42766355981,0.0
1755705360000000,23100.62520242177,23102.04052174494,23079.45698515605,23080.49924968751,0.0
1755705420000000,23081.74035858544,23088.42235367648,23081.74035858544,23086.64388252432,0.0
1755705480000000,23087.06065004823,23096.93572902546,23084.8635324435,23093.73998393184,0.0
1755705540000000,23093.87532765881,23096.31618500755,23091.70266951057,23095.87194807813,0.0
1755705600000000,23095.59673045725,23101.65719410718,23094.24801184575,23101.65719410718,0.0
1755705660000000,23103.58460838271,23117.51491538543,23103.57986498887,23117.48075402446,0.0
1755705720000000,23118.21020067098,23130.76670900899,23117.3814715381,23130.76670900899,0.0
1755705780000000,23129.71743250362,23135.27600675682,23127.59832487161,23134.72922707709,0.0
1755705840000000,23134.431585855,23139.35977593975,23132.2041900345,23133.10948872458,0.0
1755705900000000,23133.86820649705,23139.29036809294,23127.64777790461,23129.39334838457,0.0
1755705960000000,23129.37625996718,23132.27809091646,23126.41984945041,23130.85599133292,0.0
1755706020000000,23130.93544637104,23131.97377821327,23124.55347896442,23129.23449129543,0.0
1755706080000000,23128.50020079733,23138.20109325217,23125.27684937807,23138.20109325217,0.0
1755706140000000,23137.63154481384,23138.85856057297,23133.9711134844,23137.67967578297,0.0
1755706200000000,23137.58076769958,23156.44031169067,23134.79222320735,23156.44031169067,0.0
1755706260000000,23156.53871703088,23159.61564048362,23151.2073489825,23159.61564048362,0.0
1755706320000000,23159.66401214153,23163.27481579105,23150.75445245023,23150.967703399,0.0
1755706380000000,23151.45094316459,23159.89582715841,23151.45094316459,23158.64021637767,0.0
1755706440000000,23158.05762135562,23165.51507674195,23158.02470079738,23164.25522439818,0.0
1755706500000000,23163.89570270434,23173.32487297157,23163.4592435302,23172.28147267141,0.0
1755706560000000,23171.89791887314,23174.02663552539,23169.88768026333,23170.45304273674,0.0
1755706620000000,23170.10021983098,23182.86375948863,23170.06545309414,23182.86375948863,0.0
1755706680000000,23184.09523902422,23184.09523902422,23178.8495993823,23178.8495993823,0.0
1755706740000000,23178.83683255146,23187.68264157561,23178.83683255146,23187.51911725468,0.0
1755706800000000,23187.98293549628,23199.92700238783,23186.04383637885,23199.92700238783,0.0
1755706860000000,23199.96301375174,23199.96301375174,23190.16670204144,23191.7736735405,0.0
1755706920000000,23192.36730423532,23198.86845861916,23189.91439905511,23191.34234215461,0.0
1755706980000000,23191.60409722235,23196.82000595745,23189.44179788829,23196.82000595745,0.0
1755707040000000,23197.06775943917,23201.64807416791,23196.47760795337,23197.16407520641,0.0
1755707100000000,23196.46766172818,23204.77930021502,23195.37484313244,23199.67249058415,0.0
1755707160000000,23199.38092151702,23214.00262207269,23199.28166154516,23212.66862744548,0.0
1755707220000000,23213.89063093431,23220.09813884428,23208.91101679674,23208.91101679674,0.0
1755707280000000,23208.66023833518,23218.15189870747,23208.66023833518,23217.37713728238,0.0
1755707340000000,23217.40205083609,23223.65954079385,23215.9536259394,23220.72713051528,0.0
1755707400000000,23219.99350531627,23221.43532574395,23212.63477241944,23212.63477241944,0.0
1755707460000000,23212.21264323137,23212.21264323137,23204.86918949055,23206.57238941484,0.0
1755707520000000,23206.42592480792,23211.89071492241,23202.34267247071,23202.80989227023,0.0
1755707580000000,23203.2551743288,23209.42994110214,23199.69606426579,23199.87195593883,0.0
1755707640000000,23199.35084268801,23202.44198289525,23197.25506291383,23202.44198289525,0.0
1755707700000000,23202.30915104063,23202.30915104063,23197.56288155522,23199.16797049192,0.0
1755707760000000,23199.31646848959,23201.73990913922,23183.35046676541,23184.10619037995,0.0
1755707820000000,23184.4433249005,23194.37564959894,23184.4433249005,23193.58017778503,0.0
1755707880000000,23193.21482129903,23193.21482129903,23186.98488541113,23190.63054892556,0.0
1755707940000000,23190.42914649357,23196.20804258798,23189.87011102901,23195.9328333855,0.0
1755708000000000,23195.97131737311,23198.21941588478,23186.16427589082,23186.30393686329,0.0
1755708060000000,23186.51337634834,23187.45452655189,23178.23245963282,23178.23245963282,0.0
1755708120000000,23178.02894304711,23178.02894304711,23171.64109998907,23176.57605688264,0.0
1755708180000000,23178.80379843093,23188.54545450931,23178.80379843093,23186.30557748565,0.0
1755708240000000,23185.79288154439,23194.58476125777,23184.61122230684,23192.13530620343,0.0
1755708300000000,23192.19511440563,23193.05330053618,23187.22294738002,23192.43668766886,0.0
1755708360000000,23191.39046564968,23198.07059723538,23188.61200871594,23197.42738912156,0.0
1755708420000000,23197.78478900341,23198.222738061,23190.42629647188,23191.69611934072,0.0
1755708480000000,23191.91732488082,23191.91732488082,23170.6620526395,23170.6620526395,0.0
1755708540000000,23170.52605719761,23175.53127373503,23170.29332751579,23175.40275424039,0.0
1755708600000000,23175.83827414412,23177.51674378387,23171.79758055209,23175.09303881523,0.0
1755708660000000,23175.02218025761,23178.33992398477,23175.02218025761,23176.64607877947,0.0
1755708720000000,23176.56416565829,23185.54951766178,23167.17720806862,23167.74067971215,0.0
1755708780000000,23168.63999455217,23173.34323650761,23168.27014419356,23170.98019316144,0.0
1755708840000000,23171.03703418166,23180.64043871882,23169.50818592756,23178.06612055178,0.0
1755708900000000,23177.04671726868,23177.04671726868,23160.81852031895,23161.02317076436,0.0
1755708960000000,23160.76690075572,23163.87117748112,23158.66987541788,23158.85205932657,0.0
1755709020000000,23156.9477025923,23156.9477025923,23152.13182480508,23154.47542362195,0.0
1755709080000000,23154.55036882105,23154.55036882105,23146.75905727693,23146.88650314118,0.0
1755709140000000,23146.66996902613,23156.20760964439,23144.91145064963,23155.66723822195,0.0
1755709200000000,23155.68027129539,23160.39150111705,23149.71955740796,23160.03262568841,0.0
1755709260000000,23160.10851628529,23169.97900658718,23160.10851628529,23168.49835695877,0.0
1755709320000000,23168.331926389,23179.72000107596,23168.18923126256,23179.65836873036,0.0
1755709380000000,23179.86409530419,23183.72661146657,23178.46995502361,23181.75279867014,0.0
1755709440000000,23181.64533462375,23186.85931128172,23180.93416993719,23184.18800177794,0.0
1755709500000000,23184.61565121246,23184.61565121246,23171.44606831509,23174.14625177894,0.0
1755709560000000,23173.97777798832,23176.28276546207,23167.04591801286,23173.14618177679,0.0
1755709620000000,23172.95890240078,23177.90740108927,23170.70330961645,23176.22758903932,0.0
1755709680000000,23176.17525802231,23192.9431093732,23173.72393292122,23192.44756291653,0.0
1755709740000000,23193.01565485073,23194.35737081172,23187.78362483448,23193.99103588775,0.0
1755709800000000,23193.6425726227,23193.6425726227,23184.57887783269,23186.35566568609,0.0
1755709860000000,23185.95216497921,23193.18500450739,23185.85679516017,23191.61938526198,0.0
