ts,o,h,l,c,v
1756301400000000,23499.67398371096,23499.67398371096,23477.67845165443,23478.77314015873,0.0
1756301460000000,23474.90830525934,23497.44823197844,23472.51637890824,23493.15598682646,0.0
1756301520000000,23495.38005611457,23496.20708861293,23481.25213793907,23496.20708861293,0.0
1756301580000000,23498.8056697425,23498.8056697425,23489.69469548648,23491.41194140045,0.0
1756301640000000,23490.26643195473,23499.07128367336,23487.86944545435,23495.99502266048,0.0
1756301700000000,23496.16654893672,23505.95835856768,23494.30669102362,23494.30669102362,0.0
1756301760000000,23488.32380450151,23497.40699935013,23487.17206593332,23497.40699935013,0.0
1756301820000000,23497.87977450887,23506.09294738819,23492.02887088183,23500.36544966994,0.0
1756301880000000,23499.58578952353,23499.58578952353,23485.40950149869,23492.73112202257,0.0
1756301940000000,23490.68519280842,23503.21926512724,23478.99215391932,23495.11405947557,0.0
1756302000000000,23495.75215984255,23495.75215984255,23483.33613201353,23484.15869948875,0.0
1756302060000000,23484.13392110686,23487.56226103212,23481.34323671269,23483.03036744365,0.0
1756302120000000,23482.71252660742,23482.71252660742,23461.66485945173,23474.28299957279,0.0
1756302180000000,23472.68423878472,23472.68423878472,23454.65804552803,23459.54684758782,0.0
1756302240000000,23458.86288561436,23470.23501641866,23457.80547415699,23462.56644726741,0.0
1756302300000000,23462.56257468953,23462.56257468953,23438.57171875486,23444.10407466447,0.0
1756302360000000,23443.40106818357,23450.72172686783,23438.79448130927,23447.86269487099,0.0
1756302420000000,23446.99361427932,23459.89738723091,23446.39092196282,23459.89738723091,0.0
1756302480000000,23460.47981034787,23468.64133407698,23452.273145917,23452.38941806848,0.0
1756302540000000,23451.60071296439,23452.32126024143,23434.31184988761,23440.19821501433,0.0
1756302600000000,23441.08602448974,23455.35921371343,23441.08602448974,23452.08042441326,0.0
1756302660000000,23451.85830282041,23451.95543532872,23442.7633545154,23451.47005788838,0.0
1756302720000000,23450.68971709256,23455.53054346818,23447.04747544939,23454.34739410293,0.0
1756302780000000,23454.0665099313,23462.69492409614,23449.04112598492,23462.49060784912,0.0
1756302840000000,23463.00719095419,23481.2035190571,23462.94962755059,23481.2035190571,0.0
1756302900000000,23481.43506555999,23481.71820707971,23462.19120527149,23463.49541210155,0.0
1756302960000000,23463.31253781433,23477.30660931336,23460.71692378124,23471.84705328248,0.0
1756303020000000,23472.22758394547,23477.2898683993,23470.69513253286,23477.2898683993,0.0
1756303080000000,23476.85907842001,23477.06950040515,23467.74403666343,23467.74403666343,0.0
1756303140000000,23466.97314455372,23475.64768648006,23466.20770803944,23474.93764169226,0.0
1756303200000000,23476.08377112154,23480.13402190077,23470.27214513769,23473.29565263961,0.0
1756303260000000,23473.7069153524,23479.11066344594,23472.12794980241,23475.03103502686,0.0
1756303320000000,23474.28819538278,23478.55935141564,23470.10115999849,23478.55935141564,0.0
1756303380000000,23479.08337870566,23486.60548840279,23469.24163514225,23470.11426052216,0.0
1756303440000000,23470.85461484454,23476.25154168032,23470.85461484454,23475.21583086299,0.0
1756303500000000,23475.18526250836,23487.42162615469,23472.77287419165,23486.92381157518,0.0
