ts,o,h,l,c,v
1756215000000000,23420.84730437293,23423.34292744757,23408.73016361082,23408.73016361082,0.0
1756215060000000,23408.45981273688,23434.07781408193,23408.3401308777,23433.30687281549,0.0
1756215120000000,23433.01208326268,23444.32798303765,23431.91109577724,23434.79083188897,0.0
1756215180000000,23434.09891803235,23447.3672203414,23429.37462903595,23443.15031007047,0.0
1756215240000000,23442.5547156556,23442.79411253038,23434.03105812969,23435.19010289306,0.0
1756215300000000,23434.10274648507,23436.08115643208,23426.15554371952,23435.67424142878,0.0
1756215360000000,23434.94668886463,23441.39245076948,23423.04694704859,23423.04694704859,0.0
1756215420000000,23422.95297768263,23427.42863389312,23418.46534316513,23419.74214782676,0.0
1756215480000000,23419.34255761323,23419.34255761323,23403.58180903109,23408.54508113798,0.0
1756215540000000,23409.66159883742,23420.36210320293,23409.66159883742,23420.36210320293,0.0
1756215600000000,23420.32465904287,23438.32888873764,23420.32465904287,23435.33462225432,0.0
1756215660000000,23434.80337091182,23452.10624106512,23431.90703005335,23452.10624106512,0.0
1756215720000000,23452.47581792351,23454.71659216134,23441.81346937801,23444.04114271282,0.0
1756215780000000,23444.58231937856,23449.06271887401,23435.63922655438,23439.05508338384,0.0
1756215840000000,23439.10395128693,23439.10395128693,23428.88450792685,23434.97442496215,0.0
1756215900000000,23434.6923174946,23435.15754247742,23411.82047633417,23422.04836059053,0.0
1756215960000000,23421.57127329381,23428.19424438017,23395.30091498015,23395.44196369266,0.0
1756216020000000,23395.51854206346,23397.2012844217,23383.70965282272,23387.17615229291,0.0
1756216080000000,23385.36424247796,23395.76852883309,23380.23321585095,23380.23321585095,0.0
1756216140000000,23379.43238361554,23383.25084813588,23369.03955679487,23379.79074666507,0.0
1756216200000000,23379.58945226799,23399.62071079155,23376.39428602767,23399.62071079155,0.0
1756216260000000,23398.99787428132,23411.45155744417,23398.99787428132,23408.89676778438,0.0
1756216320000000,23407.3695810667,23409.3184584667,23397.37641417727,23400.21049218167,0.0
1756216380000000,23399.66642420425,23426.42026407223,23399.49755896645,23426.42026407223,0.0
1756216440000000,23427.36817485161,23431.15642692613,23422.2435575559,23431.15642692613,0.0
1756216500000000,23430.85350816168,23436.95016436469,23429.19030004253,23433.69293870068,0.0
1756216560000000,23432.48016834411,23434.98243070486,23423.50050973297,23430.97635156547,0.0
1756216620000000,23429.5119532386,23437.42953215031,23428.41202097768,23431.19758700521,0.0
1756216680000000,23430.68991026922,23433.47492436597,23422.17870685208,23422.85038366038,0.0
1756216740000000,23423.51122425789,23432.02977841535,23423.35213984557,23432.02977841535,0.0
1756216800000000,23432.09246297678,23441.70572726958,23432.09246297678,23438.53363971177,0.0
1756216860000000,23440.61902579544,23444.41608601724,23429.19404056057,23431.66324768568,0.0
1756216920000000,23432.89504515655,23440.5460917059,23432.59516052301,23435.29929774758,0.0
1756216980000000,23435.32672201437,23439.44054781153,23432.70351643129,23435.98893309135,0.0
1756217040000000,23435.88553474042,23446.38681399968,23434.80001015696,23440.14474251832,0.0
1756217100000000,23439.94218365893,23440.9098740689,23431.43296758893,23434.9656235905,0.0
1756217160000000,23434.95659724138,23434.95659724138,23426.1881563535,23429.51874069503,0.0
1756217220000000,23429.54518033513,23433.6248203219,23426.2005907338,23428.94716699112,0.0
