ts,o,h,l,c,v
1757577600000000,653.22,653.32,653.2,653.2,3903
1757577660000000,653.36,653.36,653.36,653.36,316
1757577720000000,653.35,653.35,653.35,653.35,495
1757577780000000,653.38,653.38,653.36,653.36,1159
1757577840000000,653.38,653.38,653.38,653.38,634
1757577900000000,653.26,653.27,653.25,653.27,1348
1757578080000000,653.35,653.35,653.35,653.35,254
1757578200000000,653.34,653.34,653.34,653.34,314
1757578260000000,653.33,653.33,653.33,653.33,446
1757578320000000,653.33,653.41,653.33,653.41,1281
1757578380000000,653.45,653.46,653.45,653.45,710
1757578740000000,653.39,653.39,653.32,653.34,1262
1757578860000000,653.35,653.35,653.35,653.35,345
1757579220000000,653.23,653.23,653.23,653.23,279
1757579520000000,653.22,653.22,653.21,653.21,613
1757579820000000,653.1,653.1,653.1,653.1,578
1757579940000000,653.13,653.14,653.13,653.14,717
1757580240000000,653.24,653.24,653.24,653.24,254
1757580600000000,653.17,653.17,653.17,653.17,553
1757580660000000,653.15,653.15,653.15,653.15,100
1757580720000000,653.17,653.17,653.17,653.17,793
1757580900000000,653.15,653.17,653.15,653.17,268
1757581260000000,653.21,653.21,653.21,653.21,400
1757581320000000,653.23,653.23,653.21,653.21,662
1757581980000000,653.22,653.22,653.22,653.22,176
1757582220000000,653.23,653.23,653.23,653.23,397
1757582460000000,653.23,653.24,653.23,653.24,1233
1757582580000000,653.26,653.26,653.24,653.24,330
1757582940000000,653.28,653.28,653.28,653.28,207
1757583240000000,653.28,653.28,653.28,653.28,147
1757583300000000,653.2,653.2,653.2,653.2,703
1757583420000000,653.18,653.18,653.18,653.18,339
1757583540000000,653.18,653.18,653.12,653.12,1305
1757583780000000,653.15,653.15,653.15,653.15,456
1757583900000000,653.12,653.12,653.1,653.1,1161
1757584140000000,653.07,653.07,653.07,653.07,108
1757584380000000,653.17,653.17,653.13,653.13,681
1757584560000000,653.18,653.18,653.18,653.18,139
1757584620000000,653.21,653.21,653.21,653.21,105
1757584680000000,653.21,653.22,653.21,653.21,694
1757584920000000,653.22,653.22,653.22,653.22,283
1757584980000000,653.32,653.32,653.32,653.32,336
1757585100000000,653.32,653.32,653.32,653.32,258
1757585160000000,653.42,653.42,653.42,653.42,215
1757585460000000,653.48,653.49,653.48,653.49,583
1757585520000000,653.48,653.48,653.48,653.48,407
1757585580000000,653.49,653.49,653.49,653.49,242
1757585640000000,653.51,653.54,653.51,653.52,421
1757585880000000,653.57,653.57,653.52,653.52,1057
1757586000000000,653.56,653.56,653.56,653.56,310
1757586060000000,653.57,653.57,653.57,653.57,314
1757586180000000,653.62,653.62,653.59,653.62,717
1757586240000000,653.59,653.63,653.59,653.63,1025
1757586300000000,653.56,653.56,653.53,653.55,2287
1757586360000000,653.52,653.55,653.52,653.52,1343
1757586420000000,653.55,653.55,653.52,653.52,363
1757586480000000,653.53,653.53,653.53,653.53,428
1757586540000000,653.55,653.55,653.55,653.55,7549
1757586660000000,653.61,653.61,653.61,653.61,367
1757586780000000,653.58,653.58,653.57,653.57,759
1757586960000000,653.56,653.56,653.56,653.56,214
1757587020000000,653.59,653.59,653.59,653.59,251
1757587080000000,653.56,653.59,653.56,653.56,704
1757587200000000,653.64,653.64,653.64,653.64,376
1757587260000000,653.66,653.7,653.66,653.7,749
1757587320000000,653.53,653.53,653.53,653.53,324
1757587380000000,653.53,653.53,653.53,653.53,160
1757587620000000,653.57,653.57,653.57,653.57,320
1757587920000000,653.61,653.61,653.59,653.59,581
1757588160000000,653.71,653.71,653.71,653.71,438
1757588340000000,653.65,653.65,653.65,653.65,255
1757588400000000,653.68,653.68,653.64,653.64,1990
1757588460000000,653.67,653.74,653.67,653.74,1366
1757588520000000,653.65,653.65,653.65,653.65,164
