ts,o,h,l,c,v
1755244800000000,646.81,646.9,646.81,646.84,3441
1755244860000000,646.9,646.9,646.85,646.85,624
1755244920000000,646.87,646.87,646.8,646.8,5176
1755244980000000,646.85,646.85,646.8,646.82,5247
1755245040000000,646.86,647.01,646.8,647.01,11765
1755245100000000,647,647.02,646.84,646.99,11583
1755245160000000,646.95,646.95,646.87,646.87,1049
1755245220000000,646.97,646.97,646.97,646.97,349
1755245520000000,646.92,646.92,646.92,646.92,1570
1755245580000000,646.9,646.9,646.77,646.77,2315
1755245760000000,646.86,646.86,646.86,646.86,182
1755245820000000,646.85,646.85,646.85,646.85,155
1755245880000000,646.83,646.83,646.83,646.83,522
1755246000000000,646.9,646.9,646.9,646.9,355
1755246060000000,646.83,646.83,646.83,646.83,329
1755246120000000,646.76,646.76,646.76,646.76,124
1755246180000000,646.76,646.76,646.71,646.71,1586
1755246240000000,646.67,646.72,646.67,646.69,3568
1755246420000000,646.68,646.72,646.68,646.72,373
1755246540000000,646.77,646.77,646.77,646.77,491
1755246960000000,646.56,646.56,646.55,646.55,343
1755247020000000,646.52,646.52,646.43,646.44,2352
1755247080000000,646.44,646.44,646.33,646.36,4221
1755247140000000,646.36,646.37,646.32,646.32,2849
1755247200000000,646.29,646.29,646.26,646.26,680
1755247260000000,646.24,646.24,646.21,646.21,499
1755247320000000,646.17,646.22,646.17,646.22,1356
1755247440000000,646.23,646.26,646.23,646.24,2379
1755247500000000,646.24,646.24,646.17,646.21,957
1755247560000000,646.18,646.2,646.17,646.17,1133
1755247620000000,646.04,646.04,645.93,645.96,970
1755247680000000,645.91,645.91,645.91,645.91,446
1755247740000000,645.73,645.73,645.73,645.73,512
1755247800000000,645.79,645.79,645.79,645.79,527
1755247980000000,645.76,645.77,645.76,645.77,697
1755248040000000,645.82,645.83,645.82,645.83,346
1755248160000000,645.9,645.9,645.9,645.9,182
1755248220000000,645.88,645.95,645.88,645.95,1146
1755248280000000,645.92,645.92,645.92,645.92,321
1755248340000000,645.79,645.79,645.79,645.79,398
