ts,o,h,l,c,v
1758268800000000,660.5,661.1,660.45,660.48,5353
1758268860000000,660.55,660.55,660.55,660.55,540
1758268920000000,660.51,660.51,660.43,660.43,1326
1758268980000000,660.45,660.49,660.38,660.38,1638
1758269040000000,660.42,660.51,660.42,660.51,644
1758269100000000,660.59,660.59,660.59,660.59,441
1758269160000000,660.6,660.65,660.6,660.65,1164
1758269220000000,660.64,660.65,660.64,660.65,1254
1758269280000000,660.64,660.68,660.64,660.66,2542
1758269340000000,660.65,660.79,660.65,660.79,2133
1758269460000000,660.84,660.86,660.83,660.86,1472
1758269520000000,660.87,660.87,660.87,660.87,215
1758269640000000,660.91,660.91,660.91,660.91,284
1758269700000000,660.82,660.82,660.82,660.82,760
1758269760000000,660.97,660.97,660.97,660.97,624
1758269880000000,660.89,660.98,660.89,660.98,476
1758269940000000,660.94,660.97,660.94,660.97,365
1758270000000000,660.98,660.99,660.98,660.99,1055
1758270060000000,661.05,661.05,661.04,661.04,694
1758270120000000,661.04,661.04,660.97,660.97,2099
1758270180000000,660.97,660.97,660.97,660.97,499
1758270240000000,660.98,660.98,660.98,660.98,477
1758270300000000,660.98,660.98,660.92,660.93,2527
1758270360000000,660.92,660.93,660.89,660.93,2269
1758270420000000,660.95,660.95,660.95,660.95,373
1758270720000000,661.02,661.03,661.02,661.03,1830
1758270840000000,661.09,661.09,661.07,661.07,579
1758270960000000,661.11,661.11,661.11,661.11,494
1758271200000000,661.09,661.09,661.02,661.02,2599
1758271260000000,661,661,661,661,526
1758271380000000,660.9,660.91,660.9,660.9,1158
1758271560000000,660.95,660.95,660.95,660.95,202
1758271620000000,660.97,660.98,660.97,660.98,955
1758271680000000,660.93,660.93,660.93,660.93,350
1758271740000000,660.95,660.95,660.95,660.95,220
1758271800000000,660.87,660.87,660.87,660.87,542
1758271860000000,660.9,661.02,660.9,661.02,1564
1758271920000000,660.92,660.93,660.9,660.9,2614
1758272040000000,660.91,660.91,660.91,660.91,331
1758272100000000,660.84,660.84,660.84,660.84,887
1758272220000000,660.94,660.97,660.94,660.97,689
1758272520000000,660.95,660.95,660.95,660.95,422
1758272640000000,660.97,660.97,660.97,660.97,461
1758272880000000,661.01,661.01,661.01,661.01,867
1758272940000000,661.09,661.09,661.09,661.09,856
1758273000000000,661.01,661.01,661.01,661.01,307
1758273240000000,660.89,660.89,660.89,660.89,575
1758273300000000,660.9,660.9,660.9,660.9,547
1758273900000000,661.22,661.24,661.22,661.22,705
1758273960000000,661.22,661.22,661.22,661.22,291
1758274020000000,661.23,661.24,661.23,661.24,565
1758274080000000,661.22,661.22,661.22,661.22,263
1758274140000000,661.16,661.16,661.16,661.16,234
1758274260000000,661.16,661.16,661.16,661.16,153
1758274320000000,661.22,661.3,661.22,661.3,1471
1758274380000000,661.29,661.39,661.29,661.39,2346
1758274440000000,661.33,661.34,661.33,661.34,443
1758274560000000,661.34,661.34,661.34,661.34,231
1758274740000000,661.39,661.39,661.39,661.39,358
1758274800000000,661.36,661.36,661.36,661.36,194
1758274920000000,661.39,661.4,661.39,661.4,699
1758274980000000,661.36,661.36,661.36,661.36,319
1758275040000000,661.34,661.34,661.3,661.3,721
1758275160000000,661.31,661.31,661.31,661.31,216
1758275220000000,661.24,661.24,661.24,661.24,325
1758275280000000,661.36,661.36,661.36,661.36,355
1758275340000000,661.32,661.32,661.32,661.32,538
1758275400000000,661.22,661.22,661.21,661.21,2711
1758275460000000,661.18,661.18,661,661,1551
1758275580000000,660.92,660.92,660.92,660.92,661
1758275640000000,661,661,661,661,359
1758275760000000,661,661.07,660.97,661.06,2491
1758275820000000,661.06,661.06,661.06,661.06,320
1758276000000000,660.88,660.88,660.87,660.87,1844
1758276060000000,660.9,660.9,660.81,660.81,1678
1758276120000000,660.9,660.9,660.85,660.85,451
1758276180000000,660.91,660.91,660.91,660.91,482
1758276240000000,660.91,660.97,660.91,660.97,452
1758276300000000,660.96,660.99,660.96,660.99,453
1758276600000000,661.06,661.06,661.06,661.06,180
1758276660000000,661.1,661.1,661.1,661.1,173
1758276780000000,661.04,661.04,660.97,660.97,1426
1758276840000000,660.98,660.98,660.98,660.98,146
1758276900000000,661.08,661.14,661.08,661.14,784
1758276960000000,661.18,661.2,661.17,661.17,2228
1758277020000000,661.2,661.23,661.2,661.23,1590
1758277080000000,661.3,661.3,661.3,661.3,264
1758277260000000,661.1,661.1,661.1,661.1,913
1758277320000000,661.07,661.07,661.03,661.03,510
1758277380000000,661,661,661,661,221
1758277440000000,661,661,661,661,829
1758277500000000,661.04,661.04,661.04,661.04,1822
1758277620000000,661.19,661.19,661.19,661.19,527
1758277680000000,661.19,661.19,661.19,661.19,2039
1758277740000000,661.19,661.19,661.18,661.19,2384
1758277800000000,661.15,661.18,661.13,661.13,5201
1758277860000000,661.17,661.17,661.17,661.17,944
1758277920000000,661.15,661.15,661.15,661.15,2291
1758277980000000,661.14,661.14,661.14,661.14,721
1758278040000000,661.14,661.14,661.11,661.11,1732
1758278100000000,661.14,661.21,661.1,661.21,6183
1758278160000000,661.26,661.26,661.24,661.25,2728
1758278220000000,661.29,661.29,661.29,661.29,265
1758278280000000,661.32,661.32,661.26,661.28,4697
1758278340000000,661.33,661.33,661.32,661.32,2679
1758278400000000,661.32,661.32,661.32,661.32,1685
1758278460000000,661.34,661.4,661.34,661.4,2161
1758278520000000,661.39,661.39,661.38,661.38,2302
1758278580000000,661.38,661.38,661.34,661.34,2285
1758278640000000,661.31,661.31,661.31,661.31,606
1758278700000000,661.32,661.32,661.32,661.32,553
1758278820000000,661.29,661.29,661.24,661.24,662
1758278880000000,661.21,661.25,661.21,661.25,1956
1758278940000000,661.21,661.21,661.17,661.17,1186
1758279000000000,661.13,661.2,661.13,661.2,999
1758279120000000,661.16,661.16,661.16,661.16,567
1758279180000000,661.14,661.15,661.14,661.15,637
1758279240000000,661.13,661.13,661.11,661.13,1962
1758279300000000,661.12,661.12,661.12,661.12,502
1758279360000000,661.1,661.1,661.05,661.06,1312
1758279420000000,661.04,661.04,661.01,661.02,1559
1758279480000000,661.05,661.16,661.05,661.16,6414
1758279540000000,661.39,661.39,661.39,661.39,920
1758279600000000,661.38,661.58,661.38,661.54,3189
1758279660000000,661.65,661.66,661.61,661.62,1282
1758279720000000,661.58,661.58,661.45,661.49,4159
1758279780000000,661.5,661.51,661.44,661.44,6939
1758279840000000,661.47,661.47,661.43,661.44,2014
1758279900000000,661.49,661.52,661.49,661.52,932
1758279960000000,661.4,661.4,661.35,661.35,1392
1758280080000000,661.52,661.52,661.5,661.5,1208
1758280140000000,661.48,661.48,661.43,661.43,1660
1758280200000000,661.43,661.43,661.3,661.3,1173
1758280260000000,661.15,661.19,661.14,661.17,15842
1758280320000000,661.12,661.21,661.12,661.2,1848
1758280380000000,661.19,661.24,661.17,661.24,6136
1758280440000000,661.2,661.2,661.17,661.2,791
1758280500000000,661.22,661.22,661.21,661.21,587
1758280560000000,661.23,661.23,661.22,661.22,576
1758280680000000,661.32,661.32,661.25,661.25,763
1758280740000000,661.33,661.33,661.33,661.33,349
1758280860000000,661.3,661.3,661.24,661.24,6113
1758280920000000,661.24,661.34,661.24,661.34,648
1758280980000000,661.31,661.31,661.3,661.3,255
1758281040000000,661.33,661.36,661.33,661.36,590
1758281100000000,661.3,661.3,661.3,661.3,283
1758281160000000,661.28,661.33,661.28,661.33,2242
1758281220000000,661.34,661.34,661.34,661.34,1897
1758281280000000,661.35,661.4,661.34,661.4,1766
1758281340000000,661.44,661.5,661.39,661.47,11787
1758281400000000,661.4,661.4,661.349,661.349,6151
1758281460000000,661.34,661.34,661.34,661.34,333
1758281520000000,661.34,661.34,661.33,661.33,1433
1758281580000000,661.36,661.44,661.36,661.44,3026
1758281640000000,661.46,661.46,661.46,661.46,283
1758281700000000,661.49,661.51,661.47,661.51,2550
1758281760000000,661.53,661.54,661.52,661.53,2268
1758281820000000,661.55,661.55,661.55,661.55,2093
1758281880000000,661.5,661.5,661.46,661.47,4357
1758281940000000,661.51,661.54,661.5,661.54,4551
1758282000000000,661.56,661.56,661.54,661.54,1373
1758282060000000,661.51,661.51,661.48,661.48,11835
1758282120000000,661.48,661.49,661.46,661.46,2175
1758282180000000,661.47,661.47,661.47,661.47,950
1758282240000000,661.46,661.46,661.38,661.38,2849
1758282300000000,661.32,661.34,661.3,661.34,4291
1758282360000000,661.37,661.41,661.35,661.4,3689
1758282420000000,661.4,661.47,661.37,661.47,10418
1758282480000000,661.46,661.46,661.4,661.43,2876
1758282540000000,661.4,661.42,661.4,661.4,3411
1758282600000000,661.51,661.52,661.51,661.52,1690
1758282660000000,661.5,661.59,661.5,661.59,1527
1758282720000000,661.57,661.57,661.57,661.57,394
1758282780000000,661.57,661.65,661.54,661.65,4561
1758282840000000,661.62,661.63,661.61,661.63,4763
1758282900000000,661.63,661.63,661.58,661.58,4579
1758282960000000,661.56,661.6,661.55,661.59,4574
1758283020000000,661.58,661.58,661.57,661.58,1156
1758283080000000,661.58,661.59,661.55,661.56,1793
1758283140000000,661.59,661.61,661.57,661.61,4605
1758283200000000,661.57,661.65,659.74,660.54,66343
1758283260000000,660.38,661.61,659.62,661.55,15175
1758283320000000,661.68,661.77,661.66,661.75,3284
1758283380000000,661.75,661.75,661.75,661.75,329
1758283440000000,661.8194,661.84,661.7762,661.82,8436
1758283500000000,661.82,661.9,661.81,661.8362,5800
1758283560000000,661.84,661.85,661.79,661.79,3260
1758283620000000,661.77,661.8,661.74,661.7437,2464
1758283680000000,661.79,661.79,661.72,661.72,2608
1758283740000000,661.71,661.71,661.7083,661.7083,516
1758283800000000,661.74,661.74,661.74,661.74,328
1758283860000000,661.77,661.77,661.75,661.76,11774
1758283920000000,661.75,661.751,661.74,661.75,5861
1758283980000000,661.8,661.81,661.74,661.75,3387
1758284040000000,661.77,661.77,661.73,661.77,3043
1758284100000000,661.78,661.78,661.76,661.76,1937
1758284160000000,661.76,661.788,661.74,661.77,5819
1758284220000000,661.74,661.76,661.73,661.76,3030
1758284280000000,661.76,661.78,661.75,661.78,1299
1758284340000000,661.77,661.79,661.77,661.7899,1752
1758284400000000,661.79,661.79,661.73,661.73,4720
1758284460000000,661.78,661.78,661.74,661.74,2016
1758284520000000,661.74,661.74,661.72,661.72,4198
1758284580000000,661.76,661.8,661.7503,661.8,1522
1758284640000000,661.85,661.9,661.8404,661.89,2117
1758284700000000,661.89,661.89,661.85,661.8889,5954
1758284760000000,661.85,661.85,661.82,661.82,3745
1758284820000000,661.82,661.97,661.82,661.97,2432
1758284880000000,661.96,662.0699,661.9304,662.06,9195
1758284940000000,662.09,662.16,662.07,662.07,9528
1758285000000000,662.04,662.08,661.99,662.07,4104
1758285060000000,662.13,662.13,662.11,662.11,2567
1758285120000000,662.12,662.12,662.04,662.05,2122
1758285180000000,662.1388,662.1388,662.06,662.06,3836
1758285240000000,662.03,662.0397,661.99,661.9983,6062
1758285300000000,661.95,661.95,661.88,661.93,5400
1758285360000000,661.9207,661.96,661.9,661.96,1828
1758285420000000,661.93,662,661.9,662,2660
1758285480000000,662.08,662.09,662.02,662.02,8437
1758285540000000,662.02,662.04,661.93,661.99,17616
1758285600000000,661.99,662.11,661.99,662.109,5076
1758285660000000,662.07,662.08,661.9,661.9,15390
1758285720000000,661.91,661.9386,661.89,661.89,1046
1758285780000000,661.9191,661.9191,661.85,661.8887,9455
1758285840000000,661.87,661.87,661.82,661.84,4436
1758285900000000,661.9099,661.9099,661.89,661.9,2347
1758285960000000,661.99,662.01,661.94,661.9999,4228
